,song,year,album,genre,artist,lyric
39,Eye For A Eye (Your Beef Is Mines),1995,The Infamous (1995),,Mobb Deep,"As time goes by, an eye for an eye
We in this together son your beef is mines
So long as the sun shines to light up the sky
We in this together son your beef is mines
Let me start from the beginning, at the top of the list
KnowhatI'mean? Have a situation like this
Another war story from a thirsty young hustler
Won't trust ya, I'd rather bust ya, and leave your corpse
For the cops to discover, while I be dippin in the Range Rover
All jewelled like Liberace
You watch me while Jakes tryin' to knock me and lock me
But I'll be on the low sippin Asti Spumante
Niggaz try to creep on the side of my jeep
Stuck the heat through the window rocked they ass to sleep
Over a 3-pack, it was a small thing really yeah
But keep lettin them small things slide and be a failure
If I'm out of town one of my crew'll take care of ya
The world is ours and your team's inferior
You wanna bust caps I get, all up in your area
Kidnap your children make the situation scarier
Life is a gamble, we scramble for money
I might crack a smile but ain't a damn thing funny
I'm caught up in the dirt where your hands get muddy
Plus the outcome turns out to be lovely
Got G's in my pocket hit off my main squeeze
Push back, the sunroof, let the cold air breeze
Through the butter soft leather upholestry
But mostly, keep the gat closely, 'cause niggaz wanna toast me
Yo I gotta get mines, no matter what the con-sequences
Count up my blessings, add up my weapons
Cock back the gat and let my nine serve purpose
Sling do my thing organize fiend servants
Tryin' to make a mil is stress you know the deal
So we sling drills get your cap peeled, 'cause everything is real
'Cause I wanna chill, laid up in a jacuzzi
Sippin bubbly, with my fingers on the uzi
Try to infiltrate my fort get caught
Dead up in New York, my brain is packed with criminal thoughts
Get your life lost never found again my friend
Mission completed, watch you drop in less than ten
On my road to the riches, hittin snitches off with mad stitches
Your last restin place'll be a ditch kid
No one can stop me try your style's sloppy
Want to be me, you're just an imitation copy
My theme is all about making the green
Livin' up in luxury, pushin phat whips and livin' comfortably
A drug dealer's dream
Stash CREAM keys on a triple beam
Five hundred SL green, ninety-five nickel gleam
Condominium, thug dressed like a gentleman
Tailor made ostrich, Chanel for my women friend
Murderin, numbers on your head while I'm burglarin
Shank is servin' em, whassup to all my niggaz swervin in
New York metropolis, the Bridge brings apocalypse
Shoot at the clouds feels like, the holy beast is watchin us
Mad man my sanity is goin' like an hourglass
Gun inside my bad hand I sliced tryin' to bag grams
I got hoes that used to milk you
Niggaz who could've killed you
Is down with my ill crew of psychoes
Nas Escobar movin on your weak production
Pumpin corruption in the third world we just bustin'
Hold up and analyze the wildcats slang cracks
They swing an axe, the new routines, be my eyes black's
Playin' corners glancin all up in your cornea
Corner ya, seen cats snatch monies up on ya
But late night, candlelight fiend with a crack right
It's only right, feelin' higher than an airplane right
Word yo, I want to get this money then blow
Take my time, blast a nine, if you front you go
Sip beers, the German ones, hand my guns to sons
Shaolin, and Queensbridge we robbin niggaz for fun
But still, write my will out to my seeds then build
Mahalia sing a tale but the real we still kill
Uh
Lay back
Word up, just bless em
With the bulletproof
Mobb Deep, Nas, Chef creation
For your nation
Yeah"
40,Eye for an Eye,2014,The Infamous... Mobb Deep (2014),,Mobb Deep,"As time goes by, an eye for an eye
We in this together son your beef is mines
So long as the sun shines to light up the sky
We in this together son your beef is mines
Let me start from the beginning, at the top of the list
KnowhatI'mean? Have a situation like this
Another war story from a thirsty young hustler
Won't trust ya, I'd rather bust ya, and leave your corpse
For the cops to discover, while I be dippin in the Range Rover
All jewelled like Liberace
You watch me while Jakes tryin' to knock me and lock me
But I'll be on the low sippin Asti Spumante
Niggaz try to creep on the side of my jeep
Stuck the heat through the window rocked they ass to sleep
Over a 3-pack, it was a small thing really yeah
But keep lettin them small things slide and be a failure
If I'm out of town one of my crew'll take care of ya
The world is ours and your team's inferior
You wanna bust caps I get, all up in your area
Kidnap your children make the situation scarier
Life is a gamble, we scramble for money
I might crack a smile but ain't a damn thing funny
I'm caught up in the dirt where your hands get muddy
Plus the outcome turns out to be lovely
Got G's in my pocket hit off my main squeeze
Push back, the sunroof, let the cold air breeze
Through the butter soft leather upholestry
But mostly, keep the gat closely, 'cause niggaz wanna toast me
Yo I gotta get mines, no matter what the con-sequences
Count up my blessings, add up my weapons
Cock back the gat and let my nine serve purpose
Sling do my thing organize fiend servants
Tryin' to make a mil is stress you know the deal
So we sling drills get your cap peeled, 'cause everything is real
'Cause I wanna chill, laid up in a jacuzzi
Sippin bubbly, with my fingers on the uzi
Try to infiltrate my fort get caught
Dead up in New York, my brain is packed with criminal thoughts
Get your life lost never found again my friend
Mission completed, watch you drop in less than ten
On my road to the riches, hittin snitches off with mad stitches
Your last restin place'll be a ditch kid
No one can stop me try your style's sloppy
Want to be me, you're just an imitation copy
My theme is all about making the green
Livin' up in luxury, pushin phat whips and livin' comfortably
A drug dealer's dream
Stash CREAM keys on a triple beam
Five hundred SL green, ninety-five nickel gleam
Condominium, thug dressed like a gentleman
Tailor made ostrich, Chanel for my women friend
Murderin, numbers on your head while I'm burglarin
Shank is servin' em, whassup to all my niggaz swervin in
New York metropolis, the Bridge brings apocalypse
Shoot at the clouds feels like, the holy beast is watchin us
Mad man my sanity is goin' like an hourglass
Gun inside my bad hand I sliced tryin' to bag grams
I got hoes that used to milk you
Niggaz who could've killed you
Is down with my ill crew of psychoes
Nas Escobar movin on your weak production
Pumpin corruption in the third world we just bustin'
Hold up and analyze the wildcats slang cracks
They swing an axe, the new routines, be my eyes black's
Playin' corners glancin all up in your cornea
Corner ya, seen cats snatch monies up on ya
But late night, candlelight fiend with a crack right
It's only right, feelin' higher than an airplane right
Word yo, I want to get this money then blow
Take my time, blast a nine, if you front you go
Sip beers, the German ones, hand my guns to sons
Shaolin, and Queensbridge we robbin niggaz for fun
But still, write my will out to my seeds then build
Mahalia sing a tale but the real we still kill
Uh
Lay back
Word up, just bless em
With the bulletproof
Mobb Deep, Nas, Chef creation
For your nation
Yeah"
41,Favorite Rapper,2003,Free Agents: The Murda Mixtape (2003),,Mobb Deep,"Yeah... yeah... aight? Motherfuckers!
Bitch-ass niggaz, faggots
Come through nigga... YO!
(Havoc)
I creep on the tippy-toe, surprisin the enemy
And ain't nobody safe unless you bulletproof E'RYTHING
Clappin at your baby, includin your entourage
Don't be 'fraid of these slugs, they get you closer to God
I'm a homegrown terror, my pops planted the seed
When I wild, don't be mad at me, should blame him
War with us? The start of your end
Beef with these faggot-ass rappers started the trend
P? That's my grimy for life, don't fuck with him
And if word get back to me, I'm buckin you
Know it's on me hammers stuck to the hand just like glue
Like them O.G.'s smokin' them trees of bamboo
Shorty thought she knew me so I had to check her
I'm a Gemini bitch, that mean I flip with the weather
I don't know how you talk to them other cats, but I ain't them
(Nah!) Put it in your mouth girlfriend
(Chorus: repeat 2X)
[H] Clap your favorite rapper, gives a FUCK
Gimme a minute I'll crack that ass, whassup?
[P] It's like drugs 'cause we gettin' it back, get it back
Like ki's how we get it back, it's a cash explosion
(Prodigy)
Yeah that's right, that's right, that's right
Know we done struck a jackpot Dunn, it's a wrap from now on
Just keep servin' these niggaz portions of that raw
And sit back and countin' this cash, we gettin' off
Knick-knack, paddy-wack, give a dawg more
I won't stop till I can match my car with my clothes
And ery'day of the week, I'm switchin up flows
Spend ery'day with my peeps, half in the vultures
Peace to Uncle Imeek, he holdin' down the corporates
... Eatin like a Boss Hogg
Clik-clik-BAOW! Don't have me shootin my gun at y'all
Don't have me cuttin' niggaz down like the sniper
You had me kill some'n, I'm tryin' peel bundles
Of that scratch, the thou's to the mills
Paper that our next generation gon' feel
You niggaz gettin' your money? Yeah do that for real
Cause niggaz fuck with our money, we set it like the Bush family"
42,Flavor For The Non Believes,1993,Juvenile Hell (1993),,Mobb Deep,"(Havoc)
Yo... this is flavor for the non believes
Sit back, take a seat, and don't forget to pass the weed
And by the way, this is all the way live
And the way that I survive is pumpin nickels and dimes
Pumpin rocks on the corner, pumpin rocks 'cause I wanna
The little Don Ho drug dealer ? performer
At my height, I'm described as a midget
But it ain't about height - it's about, ""Can I Kick It?""
Some say I'm too little, but yo I'm too ill
I hit skins, light up, and then I smoke a Phil'
You don't want a beef with this juvenile delinquent
I'm not good, I'm livin' like a hood
And when I kick MC's abandon ship
Cause my brain is the sun of a solar eclipse
Yo, Havoc is the man that you have to bring
'Cause I'm flippin like pages in a Word Up magazine
Sweet like candy, the poetic vigilante
So explicit even porno flicks ban me
And girls gel me like jheri curl activate
The forty dog drinkin' money grip you're dead and stinkin
Brain cells overload when I'm thinkin'
This is a rap rape, and I leave a fat taste
Get off the microphone kid, stay in a child's place
I cook you up, like Uptown raw base
And leave you open like if you just saw Scarface
Like I said it before, shorty scores, I get raw
For the cause, battle me, take a loss
I steal shows like BelBivDevoe's
And put on my latex when I hit up the hoes
You know the flavor kid, give me my props
'Cause it's 1992, and all the bullshit stops...
Check it, this is flavor for the non believes
This is flavor for the non believes
Check it, this is flavor for the non believes
This is flavor for the non believes
(Prodigy)
Mr. Soul, trunk jewels sippin Old Gold
Roll up my nickel pack of weed, lick it up and stroll
Prodigy, verbally tragic and I'm toxic
Check out the way check out the way the way that I drop it
You know my style, step back, 'cause I'm buckwild
All it takes is a mic, 40 dog, and a smile
Baby Grand Puba, Little Rick the Ruler
And in my pocket is crazy fat bag of buddha
MC's can't get with Mister Mister
Money don't fake moves 'cause I probably hit your sister
I'm on a mission word is bond
Word to God, I goes on... the little Don
Smooth and fantastic as I get drastic
Shake your brain mentally and psychopathic
I murder with the brain of Hitler black
And me bein weak, even Kodak couldn't picture that
This is flavor for the
This is flavor for the non believes
Flavor for the non believes
This is flavor for the non believes
This is flavor for the non believes
(Havoc)
Niggaz don't understand first of all
I rip when I rip check it, never stall
Freestyle meanwhile for you and yours
I'm goin' all out, check it
You thought I couldn't wish I wanna do what I did
I did it so I done, kill another fuckin' kid
'Cause I don't give a motherFUCK, and you do
That's why your stupid ass got bucked
Outta luck, never took the time to wish
Took a bitch down then I'm out like quick
Nestle chocolate, munch like it's?
That was then, this is now, I'm goin' for the gold
Thirty yard touchdown, Mr. Short
Fuckin' niggaz bitches just for the sport
But not without the jimmy, cause bitches nowadays
Knows mad jig tricks, and that I ain't with
Oh shit, time to move, time to move, here we go
With another fly groove, 'cause I'm so smooth
Never like to brag, but I, do it still
Sip on a 40, smoke on the Phil'
So next time kid you wanna beef just chill
Before I break your ass up to bits
How many licks would it take
Check it out one two three bitch-ass nigga licks
This is flavor for the non believes
This is flavor for the non believes
This is flavor for the non believes
This is flavor for the non believes"
43,Flood The Block,2004,Amerikaz Nightmare (2004),,Mobb Deep,"Yeah, yeah, yeah
All day baby, all day
(Chorus: Havoc)
I'ma flood the block block, with all that shit
I'ma flood the block block, with all that shit
I'ma flood the BLOCK block, with all that shit
I'ma flood the block block, with all that shit
(Havoc)
You know my story, you can feel me, you know how I get done
I'm 'bout the money, I been at it for a little while
Never put the metal down
Hunger never satisfy, billion dollar Snicker bar
And once I settle down, pre-nup to the lucky broad
A Bentley Coupe, a bless in the backseat
First day, once they hand over them keys
Couple of G's, I'm trickin on the watermelon trees
So high, so stuck, like Jay's Rucker team
On the bus no diss f'real stuck
Just countin' that, money and still visit my niggaz on the Island
The money mountain I climb it, it won't stop
My money too dirty to ever go pop
It's a lot, you could do with a fifty {?} watch
Steadily, eliminate, competition and flood
That block with the primo, 'cause the trunkilo {?}
Not for too long, gotta stay on top of your people
(Chorus - repeat 2X)
(Prodidgy)
It don't matter if it's the winter or summertime
I got the mac in my pants
Make niggaz do that dance, they fuck with mines
It always come a time, when it's time to flip
You only flippin when you hit by a gun of mines
You broke and you wanna shine, you in a dollar van
I'm in a oh-five G-55
That girl you with's a friend of mine, I hope that's not yo' wife
You wouldn't do that if you seen the bitch other side
We ain't got time for peasants, the streets need our presence
They not gettin' fed from them other guys
We in the hood like drugs, if we ain't out on tour
With Mobb Deep written on the headline
While y'all poppin' all that lip
We does what y'all talk and more of that kid
Unfold one of my knots, it look like a brick
We'll never go broke, while you sit and bitch
(Chorus - repeat 2X)"
44,Fourth Of July,2003,Free Agents: The Murda Mixtape (2003),,Mobb Deep,"(Samples by Alchemist:)
""Looked up the DJ, and said may I""
(Large Proffesor)
""Blow and pow like 4th of July explosives""
""Lit it up, like the 4th of July""
(Evidence)
Alchemist.
(Prodigy)
We doing it, getting our paper
We ain't rookies, we major
Name brand gangsters, you still a demo taper
Niggaz they wanna hate us
Bitches they wanna rape us
Everyday is like July 4th nowadays 'cause
We moving independent units
We sold out in any store in the US
Getting that independent cake
We sold out in any store in the UK
(Twin Gambino)
We came to pop in
Got ya ladies, draw dropping
Nobody can stop us, I was brought up in the projects
And I got, tonz of haze from uptown
We not trying to sell that shit, that's how we burn it down
Niggaz always drilling me, till they see my four pound
Bitches always feeling me, try to give me some head
While I'm in the studio, try to make that bread
Not a contriet dude, or of with ya head
Yo, 1st Infantry and fed
We gonna give you that gangsta music that hurts your ears
But the fear in ya heart, when you see the gift
We think big, A-L-C we get right
(Evidence)
Yo, every time I rest, I put it all on the line
Yo money never slept
That's why I barely get blessed
That's why I rarely go out, unless it's love at the club
Time is bread, that's what I'm about
And all my peoples got cloud
Check the resumé
One step closer to goal everyday
The game is to be sold not told
I tropping heavingly, world connected got the livest crew
We infinite, dropping gems but no clue
(Alchemist)
Every dollar I spend on wax, I turn it back into cash
Jetting back to the lab, I'm getting back on my job
I'm fully backed by the Mobb, I keep my back to the wall
Keep the blacks to my wall
I'm trying to stack till I ball
Until they cashing 'em all
I wanna stack till this tall
Ain't gonna rap for to long
Gonna have to move on
I'm gonna stash till I'm gone
Green grass on my longue
Fuck a bank account, I need extreme cash in my palm
Smoke blur in ya vision,
You don't know who ya dissin'
I don't learning no lesson
I just hold my position
I don't go with a pistol
They just know I'm official
Shit, all I gotta do is start blowing a whistle
My name is ringing
My chain is swinging
Right now I'm speaking, but these beats are what I'm famous for fleaking
(Twin Gambino)
It's like rolling dice, we taking the bank tonight
Cut your face with a knife, now your scared for life
All I want is ice, a car, a girl and a crib
Tired of doing biz, I just wanna live
Take care of my kids, fuck all that stress
Never wore a vest, only holding tecs
(Evidence)
We sold out every store in L.A.
It's loyalty where I stay, but ain't promised today
I keep my headlights on for 9-1-1
And on July 4th I might shoot one at the sun
Independent regardless of the fact I'm a signed artist
Fuck a deal it matters who comes hardest
When I entertain, It's like I took Sedrick for his name
Hunger is just a different form of pain
I'm ready to eat, ready to hear my name spread on the street
To the point where I don't talk, my trackrecord speaks
To the point where I do a joint, that night it leaks
To the point where Alchemist is a hundred grand a week
Bringing the heat, so clear you understand me
Raise the stakes, up the antique
The better place, yo we land on winds
Dilated, Evidence, Alchemist, Big Twins
- Check it out
(Samples and cuts by Alchemist)"
45,G.O.D. Pt. III,1996,Hell On Earth (1996),,Mobb Deep,"Some of that 151 Son (yeah some of that bogus)
(""What you got in the trunk?"")
Aight, aiyyo Son, yo yo
You think that motherfuckin nigga's out there right now Son?
(Word, what he doin' out here?)
Son we got drama with that nigga
Be tryin' to fuckin' front last week
(What, that kid out there? Yo, I seen that nigga earlier knahmsayin?)
Nah fuck that, go, go open the window real quick Son
Open that fuckin' window
(You gonna take him from the window nigga?)
Yo hold up
That, there go, that's that nigga right there Son?
Right next to the basketball court?
(Yeah yeah, that's the one)
Oh shit! C'mere c'mere c'mere c'mere, turn the lights out
(I got somethin' too Son, that's how we do)
Turn the lights out, c'mon through
*Sounds of clips and an automatic being cocked*
(Back up, back up, they lookin')
Aiyyo Son, I'ma hit that nigga right now Son
Word to mom I'ma hit him out the window Son
*Twilight Zone in the background*
(Yo you BUGGIN Son!)
Heh nhah chill 'Zo, fuck that
I'ma hit that nigga right out the motherfuckin window
(Ga head Son, go head man!)
Hold up (You want somebody go bust him!)
Nah fuck that I'ma hit this nigga out the window Son
(Ga head man!)
Shit shit shit don't blow it up, duck down
(Yo let me do it man, let me do it, go head)
*Two shots, eighteen shots, seven shots*
Yeah yeah yeah, yeah nigga, yeah!
Yeah! (gimme gimme gimme gimme)
*Two shots*
Fucker! (What?)
Chorus: Mobb Deep
(Yo it's the) G.O.D., Father Pt. III
QBC, sip lime Bacardia
Heavy on the wrist, cube-link, my ice ring
Drama we bring, yeah/yo that's a small thing
(Repeat 2X)
Verse One: Prodigy
Awright now, pay attention to the crime rhyme Houdini P
Keepin' you niggaz in perspective
Mobb, representative, call me the specialist
Professional, professor at this rap science
Up in the laboratory, here's why your small rhyme bore me
Store bought rap ain't shit, my category
Is that of an insane who strike back (what?)
I draw first blood, it's over with, and that's that
You wanna square off, forsake and slice that cat
You get splashed, from back of your head, to ass crack
Surgical signs to the end, with iron map
Which bring, apocalypse to this game called rap
Not a game but quite serious and yo in fact
You'll be runnin' for dear life so far you might fall off the map
Fuckin' with P, you need a gat
At least to have the opportunity to bust back
First shot the motherfucker pack around world premier
Shook individual bound from blind fear
Scared to death niggaz fall to they worst fear
My retail's in braille, for vision impaired
You lookin' for P, well you can find him everywhere
In a project near you, I'll be right there
I was brought up and taught to have no fear (now)
Live wire niggaz stay behind me in the rear (now)
Cowardly hearts, step aside, stand clear (fear)
My bloodthirsty niggaz got they eyes on you
QBC, lime Bacardia, G.O.D. Father Pt. III
On some hashish, to Embassy Suite, crash your party
Chorus: repeat 2X
Verse Two: Havoc
Yeah yo, lime Bacardi, gettin' bent, crash the party
Handle B-I, bringin' it to anybody
Physical damage, crowd control handle cannons
Hittin you ripped, leave your bloodstream contamin-ed
While you actin' out of character, we observin
Drillin 'em down so hard, I know we felt you comin' at em
Hennessee raps float like the Phantom
Runnin' you up out of the spot in which you standin
Never second-guess a cat who hold gat
Concealed, but easily revealed and fast
Body castin raps to get your back snapped in half
And severed, impossible pain beyond measure
Sheisty living brought him to his last bread (bread)
Life changed around quick to one stead (stead)
Face full of fear, conquerin your ice grill (grill)
Tragedies, put him to sleep like NyQuil (NyQuil)
Givin' a overdose of this rap potent
Potentially dangerous, fatally left open
For the roaches, scavengers, that's EMS
Funeral homes, anticipatin your death
That's the dead truth, check in the morgue, you'll find proof
Enough to make you think and stop before your ship sink
To the bottom, night owl leave the mark and spot him
You know the routine, face up before I shot him
Chorus: repeat 4X"
46,Get At Me,2001,Infamy (2001),,Mobb Deep,"(Man talking)
I saw him, I saw him
There he is right over there, over there (I see him)
Okay... I got a message for you infamous
You tell that son-of-a-bitch he's made a big mistake
And you tell him personally... from me!
And stay outta here!
(Havoc)
Yeah, that's what I'm talkin' about...
Real loaded, in the flesh
And we know where we aimin
Check me out...
Yo, you'se a baby boy rapper, breast-fed nigga
I'm a quiet murderer, in front the feds type nigga
Do my dirt quicker from my early days swifter
With the gat, I'm like ??? paintin that picture
Listen to the words, take it as a jewel
If I'm fuckin' your 'burb, just maintain cool
'Cause I won't take a el, whether in your crib or the outside world
Cause the pound clap well, like fan mail
Choose to ignore me, the warning that I gave 'em
Get at me, you and what army?
The fashion-ass niggas you hang with, have a plate of graveshift
Man down, nigga it's the same shit
Niggas like kids and I don't play with 'em
Go get your father, nigga, the smart decision
And I'm picking niggas off with the sharp precision (pow)
Niggas need to see the wis' because they heart is missin'
(Havoc (Prodigy))
(Get at me)
Niggas wanna clap me
Snitches wanna rap me
Put it right where they back be
(Get at me)
Niggas wanna clap me
Snitches wanna rap me
Put it right where they back be
(Get at me)
Niggas wanna clap me
Snitches wanna rap me
Put it right where they back be
(Get at me)
Niggas wanna clap me
Snitches wanna rap me
Put it right where they back be
(Prodigy)
Yeah, nigga what's beef?
Shotties and macks, little two-shots
Four pounds and techs, arms and chest
Bag your strength, nigga them bombs and fists
Knives and forks, ain't no time to think, it's on
Just move on them niggas with excessive force
And don't stop till them niggas don't move no more
Broken hands, nuckles and gun handles
Dunn got his gunshot wounds through his mantle
Informers tell when snitches snitch,
Fuck them, buck more shots, get out that bitch
Cribs is found, careful when the kids is out
Torch your house, stalk your kin, bitches and friends
It get deeper than deep, dirty and foul
Fuck liquor, for my nigga, we gon' pour some blood out
It's fucked up how it goes down, innocent people blown down
My niggas is here, brace yourself
(Man talking)
Now we all get to know what it's like...
When some asshole's gonna step out of the dark
And blow your head off...
I want you to know what it's like to live that way
(Prodigy)
First of all, we the one and only... infamous
(It's a dirty job but somebody's gotta do it)
First of all, we the one and only...
Till the name wear out"
47,Get Away,2001,Infamy (2001),,Mobb Deep,"Sometimes I feel Sometimes I feel I
Gotta (get away...)
From these streets like a fiend for
Crack, but pullin me back, this real
Got a nigga goin' (ooh) 'cause no mat-
Ter the drama the gossip my heart
Is the hood my dawg nigga's I rock
Wit (get away) 'Fore you get clapped
With the tongue with two loose have
Everybody on the corner goin' (ooh)
Holdin' they mouth shocked ass fu-
Ck how Havoc just aired that boy
Out (get away) and now there's
Blood on my Tims snitches callin
1-800 crime stoppers when they
See me they like (ooh) 'Cause they
Want that 'thousand dollars and
Not only that police will die to catch
A fuckin' collar. (get away) and
I'm outta here ain't no tellin' when
I'll be back get rid of this gat dawg
You know (ooh) I flew hell outta dodge
Nigga 'bout 'dis paper ain't no time to be
Sittin' behind bars. I gotta (get away)
I gotta get away but fuck that
Never let a nigga take me out
My zone if he tried and blown
They go ooh wit no remorse kid
It's the cold hearted Queens nigga
Grimey retarded. You know I gotta
Get away (repeat 2x)
Yeah yeah you niggas best
(Get away) 'cause I'm not playin'
I'm bangin' hammers on niggas
Put hands on that niggas life (ooh)
Just beat the shit out you I brawl
Like an animal your whole team'll
Scramble and (get away) When
We come through pushin them trucks
Bitches be pushin and shovin to look
At us they go (ooh) Yeah take a good
Look bitch this might be the last time
You see gangstas like this then (get away)
'Cause somebody bout to die and it's goin'
To be a stampede when them shots fly
Bdah!Bdah! (ooh) Rip that nigga you
Know R.I.P your soul just lift up and
(Get away) Uh huh yeah you outta
Here nigga I'll see you on the otha
Side bye nigga. (ooh) families cry
Rivers curtersy of my niggas we
Terrorize rappers but I gotta
(Get away)
Hook:(repeat 2x)
No doubt it's either me or you
Believe it dawg I know a nigga
Like you ain't got shit to lose (ooh)
But you walkin' that thin line I'm
Clappin you first time for a motha
Fuckin' tyrin (get away) And put it
Past me that ass would be bleedin
Somewhere like a human philiact
Exactly (ooh) Shut the fuck up
'Fore it's too late go wit your gut
You ain't a gangsta and yes you
Could get touched (get away) Saw
It before the Henny was talkin' wasn't
Him but you know the ""9"" stopped that
(Ooh) I swear these niggas like biches
Why's that? 'cause these niggas always
Layin on their back I gotta (get away)
Hook: 2x till fade"
48,Get Back Remix,2003,Free Agents: The Murda Mixtape (2003),,Mobb Deep,"(Prodigy)
Sometimes you just gotta show niggaz how you do things
That shit hurt
Time'll tell like my nigga Illa G always said
Love all my niggaz
I swear
[Noyd] (QB)
[Prodigy] cross my heart hope to die, right
[Noyd] Queens Bridge Hot Boys
[Prodigy] Hear Me Out
Yo... put a bullet in ya mind
(Prodigy)
Yo dun, They caught me from the blind side, me the P
The one who spread love, me, I never shit on my peeps
I never left my dawgs out in the cold
I extended my hand wit compassion, you extened yours wit war
Cool, fuck it. y'all sneaky muh'fuckers gon learn how this nigga rock
Quiet Storm nigga (shhh) leave you shocked for dead
Nigga, I rot ya flesh
By myself, ???, and just pop ya head
Now if it get night, and snakes gettin' past it
I'll see you at the crossroad faggot
And in the mean time, and in between time
P'll laid up wit mo shines, mo dollars fo more nines
More boxes of talons to put in your spine
You cross me nigga, you lost your mind
Scratch that, you never knew me from the start, so I forgive you
After you die squirmin, shots burning (fizzling)
(Its time to) Get Back
Uh, It's so sweet
The taste of revenge and blood on the streets
(Its called) Pay Back
For that shit you'll pulled
I don't respect your gangsta, my guns expload
(Its time to) Get Back
Yeah, It's so sweet
The taste of revenge and blood on the streets
(Its called) Pay Back
For that shit you did
Two wrongs don't make a right, that make it even, bitch
(Noyd)
Ayo when the guns pop, the thugs pop em, everybody know
Mo Thug been on henny rocks, slingin Fo-Fours
Catch a thug on ya block, onna slingin Ya-Yo
Or pullin out that piece and aimin at ya Kangol
Them thugs, some blood, some crip, some stuntin
You see 'em crip-walkin' but they ain't thuggin' nuttin
They ain't tough, ain't rough, ain't built for war
They frontin they thuggin', and ain't that at all
Me and my dawgs is R, A, W... RAW
And will murder (Murder)..
A, double L... (ALL) y'all
Y'all heard of, the Queens Bridge fucking Hot Boyz
Prodigy, H, A, V, O, C, and that nigga Noyd
And the Get Back and yes, revenge is so sweet
How we lay wit the heat, and pop up on 'em when they sleep
Leave 'em dead in the bed and his blood in the streets
Murder him and his peeps, nigga, I'm what's beef
(It's the Get Back)
(Havoc)
Basicly, they done summed it up and ain't no reason to spit
But fuck it, lemme have my lil 2 cent
The nine'll leave you so bent
Have you huggin the ground like a toilet bowl ready to hurl
You'll be havin' outta body visions
And if you lucky to live, no doubt, you'll be find a religion
Gittin shot up can do that, most'll squeal
They so shook, the sound of fire crackers makin' 'em peel
Niggaz rhyme how they kill (kill)
Rhyme how they feel (feel)
Talkin' all that like they ??? for the deal
But me, if I ain't have to... prolly wouldn't clap you
But they see you wit that paper and wanna git at you
I don't preach about the shit, I just show 'em what mack do
You know these slugs harder than any track you rap to
When cowards talk shit, it just make the finger itch
I got drama for that ass, wanna meet the bitch?"
49,Get Dealt With,1996,Hell On Earth (1996),,Mobb Deep,"(Prodigy)
I got my clique ready, ready for hand-to-hand combo
Harms break 'em down, rapper Noyd cut his throat
Don swoop 'em up or Gotti stomp 'em out
Each twin grab a arm, pick this nigga up
Knitty turn his face to me, let me break him up
I throw him up against the wall and put a hole in his face so big
It almost took his whole face off
We got to take position, ready for faceoff
With blitz like Dallas ain't no Superbowl faceoff
We form like niggas in the yard up north
With long swords, ready for war, who paid cost
And take ya life lost, never found again boss
A job well done, relax, throw back fifths
Of Bacardi Limon, fifteenths of hash get lit
Fuckin' with the fabulous Mobb, yeah you were sick
Lunatic nigga jump up or got hit
With max and Teks and silencers spit
Shots whiz past your earlobe and shit
That's the sound of a nigga who almost felt it
Got you runnin', dodgin, coverin, shelterin
Bullets rippin through the fabric of ya shirt, it's meltin it
You bleed again, we just another nigga dealt with
Intruder Alert! Our house is nothin' like the Covenant
We hold big shit like a bitch hold one in the oven
(Havoc)
Well if it ain't drama, money above broke bitches
Simple minded niggas, Alpha have it positioned
That's opposition, wetttin me competition
Suddenly and outta tha blue and now I see
By myself, by myself and rollin' mad trees
Paranoid on point and now I see who's who
This thing was fake ones outta the immediate crew
Life I take one if you jeopardise my do
You're small mi-nute, gotta death to deal with aces up
You overbidded and in the Bridge you go stuck
This ain't a card game but in perspective it's the same
Put two and two together-Mobb Deep with one name
Contain drama like Outbreak, you order drama
We outtake and then take you out
Keep it real and throw the fake out
Raise the stakes up, hit you off from the waste up
That's how it is and how it is is kinda fucked up
Butter beats bangin' got ya whole clique singin'
On a corner while it's rainin, 4 pound left cha ears ringin'
Delete those and keep my shit discrete, niggas is trash rhyme
Totally offbeat and outta sync with they light
E & J bent tight, niggas slow ya roll
Ya ??? now ya bleedin tonight for no reason
Wanna be max and does get smacked, show no love
Crush ya team like the bear hug
The Infamous'll do dirt, dead as smear like mud
New York new get-it-greens, I feel no pity
No remorse, takin' it to the source of course
Bare that ass thug real kid, it's only your mask
That you wear, take off
Cop out feel the blast BOOM on top BOOM BOOM gat-for-gat
And all the rules got the drop on you
And let the nickel nine pop on you
(Prodigy)
Yo
My crew in the front got it locked
My live niggas in the back got the gats blowin' out'cha back
What the deal, what them tough looks and eye contact
Starin' all up in ya cornea, ya cornea lack
The look of a true-to-life, crime niggas attack
Go at the first nigga that front and overread
Ya get dealt with
Dealt with quick
Eye position get melted by hot shit, he felt it
*Repeat x 2*"
