,song,year,album,genre,artist,lyric
16,Fantasy,2011,Setbacks (2011),Hip Hop,Schoolboy Q,"We can have a rendezvous
Butter on your crip legs, dinner for two
I know you're used to niggas running game
But I ain't playing games
Trying to introduce you to my last name
Let's get acquainted
Let me be your fiend, you be my nicotine
I'm about to take a hit, shit
Damn, start a fam
Take you to the crib, show you how I live
Need you by my side, you could be my rib
Your friends messy, baby, I could be your bib
Fool for your love, my pretty angel, you came from above
My little ghetto dove
Hold me down and I could take us up
You that nigga
You that nigga
Real go-getter
And I'm that bitch, so you better come get her
You that nigga
You that nigga
Real go-getter
And I'm that bitch, so you better come get her
She wonder where we're going next
Want a rider if you know what's best
I can be your iron knight and you I will protect
Inhale your love and let our souls connect
Go deep inside
Steal your heart, take away your pride
Can see it in your eyes
The way a gangster got you smiling took you by surprise
Got me smiling too
No waiter, girl, you are the menu
My number one fan, you are the venue
Fuck show money, rather you're my revenue
Smoke a blunt or two
Gaze at the stars, keep us hypnotized
Reach for the sky, I could take you to the top
I hope you do comply
You that nigga
You that nigga
Real go-getter
And I'm that bitch, so you better come get her
You that nigga
You that nigga
Real go-getter
And I'm that bitch, so you better come get her
We can have a rendezvous
Butter on your crip legs, dinner for two
Later on, shit, let's see what it do
Been chasing you for a while, let's end the pursuit
Lock you down and throw away the key
My new life the only place for you to be
Glad you chose a G
I can be your dreams and fulfill your fantasy
You that nigga
You that nigga
Real go-getter
And I'm that bitch, so you better come get her
You that nigga
You that nigga
Real go-getter
And I'm that bitch, so you better come get her"
17,Figg Get da Money,2011,Setbacks (2011),Hip Hop,Schoolboy Q,"The flow, is in the pocket like wallets, I got the bounce like hydraulics
I can't call it, I got the swerve like alco... fuck that
Figg get the money, shooting dice what they hitting for
Hookers out to sell the pussy, money trade for intercourse
Every corner, liquor store, laundromat, liquor store
Laundromat, liquor store, EBT accept 'em more
Churches 'cross from motels, Lord knows, pussy sells
Churches 'cross from motels, Lord knows, pussy sells
Domino's, Pizza Huts, Colt .45 cans
The old heads drunk enough, dollar after dollar on lottery
That shit be adding up, schizos from Vietnam
Better yet the drug era that used to be a ball player
See how things evolve later, 4 Lokos for the young locos
Niggas cashing my check for white tees
Don't fuck with Melrose, just Metros... PCS's
You get the message? Good investments in my direction
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Rain, sleet, snow, turn July into December, yeah
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Springtime fall turn summer to a winter, yeah
Figg get the money, yeah, Figg get the money, yeah
It's midnight, where the bitches at?
See a ho, pimp a ho, put her on the track
Put her in the gas station, hiding from the white and black
They gotta make a living, so they put us on our back
But why they gotta judge us when we do it back?
Mickey D's and Burger King still make sure that my daughter fat
Close to Christmas on November, best believe I got a jack
Been coming to this store for years, the cops come behind me 'bout a snack
But thanks Ms. Han, Jackie Chan, Sake bomb
Any Catholic different, Wolverine like Michigan
Wolver Street know what it be, hanging in front
Of the laundry mat till two or three, with like two or three
Uh, everyone asleep so shall we creep
Money to gain up in them streets, shall I preach upon this beat
Puffy ain't got shit on me, better yet this L.A. heat
Figueroa, Figg Side, money block
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Rain, sleet, snow, turn July into December, yeah
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Springtime fall turn summer to a winter, yeah
Figg get the money, yeah, Figg get the money, yeah
Jehoviah coming, let me close the blinds
So I can get high, nigga, free my mind
Write my niggas doing hella years past time
Ballers got it cracking, cracking at the crack of dawn
Ice cream truck stop for my mom, but me he won't respond
Gotta read between the lines, best believe I'm off of crime
This must be the longest line, where they cooking worse than swine
Lying on their letter signs, but hurry 'cause they close at nine
But Pisces got it jumping at the taco stand
Rapping on them corners, a.m., p.m., like the Taliban
Camping out, your daddy selling money he can understand
Drizzle riding through the hood, junkies love the Avalanche
Homeless person gotta shuffle cans
Take 'em up to the recycle bin, take his bread to the candyman
But still he eat, tell me if that ain't hustling
Rain, sleet, snow, hell and shit uh, hell
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Rain, sleet, snow, turn July into December, yeah
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Figg get the money, yeah, Figg get the money, yeah
Springtime fall turn summer to a winter, yeah
Figg get the money, yeah, Figg get the money, yeah"
18,Fuck LA,2014,Oxymoron (2014),Hip Hop,Schoolboy Q,"Pussy lips, Contraband's for chips, sold all kinds of shit
Hoover Crip, guns on fingertips, switched all kinda clips
50 raised, since my county days, brought all kind of fades
Renegade, fuck what rappers say, bitch I am LA!
Pussy lips, Contraband's for chips, sold all kinds of shit
Hoover Crip, guns on fingertips, switched all kinda clips
50 raised, since my county days, brought all kind of fades
Renegade, fuck what rappers say, bitch I am LA!
Gimme bucks, might show up in tux
Got my millions up, nigga what?
Spanish ho in cut, she supreme deluxe
Asian broads eat Caucasian broads, guess I'm dipped in sauce
Link up fool, gunplay pika-boo, guess who tagging you?
Bring showers through, grab ya bathing suit
We-we-wet 'em all, cannonball
Swipe my debit card, fly from here to Mars
Nigga what? Got my millions up
F-f-f-f fuck you mean? We stacking green
Stacking stacks of green, flip them, trampoline
Pussy lips, Contraband's for chips, sold all kinds of shit
Hoover Crip, guns on fingertips, switched all kinda clips
50 raised, since my county days, brought all kind of fades
Renegade, fuck what rappers say, bitch I am LA!
Groovy Q, murk the judges crew, fuck the jury too
Bang the set, rep my 52, young hog down to shoot
I keep a Glock or get razor sharp, bitch, get left with Pac
My Biggie knock, he won't know who shot, fearing down the block
Or serve this work? Lay back close the curt, pop my collar first
And blew my trees, put my nerves at ease, till my trigger squeeze
My heater heat, still I'm high off weed, bitch that's high degrees!
I money make, AM out of state, call that wake and bake
Bring cookie sheets, dope boys on the beat, well known in the streets
I'm crip for real, way before the deal, had them Oxy pills
In act we sell, straight from Murderville, yeah we served a lot
Left days on blocks, got them tens in socks, nah nah not talking shoes
I'm talking rocks, had the dopest spots, look out for the cops
My mini-me, snatch the dope and flee, guess that's how it be when you OG
He said he lived through me, but (sss) I'm stacking mills
I'm speaking real, shock the world for real
Pull up in that ill!"
19,Gangsta,2014,Oxymoron (2014),Hip Hop,Schoolboy Q,"Hey, turn it up, Hey
I know none of y'all probably never Heard this shit
I play to y'all anyway, fuck it!
Gangsta, gangsta, gangsta
Gangsta, gangsta, gangsta
We, gangsta, gangsta, gangsta
Gangsta, gangsta, gangsta, G
Gangsta, gangsta, gangsta
Gangsta, gangsta, gangsta, groove
Gangsta, gangsta, gangsta
I'm gangsta, gangsta, gangsta G
They want that gangsta shit!
Knock knock knock yawk (yawk yawk yawk) Gangsta shit!
Knock knock knock yawk (yawk yawk yawk) Gangsta shit!
Knock knock knock yawk (yawk yawk yawk) Gangsta shit!
What it do young nigga's
What it do young bitch's
I got my drink in my cup
I got my backwoods no swisher's
And bitch I'm faded (Faded), fucking faded (Faded)
Yea I'm famous, what I'm famous, fucking famous
Nigga I made it!
When I was broke I got me that nine
With my nine I hit me that lick
And then with that lick, it came with that yola
With that yola it came with your bitch
And see now your bitch she gon' work on that corner
I don't care if that ho get ammonia
Racks and you won't get a quarter
She don't run game, I'm the only controller
So wassup now? straight pimpin' over here
Put that shit on burst, nigga
I be checking ass all on the curb nigga
You could smell that she fucking with a Figg nigga
What it is, nigga!
Perrier Jouet Rosé, I might relocate
Out of my mind, this world, I'm hot got damn it I'm fly (Yay Yay)
My grandma showed me my first strap
My nigga Rat-Tone always had the fliest gats
I finally got mine (yawk yawk) dirt now (Aye)
Real nigga's don't die homeboy, we multiply (Shit)
Come around my town you clown, that's suicide
Gangsta, gangsta, gangsta
Gangsta, gangsta, gangsta
We, gangsta, gangsta, gangsta
Gangsta, gangsta, gangsta, G
Gangsta, gangsta, gangsta
Gangsta, gangsta, gangsta, groove
Gangsta, gangsta, gangsta
I'm gangsta, gangsta, gangsta G
They want that gangsta shit!
Knock knock knock yawk (yawk yawk yawk) Gangsta shit!
Knock knock knock yawk (yawk yawk yawk) Gangsta shit!
Knock knock knock yawk (yawk yawk yawk) Gangsta shit!"
20,Gangsta in Designer (No Concept),2012,Habits & Contradictions (2012),Hip Hop,Schoolboy Q,"Bad bitch, long hair, skin pretty, curvy ass
Flat stomach, double D's, please, be the Birkin bag
Designer heels, Hermes pants, how you fit in that?
Look at me - Ray Bans, I ain't tryna see you fags
Jean jacket, different coloured pants, I ain't tryna match
Mauve watch, sagging, see my ass popping thirty tags
Okay, I'm energized, say my tunes turn her on
This ain't Enterprise, but kick it boo, let's bring it home
I'm hella high, back to back, I smoke alone
Unless my nigga Soul around, fuck it 'cause, let's blow a zone
Now carry on assume you niggas need a loan
Quit it with the texting cuh and go and make a song
My foreign ho, bitch call me a maricón
Always rocking shit I never seen or I never known
Name grown overseas fitter
Sergio Tacchini shirt, real creeper slippers
YSL see the logo on my zipper
Broad serving me she going down, yeah I had to tip her
A-ten-hut
Bad bitch, long hair, skin pretty, curvy ass
Flat stomach, double D's, please, be the Birkin bag
Designer heels, Hermes pants, how you fit in that?
Look at me - Ray Bans, I ain't tryna see you fags
Jean jacket, different coloured pants, I ain't tryna match
Mauve watch, sagging, see my ass popping thirty tags
HiiiPower bitch, let 'em know the players here
I said HiiiPower bitch, give me gangster of the year
This for my HOG's on Figg and homies on the tier
Always keep this shit groovy nigga and I ain't shed a tear
Black gat, black whip no tags on it
Face tats 'cause for sure gon' throw the mask on it
Burner on my lap nigga, mothafuck the cops
DEA and all the feds gon' be my murder plot
Money cash hoes by the dozen
Never started cracking, bitches started cooking onions
Now my weed habit always funded
And these college broads be fucking do whatever have 'em flunking
A-ten-hut
Bad bitch, long hair, skin pretty, curvy ass
Flat stomach, double D's, please, be the Birkin bag
Designer heels, Hermes pants, how you fit in that?
Look at me - Ray Bans, I ain't tryna see you fags
Jean jacket, different coloured pants, I ain't tryna match
Mauve watch, sagging, see my ass popping thirty tags
Bitch say she like my songs, so I do her
She love a street nigga that done jumped up out the cooler
Uh, young-ass entrepreneur
In the 40/40 club tripping like I ain't from Hoover
No bottles, no tables, I just wanna fuck you
You, you and you, yeah, they know what's up
Only one at a time, baby, slow it down
Just wait up in the front and listen to the sounds
She doin' all the things you say she say do
Swallow evidence, her boyfriend never had a clue
Sticking to the script like mothafuckin' glue
Got your birdie on my wood like the bitches from the Lou
A-ten-hut
Bad bitch, long hair, skin pretty, curvy ass
Flat stomach, double D's, please, be the Birkin bag
Designer heels, Hermes pants, how you fit in that?
Look at me - Ray Bans, I ain't tryna see you fags
Jean jacket, different coloured pants, I ain't tryna match
Mauve watch, sagging, see my ass popping thirty tags"
21,Gravy,2014,Oxymoron (2014),Hip Hop,Schoolboy Q,"Everything good, everything good gravy
Donk in the trunk, flat in the front, maybe
Star in the face, eyes of the waist, crazy
Everything good, everything good gravy
Everything good, everything good gravy
Donk in the trunk, flat in the front, maybe
Star in the face, eyes of the waist, crazy
Everything good, everything good gravy
Everything straight, everything playeristic
All my girls faded, all my girls panties missin'
Donk in the trunk, flat in the front maybe
Big in the hips, slim in the waist, wavy
Everything good, everything good poppin'
Hoes over there, hoes over here, options
See eyes on the kid, eyes on the kids jockin'
Cameras in the street, birds in the sky watching
Trees in the blunts, stunt when I run, Groovy
Drawers fifty dollars, never in the mall bougie
King bucket hat, this one in fact Gucci
Domo on the hill, make a hoover feel coochie
Booked for the month, came from the slum pay me
They snoring, your crowd boring, they look lazy
I'm touring, my crowd roaring, they going crazy
Everything good, everything good gravy
Everything good, everything good gravy
Donk in the trunk, flat in the front, maybe
Star in the face, eyes of the waist, crazy
Everything good, everything good gravy
Everything good, everything good gravy
Donk in the trunk, flat in the front, maybe
Star in the face, eyes of the waist, crazy
Everything good, everything good gravy
Came for the crown, life for the town, awesome
Party over here, hoes in the back tossin'
Frames to the chain, rang through the bling, flossin'
Gat with the locs, cops even use caution
Everything good, Backwoods feel amazing
Everything straight, shit we all pick the chasing
Everything pop since we pop from the basement
Since fans in our rearview and crack in our Asics
So we living basic, uh, I'm rocking shit
That bitches say that be they favorite, uh
She got up in the room with me and stop behaving, uh
She heard the stories, now I got a West craving, uh
She want me, a run bump me, and feel comfy
I humpty to dump dumpty, her ass donkey
Exploring the world touring, they go crazy
Everything good, everything good gravy
Everything good, everything good gravy
Donk in the trunk, flat in the front, maybe
Star in the face, eyes of the waist, crazy
Everything good, everything good gravy
Everything good, everything good gravy
Donk in the trunk, flat in the front, maybe
Star in the face, eyes of the waist, crazy
Everything good, everything good gravy"
22,Grooveline Pt. 1,2012,Habits & Contradictions (2012),Hip Hop,Schoolboy Q,"(Strolling in the park)
Cause you never met or seen a nigga quite like me
You need a gangsta baby, just tryna give it to ya
(Walking in the dark)
A groovy nigga that's way too G
(Tryna tell you baby!)
He might say 'cause but he ain't fucking with 'cause
Yeah I'm Q, but you can call me Quincy
If you want or whatever baby, it's all love
Fuck all that rapping, let me talk to you
Book you a ticket so we can kick it
Make an escape somewhere we'll be safe
Close your purse, I got my Visa on me
Pick out whatever, it ain't shit but money, turn you to my honey
Take off my saboteur, wipe your nose for ya
Climb a mountain in the snow for ya
You see these dummies always cut you lose
But so much that a G can do, hit the weed, have a drink or two
I pay attention, I can listen too
You say he fucking who? Fresh out the shower, let me smell your hair
Garnier Fructis got my knees weak, let's cuddle in these sheets
Let me hold you for a moment, it feels right, don't it?
From a lost child to a woman
Eye contact and soft kisses, strong grip, she want a gangsta, on crip
(Strolling in the party)
Cause you never met or seen a nigga quite like me
Just tryna give it to ya
(Walking in the dark)
A groovy nigga that's way too G
(Tryna tell you baby!)
A 5'3"" stallion
Daddy was from Harlem, her momma was Italian
I don't see the challenge
Of having two girls, you just gotta keep the balance
I told her light that candle
I heard you do yoga, I'm tryna see examples
Yo ass is like a handle
See us on the front page, that'll be a scandal
Take off this red shirt, then my flannel
I need some head first, then I'mma fuck you in them sandals
Hit the coochie like a dime sack
Ain't those Gucci, didn't I buy that?
Close your eyes, go and try that
You only live once and I know I got you soaking wet
Is the liquor store open yet
I need some moet to pour it on yo ass like a paint
Back shots leave the pussy shaking, this my open invitation
In the morning, make my toast with fresh orange juice and turkey bacon, bitch
(Strolling in the party)
Cause you never met or seen a nigga quite like me
Just tryna give it to ya
(Walking in the dark)
A groovy nigga that's way too G
(Tryna tell you baby!)
Underground Royal
Flow over they heads, air duct
Upper crust, toast bread
Talk of the town, thinking you know everything 'bout
A nigga cause them bitches talk loud in them beauty shop
Gossip before your man came get ya
YouTube clips can't show it all
Come and get down if you really wan' get up, baby doll
Ain't nobody 'round to judge, go on
Get if off your chest, vent, come up out that dress, bitch
She ain't take offense
Proceeded to take hits of the pregame twist, smoke out, smash
Grub a little bit, pass out, post-game events
Too high to find the remote, fell asleep to a infomercial
Woke up in her mouth, reruns of Full House, followed by some Urkel
OG my strain, rarely do I blaze purple
Some of them growers be in a rush fucking the game up
You gon' learn about all that stuff long as you hang around us
Go on roll up
(Strolling in the party)
Cause you never met or seen a nigga quite like me
Just tryna give it to ya
(Walking in the dark)
A groovy nigga that's way too G
(Tryna tell you baby!)"
23,Grooveline Pt. 2,2014,Oxymoron (2014),Hip Hop,Schoolboy Q,"Mm hmm, check it out
I overlook your condescending tone
If you heed the gravity in mind
Let me pimp, don't make me pimp
Let me
Got a sack of marijuana, think I'm 'bout to bend a corner
Ain't no telling who my money for
Got my dope from cross the border
Got my home on Figueroa, ain't no telling where that pussy go
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Check the forecast, it's wavy Q
I should make the news
My fortune said that I'll be pimpin' you and your pussy juice
Super sweet, sell a trick a treat
Hope your lips in shape, 'cause you worked yo feet
As you stroll them streets
Beeper checkin', hope no cops arrestin'
Girl, I told you them NARCS be pressin'
Better act you a pedestrian and don't mention my name
My pimpin' is game
Cold limp with my cane, got gold on my chain
Come pinky my ring, it's so blickety bling
On 51st and Fig, grew up about 10 minutes from the real Ricky
Where the shoelaces is orange with ""H"" hats like we from Houston
Condoms in hoes' purses
With baby wipes for they coochie
You's a ho that's selling booty
No need to be acting bougie
Bitch, I give your ass a noogie
And a chicken nugget and make you watch me at the movies
I'm panoramic, my filming be rated pimping
My mink draggin' with two bitches that go and get it, my hoes get it!
Will you sell that pussy for me?
Will you sell that pussy for me? (Yeah that's right Q!)
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Hut one, hut two, hut three, hut four
Sell that pussy for me
Will you sell that pussy for me?
Will you sell that pussy for me?
Will you sell that pussy for me?
Hut one, hut two, hut three, hut four
Sell that pussy for me
Will you sell that pussy for me?
Will you sell that pussy for me? (I ain't asking!)
I'm tellin' you
Bitch!
Uh huh, yeah watch me go Black Forest ham
A new school player laced with the old gift gab
And don't let yo Shark Week mouth override yo Green Goldfish ass
So for every ho you clown, I'ma crown too
And anything good hurts and I cried
Shit I just don't want to throw it up in my motherfuckin' face
Or I choose to not do this around you
See ho you like a brain aneurysm
Want two heads with the same dandruff in 'em
Only to scratch the itch with baby rattlesnake fangs
No Head and Shoulders or anti-venom
Yeah P, this is gentlemanly leisure, the oldest game left to play
And the hard hed that make a soft ass played out
Will forgive and forget yesterday!
Now get 'em Q
A pimp on foot, go to sleep, call us, wake up to a Cadillac
Remember Forrest Gump walked and... he was pretty stupid
So you know what?
Accept the fact that the bitch belongs to the world P 'cause
That ho only yours as long as she hoin'
But Happy Pimpin' and Merry Ho Ho
Keep an eye on bottom bitch too
'Cause that bitch'll run a ho or two off mayn
Pimps only fuck with pimps homie that's why we so solid
Red to blue, to debt, to due
It's easier to put a watermelon through the eye of a needle
This is done by choice, not by force
I ain't askin', I'm tellin' you
Got a sack of marijuana, think I'm 'bout to bend a corner
Ain't no telling who my money for
Got my dope from cross the border
Got my home on Figueroa, ain't no telling where that pussy go"
24,Hands On the Wheel,2012,Habits & Contradictions (2012),Hip Hop,Schoolboy Q,"Crush a bit, little bit, roll it up, take a hit
Feeling lit, feeling light, 2 AM, summer night
My hands on the wheel, uh, fuck that
Life for me is just weed and brews
See the hoes flock to you when your name is Q
Am I over-faded? Hell yeah it's true
Turn a beat on, ain't no limit to what I can do
See this Top Dawg in heat, but I'm a fuck the world
I'mma be on tunes till God re-furls
You sat me down, I'm still tryna get higher
You looked at me stupid when I twisted the fire
Meanwhile my nigga drunk as fuck
A nigga fucked up, we all fucked up
You done fucked up, I brought more blunts
Smoke back to up, you niggas know what's up
Too damn high, can't stand myself
I love drunk driving, man I'm something else
Heat on my side, you're more than welcome to melt
I'm 'bout to finish a pound, you're more welcome to help
Weed and brews, weed and brews
Life for me is just weed and brews
I fucked her once, then I could fuck her twice
Yeah, you heard me right, I might fuck tonight
Wait hold up, back in this mothafuckin' bitch once again
It's the pretty mothafucka with a 40 ounce of brew
My nigga Q and we drunker than a bitch
We gettin' millis mothafucka yeah, uh
Nigga weed and brews, unbelieveable
Got a freak or two, in my vehicle
Got the purple drink, got the yellow drink
Then we mix it up, call it Pikachu
With a little bit of crack, little bit of dope
Little bit of smoke, little coke
Little weed, when they on them pills
Little bit of E, little bit of shrooms
Little bit of deuce, what it do, hand on the wheels
And I keep the illest, trillest bitches while I'm swaggin' it
Crush a bit, little bit, that's my pursuit of happiness
Weed and brews, weed and brews
Life for me is just weed and brews
I fucked her once, then I could fuck her twice
Yeah, you heard me right, I might fuck tonight
If I fucked her once, then I could fuck her twice
If I fucked her twice, I might change her life
If I change her life she might hit my weed
We could have her some and we could run off with three
Her, Mary and me, I'll keep it strictly G
My philosophy upon living right
Nigga weed and brews, hit that every night
And her pussy nice 'cause I fight the bitch
Beat it down and shit, I be clowning with
Black Hippy crew, how swag am I
Be the reason why, she wanna drown my dick
But I soon realized, she was super dry
No paper planes, the bangers are fly
Don't act surprised, too much Loc inside
Let's get stupid high, to where I can't reply
Love smokin' dope, I won't compromise
Weed and brews, weed and brews
Life for me is just weed and brews
I fucked her once, then I could fuck her twice
Yeah, you heard me right, I might fuck tonight"
25,Hell of a Night,2014,Oxymoron (2014),Hip Hop,Schoolboy Q,"Get up out your seat
You can have my drink
Let me see you dance
Get up off your feet
You can be my freak
Let me see you jam
When the sun falls
Then the moon lights
Might be a hell of a night
Go, go, go, go...
Get up out your seat
You can have my drink
Let me see you dance
Get up off your feet
You can be my freak
Let me see you jam
When the sun falls
Then the moon lights
Might be a hell of a night
Go, go, go, go...
Shit's real and I just begun
So many ladies wanna share my tongue
Uh, man this life of mine
Me in the lead being pressed for time
See the bottom, gon' pop
Then my record gon' spin
Then them hoes gon' jock
Ain't no telling how my night might end
Night life in the bright lights
Uh, swagging hard in my Concords
You at the bottom, we the Top Dawgs
We get high as them elevators
Take a sip with me
Now move your hips with me
Now make it dip for me
Now will you ride for me?
Will you die for me?
Will you jump off a cliff and hit the sky with me?
Uh, ménage á troìs, four titties, no bras and no flaws
You, me, and her ball with no drawers
Get high with a God I am no star
Feeling good, all this money on my bank card
10 grand in my pocket, nigga, all ours
Porsche Panorama, uh, yeah, four doors
Pedal to the floor, ain't that what it's made for?
I ain't running if the world stops
Said I ain't minding if the world stops
We been living up in Hell's shop
We been living up in Hell's shop
So I'm a live it to the top notch
I'm a live to the top notch
I ain't running if the world stops
Said I ain't minding if the world stops
We been living up in Hell's shop
We been living up in Hell's shop
So I'm a live it to the top notch
Fuck with me
Get up out your seat
You can have my drink
Let me see you dance
Get up off your feet
You can be my freak
Let me see you jam
When the sun falls
Then the moon lights
Might be a hell of a night
Go, go, go, go...
Get up out your seat
You can have my drink
Let me see you dance
Get up off your feet
You can be my freak
Let me see you jam
When the sun falls
Then the moon lights
Might be a hell of a night
Go, go, go, go...
Uh, got the whole world tryna figure out Q
You can never find a nigga do what I do
TDE, I'm the nigga from the crew
Hit it one time, now she wants round two
Ghetto chick, but I love them bamboos
No lean, but I chopped and screwed
She ain't the groupie type but I had to
Champagne pop, I'm about that life
Molly gon' pop, I'm about that life
Backwood toke, I'm about that life
Living good, might not remember this night
World might end, so I'm living my life
Fuck hanging out, I ain't tryna fly kites
Tryna go to Paris? Nigga hit me on the Skype
Tryna do a show? Nigga twenty for the hype
Uh, don't touch me, bitch, I'm famous
Tryna ball, then bang your fingers...
Living large, I'm an entertainer
So cold but I come with flamers
First sex, she up in my closet
Whips drawers while I top the paws...
Girl let me see you stop and pause it
Fuck around, might pay your mortgage
I ain't running if the world stops
Said I ain't minding if the world stops
We been living up in Hell's shop
We been living up in Hell's shop
So I'm a live it to the top notch
I'm a live to the top notch
I ain't running if the world stops
Said I ain't minding if the world stops
We been living up in Hell's shop
We been living up in Hell's shop
So I'm a live it to the top notch
Fuck with me
Get up out your seat
You can have my drink
Let me see you dance
Get up off your feet
You can be my freak
Let me see you jam
When the sun falls
Then the moon lights
Might be a hell of a night
Go, go, go, go...
Get up out your seat
You can have my drink
Let me see you dance
Get up off your feet
You can be my freak
Let me see you jam
When the sun falls
Then the moon lights
Might be a hell of a night
Go, go, go, go..."
26,His & Her Friend,2014,Oxymoron (2014),Hip Hop,Schoolboy Q,"Can I show you this world babe? (Can I show you the world?)
Ain't no rules to this night darling (No rules to this night)
(But you)
Can I show you this world, darling? (I know, I know, I know)
Ain't no rules to this night darling (I know, I know, I know)
As I focus my frame to truly adore you babe (Truly adore me, that you adore me I know)
Can I show you this world, darling? (I know, I know, I know)
Ain't no rules to this night darling (I know, I know, I know)
You know Q gon drop that funky shit you know Q gon spit that real
How you not like me?
How you not love me?
How you hide your feelings?
You get hooked from the jump
It's the first of the month
We be good for the week
Won't last for the day
Just right for the night
So right for your life
Let the truth be told
Let it crush your balls
Then I'mma heal your soul like
I could make you feel good your skin, baby
I'm the blood in your heart when it pump, baby
I'mma be there with you till you turn 80 and I know
Uh, your family got so much to say, baby
I'm the thing that make pain go away, baby
When I'm warm and you sick to your tongue, baby and I know
I know, I know, I know, I know
Can I show you this world babe? (Can I show you the world?)
Ain't no rules to this night darling (No rules to this night)
(But you)
Can I show you this world, darling? (I know, I know, I know)
Ain't no rules to this night darling (I know, I know, I know)
As I focus my frame to truly adore you babe (Truly adore me, that you adore me I know)
Can I show you this world, darling? (I know, I know, I know)
Ain't no rules to this night darling (I know, I know, I know)"
