,song,year,album,genre,artist,lyric
10,Everything's Good (Good Ass Outro),2013,Acid Rap (2013),,Chance the Rapper,"Well I should have you hooked up next week
(It's all good or whatever, I can wait till my birthday, I uh)
No, no, no, no, I told ya, I know you need it now, so next week I promise you I'll have you hooked up, okay?
(Oh, alright, I just wanted to say thank you for everything
For the computer, the T-shirts, and all the other stuff)
You know, Chance, let me tell you something
You know, I could never be more proud of anything in my life, you know, than I am of you and what you've done
Chance, you have done remarkable and wondrous things, so you don't have to tell me thank you for anything
I'm supposed to do this, that stuff for you anyway, and ya know, just keep doing what you're doing
I am very, very proud of you
Just keep doing what you're doing, okay?
(Thank you, love you)
Alright, son, love you too, take care
(Alright, bye bye
Thanks for coming guys)
'Member sittin' in class the first time listening to Dilla
Everything's good
Rubbin' on yo chin sippin gin, Margiela brand chinchilla
Everything's good
My manager backpack packed with packs of cigarillos
And some fruit snacks and some killer
Phone numbers on speed dial, call them save monkey guerillas
Everything's good
I ain't really that good at goodbyes, I ain't really that bad at leaving
I ain't really always been a good guy, I used to be thirsty thievin'
Runnin' through purses even persons leave 'em hurtin', bleedin'
I ain't really help the helpless, I used to be worse than worthless
Now I'm worth hooks and verses, I'm good like books in churches
Harolds and Hooks and Church's, everything's good
See my name when you Google search it, use a card when I make a purchase
Everything's good
But I knew it was fly when I was just a caterpillar
That I'd make it even if I never make a milla
When I meet my maker he gon' make sure that we chillin'
And everything's good
I ain't really that good at good night, I ain't really that bad at sleepin'
With bad bitches, put them aside, I used to be thirsty creeping
Now I'm out working evenings birthdays even Tuesdays, Wednesdays, Thursdays, weekends
Rehearsing verses, murdering merch and events
Damn, it feel good to be a gangsta and it feel good for me to thank ya
Put money back in your bank account
Off of songs I barely could think up 'cause a lot of songs niggas gon' make up
Make sense, but they never gon' make a sound
I'm better than I was the last time, crescendo
Thanks Justin, lending them pencils
Mr. Menzies, Mensa, Chris Minto, the time I beat Chris on Nintendo
Nanana hey hey, good intro
Remember jacket shoppin' after listening to Thriller
Remember the first time you heard this dude and thought, ""Damn that's that nigga""
Hahaha, everything's good
I'm gonna be
I'm gonna be
Juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke
Juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke, juke
Juke, juke, juke, juke (Bang bang bang, skeet skeet skeet)
Juke, juke, juke, juke, juke, juke, juke, juke, juke juke (Bang bang bang, skeet skeet skeet, bang bang, bang bang)
Juke, juke, juke, juke (Bang bang bang, skeet skeet skeet, bang bang bang, skeet skeet skeet)
Juke, juke, juke, juke, juke, juke, juke, juke, juke, juke (Bang bang bang, skeet skeet skeet)
Juke, juke, juke, juke (Bang bang bang, skeet skeet skeet)
Juke, juke, juke, juke, juke, juke, juke, juke, juke, juke (Bang bang, bang bang, bang bang, skeet skeet skeet)
Bang bang bang, skeet skeet skeet
Bang bang bang, skeet skeet skeet, bang bang, bang bang
Bang bang, bang bang
Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh
Ooh, ooh, ooh, ooh
I'm good"
11,Favorite Song,2013,Acid Rap (2013),,Chance the Rapper,"Chance, acid rapper, soccer, hacky sacker
Cocky khaki jacket jacker
Slap-happy faggot slapper
Iraqi rocket launcher
Shake that Laffy Taffy, jolly raunchy rapper
Dang, dang, dang - skeet, skeet, skeet
She do that thing for three retweets
The album feel like '92
Then take that bomb for Heat, three-peat
Chance, ho, I said, cruising on that LSD
Ask yourself about my deal
You'll go batshit - ""hell yeah, let's eat""
This shit my favorite song, you just don't know the words
But I still fuck with you, you just ain't never heard
It go like: count that stack, pop that cap then down that Jack
All my niggas hit that zan, and all my ladies 'bout that bag
This my jam, this my jam, this my jam, this my jam
I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam
This my jam, this my jam, this my jam, this my jam
I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam, I'm bout that jam
Young Rascal Flatts, young ass kid ass could rap
Fuck all the faculty, tobacco-packing acrobat
Back-to-back packin' bags back and forth with fifths of Jack
Enforce the weed, I'm back to pack on hands
With young Cletus to pat my back
Real nigga with a nose ring, that's right
Just here to rap them songs
Rag on my hair wrap, weed in Vegas, rockin' Vagabonds
Sang a song, oh you don't know? What?
Well, I still bang with you
Hang with you, sip drank with you
As long as I can sang with you like
This shit my favorite song, you just don't know the words
But I still fuck with you, you just ain't never heard
It go like: count that stack, pop that cap then down that Jack
All my niggas hit that zan, and all my ladies 'bout that bag
This my jam, this my jam, this my jam, this my jam
I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam
This my jam, this my jam, this my jam, this my jam
I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam, I'm bout that jam
Niggas please be focused - that 'Bino, you know this
He rep the home of Sosas, you know I'm from that Zone 6
You know I rep that Stone shit, you know your 'hood is so clit
As God as my witness, this Will Smith spit real shit
I'm a be that - CG busy gettin', where the weed at?
Bought your girl some new kneepads
You're fuckin' with the Fifi bag
My stars, egad, she said: ""this my favorite song""
""Hold my purse"" - now she on the floor, droppin' like it's hot
You blast this shit in Abercrombie when your work is finished
Your mom won't play it in the car 'cause it's got cursing in it
Your boy like: ""I'm the one who showed you, "" he want his percentage
'Cause you were like: ""this ain't the nigga you said spittin', is it?""
Two-step, white dude's Harlem Shake
Why you laughing? 'Cause you Harlem Shake?
I was never fake, I was just too good to be true
That's acid rap, we killed the track
You had your chance, and 'Bino too
This shit my favorite song, you just don't know the words
But I still fuck with you, you just ain't never heard
It go like: count that stack, pop that cap then down that Jack
All my niggas hit that zan, and all my ladies 'bout that bag
This my jam, this my jam, this my jam, this my jam
I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam
This my jam, this my jam, this my jam, this my jam
I'm 'bout that jam, I'm 'bout that jam, I'm 'bout that jam, I'm bout that jam"
12,Finish Line / Drown,2016,Coloring Book (2016),,Chance the Rapper,"Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do
And we back, and we back, and we back, and we back
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do
And we back, and we back, and we back
They ain't teaching taxes in school
It don't even matter I was acting a fool
But who would think the raps would turn into racks?
Don't matter, matter fact, it could happen to you
Scars on my head, I'm the boy who lived
The boy love playing when the boy too sick
Reclining on a prayer, I'm declining to help
I've been lying to my body can't rely on myself
Last year got addicted to xans
Started forgetting my name and started missing my chance
LA for four months end up leaving right back
I'm in love with my city bitch I sleep in my hat
I felt hog tied ever since my dog died
He lived to 84, damn, that's a long ride
I know he up there he just sit and he wait
I'll be racing up the stairs I'mma get to the gate singing
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do
All my days I prayed and prayed and now I see the finish line
Oh I'm gonna finish mine
All my days I prayed and prayed and now I see the finish line
Gonna finish mine
Gimme the water, gimme the water
I need the kind from Space Jam
Get this money, get this budget, KOK to day camp
Me and my girl plan to stay to the end
Hope there never come a day where we be better as friends
We in a marathon we could build a marriage on
Arguments as parents digging deeper than a baritone
I've been getting blocked just trying to make songs with friends
Labels told me to my face that they own my friends
I got to pray I got to pray, like Hammer after ""2 Legit""
I got the power I could poke Lucifer with crucifix
I cannot scrap the stupid shit
I ""Stand Up"" like I'm Ludacris
I know some folks that talk so much you'd think they drive an Uber whip
Damn, queen said why we in a queen bed
I said it's yours don't worry little bean head
I'm just here to catch my breath, I got a world tattoo
She said cool just bring me some food
All my days I prayed and prayed and now I see the finish line
Oh I'm gonna finish mine
All my days I prayed and prayed and now I see the finish line
I'm gonna finish mine
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do-do-do
Do-do-do-do-do
The water may be deeper than it's ever been
Lord rain down on me so I can move on water
Like children at the altar, like God inside my house
I love you, I love you, you looking holy like Mama
You made a church out of feathers
So when she fly to the Father
She know the choir gon' follow and all the offering paid
She gave my name away to your holy house
She like my blessings in disguise
She like her Jesus mountain high
So He can watch her lonely child
I know my God
I know my God seen His breaks and His edges
Are jagged for giving that pain to His city in gold
Like everything is everything
Like all them days He prayed with me
Like emptiness was tamed in me
And all that was left was His love
And all that was left was His love
And all that was left was His love
Never, never drown
The water may be deeper than it's ever been
Never drown
The water may be deeper than it's ever been
Never drown
Never, never, never
Chance let me in
This thirst in my soul
There's a thirst in my soul and tell me
Where I stand I go
Where
For you
Come on
I may cry a river
I may cry a thousand tears
But you take each drop and you wash
You wash me new
Me new
People sing
This water is deep
Yes
This water is
Yes and I need you to
Jesus rescue me
Come on, I need you to
Take me to your mountain
Hallelujah
So someday Chicago will be free
Someday we'll all be free
Be free
The water may be deeper than its ever been
Never drown
The water may be deeper than its ever been
Never drown"
13,Good Ass Intro,2013,Acid Rap (2013),,Chance the Rapper,"Even better than I was the last time baby, ooh ooh ooh ooh (Yo we back)
I'm good, ooohh yeah, I'm good
Even better than I was the last time baby, ooh ooh ooh ooh
(I'm good, so good)
(And we back and we back and we back and we back)
(And we back and we back and we back and we back)
Even better than I was the last time
Rap's just make me anxious, and acid made me crazy
Them squares just made me looser and that wax just made me lazy
And I still make this song, and I'mma make another
If you ever actually hit me, better watch out for my brother
Better bet I'd take that deal, gotta watch out for my mother
Get a watch with all that glitters, come in clutters, different colors
Ben-a-Baller, Benford, butlers, chauffeurs, hit a stain-er, did I stutter?
Did a ton of drugs and did better than all my Alma mater
Motherfucker money dance, hundreds zan, gallon lean
Make a joke bout Leno's hair then piggy back on Fallon's spleen
Balancing on sporadicity and fucking pure joy
Nightly searches for a bed and I just came off tour with Troy
But I can't complain I got some motherfucking bitches
How many lab partners have I fucked since I got suspended?
Mr. Bennett, you done did it, you did it, you did it
You did a good ass job, you did a good ass job and I'm good
Better than I was the last time baby, ooh ooh ooh ooh
(I'm good) I'm good, so good
Better than I was the last time baby, ooh ooh ooh ooh
I'm good, so good
Work, work, work, work, bang nigga, bang
Twerk, twerk, merge, swerve, dang, pick a lane
Flip a bird; pigeon, plane, it's a word, it's a shame
But God I'm good, swear I couldn't be better
Kicking dirt on the shirts of the lames
Keep a tab on my exes, keep some X on my tongue
Keep my work out in Texas, that's just me flexing my lungs
See them showing they teeth, that's just them flapping they gums
If they bite and I'm snapping, clap clap collapsing they lungs
Call me Chancellor The Rapper, please say, ""The Rapper""
Magical word, poof, please say, ""Kadabra""
Replay the replays, Green Bay, the Packers
Cremate your teammates and freebase the ashes
Matches to gas leaks, dusted dusk till dawn
It's just us, and trust ya bottom bitch, my stuff the fucking bomb
I'm the motherfucking fucker, fuck a niggas fucking dumb
This your favorite fucking album, I ain't even fucking done, I'm good, igh
Better than I was the last time baby, ooh ooh ooh ooh
I'm good, so good
Better than I was the last time baby, ooh ooh ooh ooh
I'm good (I'm gonna be, I'm gonna be), so good
I'm gonna be, I'm gonna be
I'm gonna be, I'm gonna be
I'm gonna be, I'm gonna be
You did a good ass job, you did a good ass job and I'm good"
14,How Great,2016,Coloring Book (2016),,Chance the Rapper,"How great is our God
Sing with me, how great is our God
All will see how great is our God
How great is our God
Sing with me, how great is our God
All will see, how great, how great, is our God
Name above all names
Worthy of all praise
And my heart will sing how great is our God
Name above all names
Worthy of all praise
And my heart will sing how great is our God
How great is our God
Sing with me, how great is our God
All will see how great is our God
How great, is our God
Sing with me, how great is our God
All will see, how great, how great, how great, how great, how great, how great, is our God
The first, is that God is better than the world's best thing
God is better than the best thing that the world has to offer
Magnify, magnify, lift it on high
Spit it Spotify to qualify a spot on his side
I cannot modify or ratify, my momma made me apple pies
Lullabies and alibis
The book don't end with Malachi
Devil will win employee of the month by the dozen
Till one score in three years from the third when he doesn't
My village raised 'em a child, come through the crib and it's bustin'
You meet anyone from my city, they gon' say that we cousins
Shabach barak, edify
Electrified the enemy like Hedwig till he petrefied
Any petty Peter Petigrew could get the pesticide
79th, 79th, I don't believe in science
I believe in signs
Don't believe in signing, I see dollar signs
Color white collar crime
Good God, the gift of freedom
Hosena Santa invoked and woke up slaves from south Hampton to Chatham Manor
My dream girl's is behind me, feel like I'm James Early
The type of worship make Jesus come back a day early
With the faith of a pumpkin-seed-sized mustard seed
Here, for I will speak noble things as they trusted me
Only righteous, I might just shrug at the skullduggery
I couldn't stand to see another rapper lose custody
Exalt, Exalt, glorify
Descend upon the earth with swords and fortify the borders where your shoulders lies
I used to hide from God
Ducked down in the slums like ""shhh""
I was lost in the jungle like Simba after the death of Mufasa
No hog, no meerkat, hakuna matata by day
But I spent my night time fighting tears back
I prayed and prayed and left messages but never got no hear back
Or so it seemed
A mustard seed was all I needed to sow a dream
I build the ark, gently, gently, I rowed my boat down Noah's stream
Sometimes the path I took to reach my petty goals was so extreme
I was so far down in the mud couldn't even let my light shine
But she was always there when I needed to phone a friend or use a life line
From a lofty height, wage won
The poltergeist to exalt the Christ
Spark the dark with the pulse of light
Strike a corpse with a pulse of life
I spit on the Tidal of tidal waves
I spit on the Apple and kill a worm
A fire in Cali will swallow a valley for every African village burned
Jay Elect would've never made it
'O son of man, O' son of man
Who was the angel in Revelations with the foot on water and the foot on land
Who was the angel that rode a Harley from the project to the house of Parliament
And opened the book in the Devil's chamber and put the true name of the Lord in it
Old Jerusalem, New Jerusalem
Cuff lights these beats with a ball of fire
Poison the scripture and gave us the pictures of false messiahs
It was all a lie
Mystery babylon, tumbling down
Satan's establishment crumbling down
This is the year that I come for the crown
Bury my enemies under the ground"
15,Interlude (That's Love),2013,Acid Rap (2013),,Chance the Rapper,"Yeah yeah yeah yeah
Yeah yeah yeah yeah
Yeah yeah yeah yeah
What's better than tripping is falling in love
What's better than Letterman, Leno, Fallon and all the above
What's better than popping bottles trying to ball in the club
Is the first caveman pops with his son, ball and a club
What's better than paper is balling it up
What's better than followers is actually falling in love
What's better than frolicking, follies, fallin in mud
Rolling in green pastures, wandering following love
What's better than eating is feeding your fam
What's better than meetings is missing meetings to meet with your fam
What's better than leaning and needing your Xan
Is hitting your zan dreaming a dream could mean leaving the land
What's better than yelling is hollering love
What's better than rhymes, nickles, dimes and dollars and dubs
Is dialing up your darling just for calling her up
There ain't nothing better than falling in love
I've seen it come back, back, back and forth
You hit the nail right on top of the head
I know you seen it all before
But when it looks you in the eyes
It ain't nothing you could say, but that's love
That's love
That's love
That's love
Say that's love
That's love
That's love, that's love, that's love
I love you, I love you
I love you, I love you
I love you, sing it right now, I love you
I love you, I love you
I love you
That's love
That's love, that's love
Say that's love
That's love, that's love
That's love, that's love, that's love"
16,Juice,2013,Acid Rap (2013),,Chance the Rapper,"Thirsty, thirsty, tryna choose
I mean I know, I'm pretty cool
My nitty bag, my kitty boost
I got the juice, I got the juice
Chano, Chatham's own
Foolies glad I'm home
Even my haters kinda glad I'm on
Rest In Peace to my Vagabond
Rapper song, singer, suspended, subpoena
For misdemeanors, dreamer, held back ass is lowkey still a senior
And I still shake up BO Squad, praying for my BraBois
City on the Come Up, shout that nigga Sosa
Shout my nigga Fat Trel, shout my nigga Joseph
Playing Buenos Aires while they sleepin' buenas noches
Wonder if I wrote this 'cause it's so crisp
The most brokest cold stock broker winter solstice
I could win an Oscar, Russian accent husky
Acid addict, costly avid actor, Kevin Costner (Ah, turn up, turn up)
Juice, (Juice), Juice, (Juice)
Juice, (Juice), Juice, (Juice)
I got the juice, I got the juice (Yup)
Juice, (Juice), Juice, (Juice)
Juice, (Juice), Juice, (Juice)
I got the juice, I got the juice (Yup)
God give me one sentence more
Maybe I just gotta get suspended more?
Hash tag it, get mentions for it
Make you love it, get it trending more
And then act humble
Hear some bull that some dude mumble
Wantin' to jump dude, but let that nigga punk you
Knowin' bitch niggas wanna bring guns to the rumbles, igh
But I love y'all souls
Don't let the juice spill Pac
Blue pill pop till you feel good enough to pop the popped bitch in the blue heels yop
That one, drown in the juice nigga
Hunnid proof get found in a youth nigga
Stop with all the tryna introduce nigga
Everybody know you dude you the new nigga
Hows it feel to be you? Yo no sé
I ain't really been myself since Rod passed
I ain't even really need that shop class
I ain't really been weak since pops smashed
I'm a genius, a motherfuckin' pop smash
Hit sensei, master
Jack and Lindsey, Wiley, Kembe
Been paid, 10 Day been they FAFSA
Juice, (Juice), Juice, (Juice)
Juice, (Juice), Juice, (Juice)
I got the juice, I got the juice (Yup)
Juice, (Juice), Juice, (Juice)
Juice, (Juice), Juice, (Juice)
I got the juice, I got the juice (Yup)
Jugo, you never tasted paper
Tripped, racing yaself trynna chase the paper, I just faced a Vega
And you love being Kobe when you make the lay up
Till you realize everybody in the world fuckin hates the Lakers, hahaha
And then everybody wanna sip
Til the juice spill everybody want a bib
And then everybody wanna dip
Told you I ain't worried, I ain't scared of the booth
All you can do is spit a verse of the truth
Merge the mixture with the purest and the fruits (I got the juice)
And the thirst, just the worst, it's the curse of the juice (I got the juice)
Juice, (Juice), Juice, (Juice)
Juice, (Juice), Juice, (Juice)
I got the juice, I got the juice (Yup)
Juice, (Juice), Juice, (Juice)
Juice, (Juice), Juice, (Juice)
I got the juice, I got the juice (Yup)
Thirsty, thirsty, tryna choose (Juice, juice, juice, juice)
I mean I know, I'm pretty cool (Yup)
My nitty bag, my kitty boost (Juice, juice, juice, juice)
I got the juice, I got the juice (Yup)
(Juice, juice, juice, juice)
Yup
(Juice, juice, juice, juice)
Yup
Yup, yup
Yup"
17,Juke Jam,2016,Coloring Book (2016),,Chance the Rapper,"We used to roll at the rink
We used to roll at the rink
I used to talk way too much
You used to know everything
You couldn't stand me, I couldn't stand you
You said I'm steady playin', but you steady playin' too
Your big brother foot work
Your play sister Juke
The rink was the place but in that space and time I was too young for you
As you were for me, to worry 'bout Frooties and Trues
Till I found out all of the shawtys with cooties was cute
And realized what booties could do
We gon' get it poppin'
We gon' get it Jukin'
We gon' throw a party
And we ain't gotta do shit
You came with your best friend
Came up for the weekend
Rolling with your party
So tell me what you thinkin'
Say we gon' have a juke jam
We gon' have a juke jam
We can have a party, just listening to music
Like we used to do
I'll get close to you
I remember you
You used to, I remember you 'cause
We've got so much history baby (juke)
Maybe (juke)
Maybe you and I were meant to be
Maybe (juke)
I'm crazy (juke)
We never rolled at the rink
We would just go to the rink
You ain't buy tokens no more
You just hip roll at the rink
You had a nigga, I couldn't stand him
But when they play ""Take You Down"", Chris Brown, I am his stand-in
I mean it's just dancing
It's harmless as fuck
Then I put my waist through your hips and your legs in my arms just to harness you up
Then we hit the floor
All the kiddies stopped skating
To see grown folks do, what grown folks do
When they grown and they dating
We've got so much history baby, maybe
Maybe you and I were meant to be
Maybe, I'm crazy
Crazy about you
We gon' get it poppin'
We gon' get it Jukin'
We gon' throw a party
And we ain't gotta do shit
You came with your best friend
Came up for the weekend
Rollin' with your party
So tell me what you thinkin'
Say we gon' have a juke jam
We gon' have a juke jam
We can have a party, just listening to music
Like we used to do
I'll get close to you
I remember you
You used to, I remember you 'cause
We've got so much history baby (juke)
Maybe (juke)"
18,Lost,2013,Acid Rap (2013),,Chance the Rapper,"My druggy, love me when I'm ugly
Hug me when I'm bummy, scummy, I'm your hubby
Let's get lost, let's get lost
Damn I'm in so deep girl, probably 'cause you're empty
You can't even speak girl, damn your mouth so minty
Ooh, your mama hate me, daddy wouldn't let you
if he ever met me, if he ever met you
Put that shit behind us, and put this in your sinus
Mine is all up in my gums, minus all that shit its lined with
I say oh-oh-oh-oh, you been scratchin', you been fiendin'
I'mma fix you, I'mma fuck you, I'mma get rid of them demons, it's my
My druggy, love me when I'm ugly
Hug me when I'm bummy, scummy, I'm your hubby
Let's get lost, let's get lost
Damn I need a minute, aight let go
She fell in love, it fell apart, aight let go
She met her match, I let her match, she lit her match, she let me smoke
Yeah me mad petty, yeah me bogus, yeah, yeah, yeah, yeah, yeah me know
Yeah she knew too, igh, it made her love it
Her pussy like me, her heart like fuck it
So dance for daddy like Gator, ain't no partners on this trip
And lose yourself in my room and find yourself in my grip, I'm sayin'
My druggy, love me when I'm ugly
Hug me when I'm bummy, scummy, I'm your hubby
Let's get lost, let's get lost
I blessed myself inside your arms one day
Swear to God there I was when the dress
And the silver buttons fade away
Miss Mary Mattress, geriatrics
Fuck me into open caskets, I wanna die with this
I wanna stop seeing my psychiatrist
She said, ""Pill pop, baby girl 'cause I promise you, you tweaked
The empty bottled loneliness, this happiness you seek,"" the masochism that you preach
Practice back flips, tragic actress on a movie with no screen
When the only time he loves me is naked in my dreams
My druggy, love me when I'm ugly
Hug me when I'm bummy, scummy, I'm your hubby
Let's get lost, let's get lost, igh"
19,Mixtape,2016,Coloring Book (2016),,Chance the Rapper,"Chance The motherfuckin' rapper
With a capitalized, uh, times, not the times but you know what I'm saying, the times
Lil Boat
Chance
Thugger!
Lil Boat
Am I the only nigga still care about mixtapes
Am I the only nigga still care about mixtapes
I'm the only nigga still care about mixtapes
Bad little bitch, wanna know how lips taste
(She carry on, she carry on)
I swear I'm the only nigga still care about mixtapes
Bad little bitch, wanna know how the lips taste
All I can hear is the third, ay
All I can hear is the third, ay
We don't know none of your words, ay
We don't know none of your words, ay
I love my women real tall, ay
Type that can really play ball, ay
You buy my hat at the park, ay
Think I might really play ball, ay
I got a link in my bio, my bitch do the salsa like pico de gallo
They gotta ask if they may, Cinco de Mayo
How can they call themselves bosses
When they got so many bosses
You gotta see what your boss say
I get it straight out the faucet
I ain't felt like this since the third Drought, third Carter drop
Told my momma third grade I'd be in the third Barbershop
And yeah my momma got real worried when she heard college drop
But now I call the shots
I'm the only nigga still care about mixtapes
Bad little bitch wanna know how lips taste
I swear I'm the only nigga still cares about mixtapes
Bad little bitch wanna know how lips taste
Bad little mama, she gettin' it Obama
She sting like a bumble bee, hot as the sauna
She shine like a Rollie, got that from her momma
Can't see me, can't be me, I'm ridin' like a panda
That booty gon' roll and it's outta control
And these bitches gon' fuck off respect and that loyalty
All my bitches lovin' me and they spoil me
Rub me down with that lotion, babe oil me
Drinking Actavis, baby I'm showin' me
In that choppa I see your perimeter
Change the culture, 'cause my ring is a solar
Wait one minute I told you
Yeah, I would like to know you
Yeah, you lucky like clovers
Yeah, the clothes no good
Mama I do it, your ass I pursue it
Just look at me baby
I came from the sewers
They love all the slime ball
Like they fuck all these cats on your slime dog
I got me some rings like I'm Bruce Bowen
I'm ballin' on you like I'm Chris Paul
I'm the only nigga still care about mixtapes
Bad little bitch wanna know how lips taste
I swear I'm the only nigga still care about mixtapes
Bad little bitch wanna know how lips taste
Am I the only one who really care about cover art
Growing up I ain't have my brother 'cause he said the streets gave him a fresh start
I ain't know what that mean
I bumped heads with my dean
Dropped out and hit the scene
Now I'm stunting like bling
Time and time again they told me no
They told me I wouldn't go
'Cause in high school all I cared about was hoes
Well, maybe that shit was my interest
Now I spend more than they make at my dentist
After 1Night the folks thought I was finished
I pin my name to the game like a seamstress
Oh, bitch I bite like a gator
Fuck them reviews that they put in the paper
Did what I wanted, didn't care about a hater
Delivered my tape to the world as a caterer
Oh, they fuck with me 'cause I'm different
New sound, new appearance
Bitch it's Boat from the 6
Give a fuck about a bitch
Walk out, my hand on my dick, I'm the shit
I'm the only nigga still care about mixtapes
Bad little bitch wanna know how lips taste
I said am I the only nigga still care about mixtapes
Bad little bitch wanna know how lips taste"
20,NaNa,2013,Acid Rap (2013),,Chance the Rapper,"Introducin' Chance the Ruthless, trip 'shrooms and lucy
Dreams is lucid, loosely based on music
Swallow my mucus, hope your pussy get herpes and yo' ass get lupus
Deuces douches, deuce deuce I'll shoot ya (Bang)
Shoes might boot cha and a suit might suit cha
They be on bullshit but they really don't do shit
They use of illusion could confuse Confucius
Nasty, ashy, cigarette ashing till my voice get raspy, last week suspended
Last night kissed Va$htie, parleyed with Ashley
Always in the hallway, so I never been classy, shut up
Na na na, na na na
Na na na, na na na
Na na na, na na na
(Igh, igh, igh, igh)
Acid acid, get it? Acid
Melts through plastic, I spit fired
Pad my palette, talkin' paper
If this was work, I'd get hired
Pardon my mishaps, burp and get murdered
Fart and get bitch-slapped, like bourbon mixed with jack
Lickety-split, lickety-slipped on a shell
From peelin' banana split backs, give me my Kit-Kat
Don't break me off shit, batch, fuck is you mean bitch?
Zan with that lean bitch, zan with that lean bitch
Zen with that chakra, I eat it like Idi Amin, you know what I mean
Hit me back when that mean shit
Na na na, na na na
Na na na, na na na
Na na na, na na na
Introducin', it's Bronsonlino
With my hair slicked back, I look like Rick Pitino
Three Japanese dykes in my El Camino
Lettin' trees blow, oh, I rep the East Coast
I got a team of hoes like Pat Summit
I look like Arnold Schwarzenegger in a black hummer (Get to the chopper)
I splash summer like a fast brother
With a number on his back, ain't no fumblin', in fact, I'm
Back, acid in my hat, shoot then pass the gat
It's at the bottom of the river in a plastic bag
My new shorty got a gymnastic bag
87 that move green on a classic jag
She had the cleft palate, I ordered chef's salad
She had the club foot with that little arm
I couldn't help but laugh, she ordered chicken parm
I had the full Bulls warm-up with the Pippens on
Na na na, na na na
Na na na, na na na
Na na na, na na na
(Suck my motherfucking dick
It's the young Randy Velarde
Queens, baby, oh)
Na na na, na na na
Na na na, na na na
(Blow me)"
