,song,year,album,genre,artist,lyric
15,Change,2016,4 Your Eyez Only (2016),Hip Hop,J. Cole,"My intuition is telling me there'll be better days
Yeah
My intuition is telling me there'll be better days
I like this tone-
Yeah, my intuition is telling me there'll be better days
I sit in silence and find whenever I meditate
My fears alleviate, my tears evaporate
My faith don't deviate, ideas don't have a date
But see I'm growing and getting stronger with every breath
Bringing me closer to heaven's doors with every step
As we speak I'm at peace, no longer scared to die
Most niggas don't believe in God and so they terrified
It's either that or they be fearing they gon' go to Hell
Asking the father for forgiveness-God, I'm overwhelmed (Please God, I want to go to Heaven)
As if he's spiteful like them white folks that control the jail
See I believe if God is real, he'd never judge a man
Because he knows us all and therefore he would understand
The ignorance that make a nigga take his brother's life
The bitterness and pain that got him beating on his wife
I know you desperate for a change at the pen glide
But the only real change come from inside (come from inside)
But the only real change come from inside (come from inside)
But the only real change come from-
In cemeteries or in chains I see men cry
But the only real change come from inside (come from inside)
But the only real change come from inside (come from inside)
But the only real change come from-
Yeah, my chosen religion: Jesus piece frozen from sinnin'
Doin' dirt hoping to God, He know my intentions
To see a million 'fore I see a casket
I got a baby on the way know he gon' be a bastard
I'm living fast like I'm in a drag race, how that cash taste
When I was a senior I was ballin' on my classmates
Niggas put three bullets in my car one hit the gas tank
Know I got a angel 'cause I'm supposed to have a halo
Right now, my lifestyle destined for a federal facility
For my ability to make them birds fly
Fiends wanna get higher than a bird's eye view
And who am I tell a nigga what to do?
I just supply, it's economics
My business ain't got the suit and tie
Keep a pistol at all times, niggas want what's mine
I can't oblige dog, I work too hard
So reach for it, get referred to God; I'm going hard nigga
I know you desperate for a change at the pen glide
But the only real change come from inside
But the only real change come from inside
But the only real change come from-
In cemeteries or in chains I see men cry
But the only real change come from inside
But the only real change come from inside
But the only real change come from-
Yeah, prodigal son got a new gun, this one
Don't run out of ammo lately been working on my handles
Can I ball, become a star, and remain my self
If I fall, dust it off and regain my self
Fuck 'em all, they don't know all the pain I felt
I'm in awe, after all the fame I felt I evolve
I no longer bury demons, I be a vessel for the truth
Until I'm barely breathing, I'm singing
Life is all about the evolution
I give up, I give in, I move back a little
I live up, I look up, now I'm back for more
You can dream but don't neglect the execution
I give up, I give in, I move back a little
I live up, I look up, now I'm back for more
Time is short that's what somebody told me
I give up, I give in, I move back a little
I live up, I look up, now I'm back for more
Too short to keep following your homies
I give up, I give in, I move back a little
I live up, I look up, now I'm back for more
I reminisce back to a time where niggas threw they hands
All of a sudden niggas pop a trunk and then we scram
Finger on trigger make a little nigga understand
What it's like to finally be the motherfuckin' man
Eyes wide that's from the power that the coward feels
Niggas die over bitches disrespecting dollar bills
Bloodshed that turned the city to a battlefield
I call it poison, you call it real (pop, pop, pop, pop)
That's how you feel?
Pistols be poppin' and niggas drop in a heartbeat
Scattered like roaches, a body laid on the concrete
Body laid on the concrete
Look, somebody laid on the concrete
No time for that, ain't no lookin' back, 'cause I'm running too
I made it home, I woke up and turned on the morning news
Overcame with a feeling I can't explain
'Cause that was my nigga James that was slain, he was 22
(Last night at around...) He was 22
(22 year old black male, suspect, poor...)
(I swear to God bruh)
We're gathered here today...
(I swear to God)
To mourn the life of James McMillan Jr
(I swear to God-nigga, I'mma kill them niggas man)
A tragedy, another tragedy in the black community
(I promise you bro...)
We got to do better, people
22 years old, this boy was too young
(I promise you bro, I'mma kill them niggas yo...)
Our condolences go to his family, our prayers
(I'mma kill them niggas myself...)
We know he's in a better place
We know he's in a better place
But this has got to end, ladies and gentleman
We've got to come together, this is-this is beyond words
Now I'd like to open this ceremony with a verse fro-"
16,Cole World,2011,Cole World: The Sideline Story (2011),Hip Hop,J. Cole,"I think it's gonna be a hell of a night, a hell of a night
So we could do whatever you like, hey hey
It took me all day to find some inspiration
It just hit me like a ton of bricks, no renovation
Problem with the game now, it ain't no innovation
I see my shit all in your shit, we call that imitation
And they say that's flattering, but I ain't flattered at all
Matter fact y'all need to practice that more
See my man Nate asked me if I gained weight
I said nah, my pockets got fatter, that's all
Money was an issue, but now that that's solved
I ball, I ball, like Kobe in the fall
Put trophies on my wall, rather trophies on my mantle
Dog my shows be off the handle, take the proceeds go to gamble
Ha! Bet it on black and pray, I quadruple my salary
If I win, maybe then I could pay Sallie Mae
Told her I be dealin' with some real-life shit
She be askin' ""When?"", bitch, when I feel like it
Cole World, Cole Life, Cole Blooded
I be on my shit, and look at, all the hoes love it
Got a hundred fifty bitches in the club starin' at me
How that feel? Very happy
I got what you need right here, right here
I got what you need right here, right here
I got what you need right here, right here
I got what you need right here, right here
Uh, turn up the 808's for me
Back when I was starvin' no one made a plate for me
Now I do it big and that's my day to day story
I got the type of shit that make a hater say sorry
Bitch I made this in the crib watchin' Belly
Eatin' peanut butter jelly, what the fuck the niggas tell me
They say I'm takin' long, I tell 'em patience is a virtue
I'm goin' all out and bitch I never had a curfew
See when you're spittin' so real
Suddenly these phony niggas lose they appeal
Got 'em feelin' like my niggas when they lose, they appeal
Then it's back to the cell, back to the hell
At times I watch the news and see they talkin' 'bout diplomacy
And they ain't got a clue my niggas ain't got they diplomas, see
Rappers show me love, I wonder what it could be
I think they scared of me, and they should be
Cole World, Cole Life, Cole Blooded
I be on my shit, and look at, all the hoes love it
Got a hundred fifty bitches in the club starin' at me
How that feel? Very happy
I got what you need right here, right here
I got what you need right here, right here
I got what you need right here, right here
I got what you need right here, right here
Come pull me outta here
I think it's safe to say we outta here
We outta here
I think it's safe to say we outta here
I think it's gonna be a hell of a night, a hell of a night
So we could do whatever you like, hey"
17,College Boy,2007,The Come Up Mixtape Vol. 1 (2007),Hip Hop,J. Cole,"It's 's hard to picture a nigga not getting money
J. Cole living bummy? Hahaha that shit is funny
I’m focused on that cash, I just laugh at them bastards
Eligible bachelor, finna get my Bachelor’s
And if this rap shit don’t work, I’m going for my Master’s
Still scouting hoes on the first day of classes
Keep up with the asses, keep up with the grades
A nigga straight A’s like the Braves
She got me in her dorm room, talking bout her room ain’t clean
And she wanna fuck, but wait until her roommate leaves
Now I could give a damn if her roommate seeing
Cuz if the girl get excited, she’s invited. (haha)
If it's alright with you, yea, shit, then it's alright with me
If it's alright with you baby girl, then it's alright with me, (uh)
And if it's alright with you shawty, then it's alright with me
Hey and if it's alright with you, (yea, yea) then shit, it's alright with me
Yeah, uh, I hate to brag, well naw, I don’t, the big man on campus
I gotta chick in every class that give a nigga glances
And if your ass is dumb you won’t even get a chance
Cuz I gotta chick in every class that give a nigga answers, yea
And if I hit ya shorty, keep it on the low
This shit just like highschool, people wanna know
I see you haters mad, but I ain’t mad at y’all niggas
We get ass like them basketball niggas, I’m ballin’
Got a sidekick so them hoes don’t be callin’!
Hit me on aim, ay what’s your screen name?
When I start typing in, a nigga’s got some mean game, yea
And when I whip it out, shit she gonna think she seeing things, but
Back in Carolina I miss home badly, (yea)
It’s funny hoes I couldn’t have is tryna bag me
But I’m in the Jeep with this freaky ass Aggy
She said she want it from the back, gladly
If it's alright with you, yea, shit, then it's alright with me
If it's alright with you baby girl, then it's alright with me, (uh)
And if it's alright with you shawty, then it's alright with me
Hey and if it's alright with you, (yea, yea) then shit, it's alright with me
I’m skipping class just to get some ass, living fast
And college with no sleep nigga, my jabs quick as Zab's
So kill that old college gangsta shit we dont believe
You mad cuz your girl on Facebook poking me, so uh
You know the G, I hit her up like ""Hello Elle
I see you looking right the other day, LOL
So, what's good with you?""
She hit me right back like ""Shit, what’s good with you?""
You know I like that, so of course I write back
Hit her with some nice chat
Same night she in my room, lights off I strike that
Yea I put game right, but that’s your wife, nigga take her
I bust then I kick her ass out to write a paper, yea (hahaha)
A nigga doing homework, drinking like a fish
It ain’t a weekend that I’m sober
Fighting hangovers on my way to my internship
And I forgot to study for my midterm, shit!
Hahahaha, wooo!
Ay, this is straight through, nigga
No, no fucking, no double takes
This is straight through the whole shit nigga
Check it out man, tryna tell y’all niggas man
College is a good look
A real good look, my nigga
For more reasons than one, man
Know they try to keep us out of that shit though
That shit like extra expensive
I got scholarships though, so you know I’m not sweating that
I feel for my niggas that couldn’t make it man
Ay Mike we in there baby, hahaah
Ay they can’t, they can’t keep us out the G my nigga, you know
Then we all make it, nah, we ain’t all make it
Shout out to my niggas, man
All my niggas, yo
Whether you graduated or not
Whether you made it to college or not, nigga
Fayettenam, yeah, yeah
Class of 2007 man
Holla at me
I’m going to grad school though, you know?"
18,Crooked Smile,2013,Born Sinner (2013),Hip Hop,J. Cole,"I'm on my way, on my way, on my way down
I'm on my way, on my way, on my way down
You're the one that was trying to keep me way down
But like the sun know you know I found my way back round
Look
They tell me I should fix my grill 'cause I got money now
I ain't gon' sit around and front like I ain't thought about it
A perfect smile is more appealing but it's funny how
My shit is crooked look at how far I done got without it
I keep my twisted grill, just to show them kids it's real
We ain't picture perfect but we worth the picture still
I got smart, I got rich, and I got bitches still
And they all look like my eyebrows: thick as hell
Love yourself, girl, or nobody will
Oh, you a woman? I don't know how you deal
With all the pressure to look impressive and go out in heels
I feel for you
Killing yourself to find a man that'll kill for you
You wake up, put makeup on
Stare in the mirror but its clear that you can't face what's wrong
No need to fix what God already put his paint brush on
Your roommate yelling, ""Why you gotta take so long?""
What it's like to have a crooked smile
This crooked smile
I'm on my way, on my way, on my way down
I'm on my way, on my way, on my way down
You're the one that was trying to keep me way down
But like the sun know you know I found my way back round
To all the women with the flaws, know it's hard my darling
You wonder why you're lonely and your man's not calling
You keep falling victim 'cause you're insecure
And when I tell you that you're beautiful you can't be sure
Cause you see that no one wants you back and it got you asking
So all you see is what you lacking, not what you packing
Take it from a man that loves what you got
And baby girl you're a star, don't let 'em tell you you're not
Now is it real? Eyebrows, fingernails, hair
Is it real? if it's not, girl you don't care
'Cause what's real is something that the eyes can't see
That the hands can't touch, that them broads can't be, and that's you
Never let 'em see you frown
And if you need a friend to pick you up, I'll be around
And we can ride with the windows down, the music loud
I can tell you ain't laughed in a while
But I wanna see that crooked smile
I'm on my way, on my way, on my way down
I'm on my way, on my way, on my way down
You're the one that was trying to keep me way down
But like the sun know you know I found my way back round
Crooked smile, we could style on 'em (back 'round)
Crooked smile, we could style on 'em (back 'round)
(You're the one that was trying to keep me way down.
Like the sun, I know you know I found my way back round..)
We don't look nothing like the people on the screen
You know them movie stars, picture perfect beauty queens
But we got dreams and we got the right to chase 'em
Look at the nation, that's a crooked smile braces couldn't even straighten
Seem like half the race is either on probation, or in jail
Wonder why we inhale, 'cause we in hell already
I asked if my skin pale, would I then sell like Eminem or Adele?
Yo one more time for the 'Ville
And fuck all of that beef shit, nigga let's make a mil
Hey officer man, we don't want nobody getting killed
Just open up that cell, let my brother out of jail
I got money for the bail now, well now
If you asking will I tell now? Hell naw
I ain't snitching cause
Man, they get them niggas stitches now
If you was around, then you wouldn't need a witness now
How you like this crooked smile?
I'm on my way, on my way, on my way down
I'm on my way, on my way, on my way down
You're the one that was trying to keep me way down
But like the sun know you know I found my way back round
Crooked smile, we could style on 'em (back 'round)
Crooked smile, we could style on 'em (back 'round)
(You're the one that was trying to keep me way down.
Like the sun, I know you know I found my way back round..)"
19,Daddy's Little Girl,2011,Cole World: The Sideline Story (2011),Hip Hop,J. Cole,"Hey, her mind is on a different level
Plus the teachers couldn't reach her, always been a rebel
Hit the club, watch out boy, you dancin' with the devil
She fuck, she suck, she swallow man, it's like a triple double
Can see it in your eyes, you look for trouble?
Just because they fuck yo' girl don't mean them niggas love ya
She said, ""Don't preach to me nigga, hold up
Is that a bottle on your table, well if so then pour it up.""
""Bet you I can drink it straight without even throwin' up.""
She said ""Daddy, what you think?""
""Little girl you're growin' up, growin' up""
Hey, take a couple of shots and it's on
""Bet you I can drink it straight without even throwin' up""
She said ""Daddy what you think?""
""Little girl you're growin' up, growin' up""
Hey, listen baby girl they playin' your song
Mama couldn't never reach her
Brother tried his best to teach her
She thinks she's ready for the world
Just look at daddy's little girl
Mama couldn't never reach her
Brother tried his best to teach her
She thinks she's ready for the world
Just look at daddy's little girl
Daddy's little girl, daddy's little girl
She's daddy's little girl, daddy's little girl, daddy's little girl
Can I get a witness, this is Shawty mixed with Shawty Lo
Ey Jezebel, why you be up in every party for?
You lost to lookin' for a savior, I ain't Mario
I got no cape, but I can't wait to give you cardio
Work you out, you call me daddy, ain't my daughter though
Make me wonder where your father go?
She said, ""Don't analyze me nigga, hold up
Is that green on your table? Well if so then roll it up,
I can take it to the face without even throwin' up""
She said ""Daddy what you think?""
""Little girl you're growin' up, growin' up""
Hey, and blow a couple stacks and she gone
Said, ""I can take it to the face without even throwin' up""
She said ""Daddy what you think?""
""Little girl you're growin' up, growin' up""
Hey, listen baby girl they playin' your song
Mama couldn't never reach her
Brother tried his best to teach her
She thinks she's ready for the world
Just look at daddy's little girl
Mama couldn't never reach her
Brother tried his best to teach her
She thinks she's ready for the world
Just look at daddy's little girl
Daddy's little girl, daddy's little girl
She's daddy's little girl, daddy's little girl, daddy's little girl"
20,Dead Presidents,2007,The Come Up Mixtape Vol. 1 (2007),Hip Hop,J. Cole,"Let me try this,
Uh, Yeah
Money coming soon,
I'm out for Presidents to represent me,
What up nigga?
Yeah niggaaaa, yeah, uh,
Gimmie my money, man, why else would a nigga be grinding? (right)
I'm for them diamonds, dog, how else could a nigga be shining?(true)
I'm glowing, knowing that the flow intact,
Get this record deal, I swear to God, my first 'mil I'm blowing that! (haha)
Now, like fuck it I know I'll grow it back, shit, it's nothing,
Funny how blacks spend their money on mad shit for stuntin,'(yeah)
But shit, that's all we know man, that's how a niggas raised (true),
You learn bout two things: getting pussy, getting paid. (uh)
And you should be gettin' laid by the time you in ninth grade,
So niggas lying on they dick and hoes giving nice brain, yeah.
In class dreamin' bout having these nice things, (uh)
And then you look around and wonder why you strugglin'
But them whites ain't. (hmmm)
I brush it off like, ""fuck it, it's motivation,""(yeah)
Some niggas gotta walk through life, some niggas roller skating, (uh)
Some niggas bypassing steps, some niggas chose to take 'em. (yeah)
And for that fortune, man, some niggas sold their soul to Satan,
But fuck it man, I ain't hatin',' I gotta go for mines.
My little God-sister pregnant now, I put in overtime,
On my grind, yeah, just like the nigga making Fortunes,
I'm focused, on my bite, like a cobra, I'm tryna get my Oprah on.
These hoes is crying 'cause I won't pay 'em attention, (nah)
Time is money, bitch, and a nigga payin' tuition, (ahaha)
Real niggas hustle by using their intuition, (yup)
While these fake niggas ain't into doing, they into wishin,'
Yeah,
Uh,
I'm out for Presidents to represent me,
I'm talking Benjamins, nigga,
Grants nigga,
From Washingtons, man,
Tired of those,
Yeah!
Till I'm rich, ain't no reason to settle nigga,
Its greed that make a nigga wink at the devil to get that cheese,
You niggas couldn't think at my level, even with trees,
You couldn't get this deep with a shovel, now nigga, please,
I'm chasing G's tryna throw some diamonds on them freeze,
Sick shit, sneeze on some thousand-dollar sleeves.
Ease to the top and I'm not finna leave till I'm hot,
But my watch gotta breeze, a south nigga,
Boy, I'm shining without the diamonds in my mouth,
Out grindin' while you reclining on your couch,
I'm climbing, you haters blinded by the doubt,
My niggas riding is devout, so talking violence out yo' mouth,
And you gonna find what I'm about, nigga!
Far from a slouch, nigga, I ain't gonna parl"
21,Dead Presidents II,2009,The Warm Up (2009),Hip Hop,J. Cole,"Yeah Fayettenam
Uh, these niggas is playing Russian roulette with a full clip, foolish
My crew is foolless naw we don't dance all we do is stay two steps ahead
Make the hoes get loose like a noose neck-Instead while these dudes beg for head
They got the game twisted, heavy traffic in this rap shit
Look how my lane shifted, elevated my game, lifted my name
Now these lame niggas could never get it
Like that bad bitch you wanted but could never hit it
Clever with it, my flow like a devil spit it and heaven sent it
So high if I dropped I would fall for 11 minutes
So yeah, I operate on a higher plane, my thoughts take a higher train
Its dope, then you should know the suppliers name
Its J. Cole, set of horns and a halo
And all these Jose Canseco wanna text-us like Waco
Its hard to remain faithful niggas be throwing hate
Yo I'm in a league of my own so what the fuck would I play for!?
Some next niggas almost slide in but didn't fit in
Naw I ain't Maury Povich but who the fuck is you kid-in?
These big weight niggas throwing their bid in
Try not to show stress
I guess the flow is protested like a sit in
I told my niggas we would get in
But that ain't even half the battle
Stay behind like a shadow
Or you catapult
Not if I had a ladder or not even if I had a rope
I'd climb that motherfucker to the top and never let it go!
(I'm out for presidents to represent me nigga!)
I out or president to represent me, yeah!
I'm out for dead fuckin' presidents to represent me!-The warm up!
Yeah, the warm up!-yeah the warm up
(This is, the warm up!)
Verse Two
Ay, look heaven or hell, you choose
Freedom or jail, you lose
I can't stop 'em as hot as the devils shoes
Overcame a low life status to blow like Gladys
Ahead of my time like I live my whole life backwards
I'm nothing like these hoe-like rappers
My whole life practice to be the one
What's it like to be Lebron
They calling you the saviour, so much pressure but you deal with it
The weight of the world on your shoulders but you still lift it
Ill with it for real, lil nigga from Ville that real niggas can feel
Nobody taught us how to cook still niggas a grill
No Foreman, try not to call them ladies B's but them hoes swarmin'
Now honey, Ay is it destiny or is it money your feelin'
Heard rumors of a deal and now you thinkin' a million
Pardon my paranoid mind but I'm starin' in the mirror livin' in fear that things a never be the same
No one left for me to blame but myself 'cause I asked for this
Headed for fame but in my brain, ""hey can I last in this?""
Ay five years I'll probably laugh at this
Try not to let it wear me out like a bad bitch with fashion sense
I keep it fresh while these whack niggas rehash and shit
Jackin styles you know, ski mask and shit
I pass these niggas, they trynna do it how these other niggas did it
I'm trynna live it how no other nigga ever lived it!
I'm out for dead fucking presidents to represent me!
I'm out for dead fucking presidents to represent me!
I'm out for dead fucking presidents to represent me!
Dead fucking presidents to represent me!
The warm up!
Yeah, yeah yeah yeah yeah yeah! the warm up!-yeah yeah yeah yeah the warm up hey!
Fayattenaaaam! nigga yeah!, Carolina all day!
Yeah!"
22,Deja Vu,2016,4 Your Eyez Only (2016),Hip Hop,J. Cole,"Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Sometimes you worry 'bout the things he can provide for ya
Whenever you around I seen it come alive for ya
I finally recognize the feelings that's inside for ya
Although I know your man and trust me he would die for ya
These quiet thoughts of you been going on for years now
I saw you in the party soft lips soft spoken
I came and talked to you but homie interfered now
He introduced you as his girl and I was heartbroken
Some people talk about that love at first sight shit
To keep it real I don't know whether I believe it's true
But if it is than tell me if I'm wrong or right if
I fell in love with you before I ever even knew
I catch your eye then look away as if it never happened
At times I feel as though I'm caught up In a strange dream
If eyes could talk then mines would tell ya that I'm feeling you
Sometimes I swear your eyes be telling me the same thing
She fuck with small town niggas I got bigger dreams
She fuck with small town niggas I got bigger dreams (listen)
She fuck with small town niggas I got bigger dreams
She fuck with small town niggas I got bigger dreams (listen)
Club jumping, don't stop (off top)
But you know we only go till 2 o'clock
Put yo motherfuckin' hood up
This the weekend
Drop that, back that ass up
And bitches get to freaking
Last call at the bar ladies get a drink
Nigga get some balls
Ain't no telling you gonna see that bitch tomorrow
Stop holding up the wall waiting for the right song
Better holla 'cause you know they 'bout to cut the lights off
And put my number in it
I'm staring at you from afar, I'm wondering about you like Where you from and who you are?
'Cause you a star, no, not the type that snort the white lines
I mean the type to light the night time
I heard you got a man
But who in their right mind is letting you out the house alone?
Tell me is your house a home?
Why you in the club looking like you out to zone?
I be discreet and pull out your phone and put my number in it
Text a nigga when your man leave you unattended
On a scale from 1 to 10 that girls 100
And I want it, no question
I know destiny well and know I seen the Lord blessing me still
Every saint got a past, every sinner got a future
Every loser gotta win and every winner gotta lose someday
They say it's just a matter of time
And if I had my way then you would be mine
She fuck with small town niggas I got bigger dreams
She fuck with small town niggas I got bigger dreams (listen)
She fuck with small town niggas I got bigger dreams
She fuck with small town niggas I got bigger dreams (listen)
Club jumping, don't stop (off top)
But you know we only go till 2 o'clock
Put yo motherfuckin' hood up
This the weekend
Drop that, back that ass up
And bitches get to freaking
Last call at the bar ladies get a drink
Nigga get some balls
Ain't no telling you gonna see that bitch tomorrow
Stop holding up the wall waiting for the right song
Better holla 'cause you know they bout to cut the lights off
And put my number in it
I know you were made for me but
Darling don't you wait for me
'Cause I can see the promise land but
I can't do no promising
I can't do no promising
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it
Aye, put a finger in the sky if you want it nigga
Aye, put two fingers in the sky if you want it"
23,Disgusting,2001,Return of Simba (2001),Hip Hop,J. Cole,"Can't help but think about it all the time
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
Can't help but think about it all the time
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
I told them recognize, Smith and Wesson
Now I got her in my bedroom busting
Nigga that's disgusting, that's disgusting
Nigga that's disgusting, that's disgusting
Yeah they talk but they don't know nothing
Nigga eat a dick we the shit no flushing
Nigga that's disgusting, that's disgusting
What is you discussing?
Hey, Oh NO
Not another line about how life's a bitch
Well fuck the world and enjoy it
If she is, wonder can she ride the dick
If so I take her on a voyage
I like 'em long legged, Mega Thick
Work it out Ya know employ it
You wanna know how I know I'm the shit
'Cause I keep clogging up the toilet
Coley Cole, Fresh as a Four week old
Not a scratch on me, Hoes ask for me
Niggas ask 'bout me, Silly if you doubt me
Close your eyes and see where the game is headed without me
Give you the realest nigga, give you the chills
You looking at the reason the label gave you the deal
You remind 'em of me, Let's see how does it feel
To know I fathered you niggas and left you out of my will
Can't help but think about it all the time
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
Can't help but think about it all the time
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
I told her recognize, Smith and Wesson
Now I got her in my bedroom busting
Nigga that's disgusting, that's disgusting
Nigga that's disgusting, that's disgusting
Yeah they talk but they don't know nothing
Nigga eat a dick we the shit no flushing
Nigga that's disgusting, that's disgusting
What is you discussing?
'Nuff of that bullshit cake rap
With your childlike scriptures
I'm busting off nigga take that
Don't let the limelight get ya
The hood said we fuckin' with you cole say
And we gon' ride right wit ya
Yeah we know you got college degrees
But we got prior's like Richard
And here we are
Raps is like CPR
Nigga turn on your TV, BET, you see a star
Me and my team like ET
Completely we be from Mars
Damn he got bars as if hes speaking of CB4
Need a barrage
A freaky broads, to keep me hard
Like 3 Nicki Minaj's, flow completely retarded
So I'm deeply regarded as one of the gods
And yes her ass clappin so that a round of applause
I guess
Can't help but think about it all the time
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
Can't help but think about it all the time
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
And you know what's on my mind
I told her recognize, Smith and Wesson
Now I got her in my bedroom busting
Nigga that's disgusting, that's disgusting
Nigga that's disgusting, that's disgusting
Yeah they talk but they don't know nothing
Nigga eat a dick we the shit no flushing
Nigga that's disgusting, that's disgusting
What is you discussing?"
24,Dollar & a Dream,2007,The Come Up Mixtape Vol. 1 (2007),Hip Hop,J. Cole,"For all my ville niggas man,
All my Carolina niggas man, (lights off and shit)
All my real niggas, no matter where you come from
A dolla and a dream, that's all a nigga got
So if its about that c.r.e.a.m., then I'm all up in the spot.
I was raised in the F-A-
Why a nigga never gave me nothing?
Pops left me, I ain't never cry, baby, fuck him, that's life.
And trust me I'm living,
Look what a nigga made out,
The shit that I was given,
Look what a nigga came out
Momma sewing patches on my holes,
Man, our hoes couldn't put this flame out.
Straight up, I got my back against the brick wall,
I'm from a world where niggas never pop no Cristal, it was pistols.
You pass through, you better pray them bullets missed y'all,
I thank the Lord He let a nigga make it this far,
A lot niggas don't, a lot of moms weep.
I gotta carry on, all the weight is on me.
You never know when a nigga might try to harm me.
Rest In Peace that nigga John Lee,
I pour liquor, homie.
It's foul, but yo the world keeps spinning,
Gotta keep winning, get up off this cheap linen,
Nigga Imma eat, even if it means sinning,
Niggas want beef, Imma sink my teeth in 'em.
Pause, I go harder, I am all about a dollar.
You niggas street smart? I'm a motherfucking scholar.
So trust me, I ain't stopping till my money is long,
So much dough, them hoes will think I'm rocking money cologne.
Have a model at the crib waiting, ""Honey, I'm home.""
Cooking greens for a nigga, give 'em plenty, a dome.
It's funny, we dream about money so much it's like we almost got it,
Until we reach up in our pockets, its time to face reality,
The ville is a trap nigga now,
And if you ain't focused you gonna be here for awhile, yeah.
My nigga Mike rolling with me, riding shotgun,
Type a nigga know about every car, but don't got one.
That's hunger, no wonder niggas fucking with the evils,
Posted on the corner, selling crack like its legal.
But who am I to judge how a nigga get his paper?
This money coming soon, dog, I'm tryna get my cake up.
I guess I gotta wake up these niggas myself,
An E&J sipper, but my shit is top shelf,
Young J, the rawest shit you niggas ever heard of.
A journalist nigga, call me the Fayetteville Observer.
You know the routine, man
Fayettnam
Real niggas can relate,
And Ville niggas can relate, man.
My niggas know about the struggle, man.
What you know about your momma sewing patches on your holes, nigga?
I had the light blue jeans with the green patches, haha, oh shit.
I was in like first grade man, I swear
It was like the Sixes came out, the Jordan Sixes.
Them shit was so fly man, I wanted them so bad.
Darryl what up man?
My nigga Darryl had them shits on in class yo,
I wanted that shit so bad.
I begged my mom for that shit, you know.
But she couldn't afford it, yo, she gave me,
Got me some Reeboks black tops, ahaha
But that was all good tho, 'cause uh,
The year after that I had, I had some, some no name shits,
Some all black shits, haha
Them shits had metal, metal shoelace buckles and shit, you know?
But you know back then niggas didn't,
Niggas ain't even know he was broke man, no worries and shit.
But uh, times have changed man, I got bills,
My mom is in debt, what you know about that?
College loans and shit, nigga
Gotta get this money, ma"
