,song,year,album,genre,artist,lyric
10,Game Don't Wait,1999,I Want It All (1999),,Warren G,"(Feat. Nate Dogg and Snoop Dogg)
I come to find out though, all these years, man
The game wont wait no matter who you are
Where you are or how you are
The game wont wait
It's a cold thang, it's a cold game
You know how it is
Game don't wait
Shit don't stop because the game don't wait
Game don't wait
Shit don't stop because the game don't wait
(Snoop)
Now all I, see is we
The LBC, 213s
Cheese and please and the reason the season
The click's off the heezy, Mr. Warren G Z
Gots to make it easy, for Snoop D Z
They come back, and drop raps and make snaps so easy
The most hunted, and most wanted
With a pocket full of hundreds, you know how we run it
(Warren G)
Snoop D woop pass the M-I-C
Anticipation 213
We contemplate, and regulate
Now we got the game tight, its money to make (money, money, money)
The game wont wait but you can wait for the game
Worldwide tour, with skirts screamin our name
(Snoop)
The hits don't stop because the game wont change
All we goin' to do is maintain, maintain
(Nate Dogg)
The hits don't stop because the game don't wait
I got no time for no payin' much rate
I gotta go out and buy some brand new clothes
Change my socks before they reveal my toes
The hits don't stop because the game don't wait
And the girls don't stop because the dick is straight
Let me teach you what I already know
The hits don't stop so its time I go
Game don't wait
Shit don't stop because the game don't wait
Game don't wait
Shit don't stop because the game don't wait
(Warren G)
Now it's the second time around ain't no phonies any fakes
Let me holla at cha tryin' to snake my stakes
You older than me, you say OG, you almost 40
Tryin' to stay young and sporty
Sport you roll me those and stay in ya place
Before you see all-stars, right up in ya face
(Snoop)
Youngsta never bite the hand that's feeds you
Proceed to get back to your folks, the loccs that need you
We do, we always keep it on the true
213, that's the name of the crew
Its true, that the dirt I did
As a kid got me caught up, but I was brought up
With the M-O if a D-O, so play your info,
Youngster I been doin' this before I hit the radizzo
Snoop D Z is off the heezey
So you can make mine, extra cheesy
The crew's a twist 'cause it consists of
3 riders, eastsiders, one love
The hits don't stop because the game won't change
All we ever wanted was a small time rap chain
Game don't wait
Shit don't stop because the game don't wait
Game don't wait
Shit don't stop because the game don't wait
(Nate Dogg)
The shit keeps movin it'll never stop
Long as we able to make hit roccs
Long as a papa can't stop my flow
The shit don't stop I gotta make my flow
The shit don't stop if you intend to take
The shit don't stop its companies we break
Take all the money and toss them hoes
The shit don't stop that's just how it goes
Game don't wait
Shit don't stop because the game don't wait
Game don't wait
Shit don't stop because the game don't wait"
11,Gangsta Love,1999,I Want It All (1999),,Warren G,"Call me Dub-A-Double-R-E
N be the end last letter be the G
G be for Griffin, smiffin, like Wesson
Niggaz, that be 'fessin
I'm crushin your whole chest and
In combat if they fat I'll skinny em
Six times the terror pass the Era to Millineum
G-Funk, bumpin in ya trunk
Call me booshe nigga, LBC me nigga
(RBX)
Straight from Long Beach
Where, we gets more naughtier than Comaneche
Can you say roundoff hand spring
Do ya triple somersault fools will be flipped I'm sure
Long Beach, right by the water
Respect is due when you walk through the border
Line, if you don't you might find your face in a gutter
Long Beach will get ya wets
(Kurupt)
The homey just whistled, gave us the signal
To act the fool with the pistols, pierce the gristle
One way out homey, in the cut
Heat cocked, beef for weeks, heat for block
Techniques to rock, the blocks socks
Unorthodox, cannon cocking bandit nigga
I daily rock the planet nigga
Scope out the vicinity, start seperatin (what?)
Those that's cool and those hatin'
Every nigga in between
Got 5 seconds to evacuate the scene (yeah)
Hit the stash (nigga)
Nigga what the fuck you wanna do
Talk, blast, nigga think fast, fast fast
(Chorus x2 - Nate Dogg)
Hit a nigga wit a little gangsta love
Gangsta love
Hit a nigga wit a little gangsta love
Gangsta love
(Warren G)
Lets go to war, no, not with guns
Blast you with heat, original beats they run
Fast and faster, Master like P
Or you can just say, Master Warren G
I'm 'bout it 'bout it, highly touted
And I doubt it
If I let another nigga take my tracks and re re-route it
I truck more styles, like my Yukon I puke on
The rest of these niggaz, trying to contest
(RBX)
Hold up, who's speaking of contest, no, none of that
We get gats beats technique rat tat tat tat
Splat, and ya flat, pure satisfac
X marks the spot of the brutal venacular
You drinks down like dracula
Listen here buddy you'll be found left bloody
It's the beach nigga, straight up
Before ya hate, get ya weight up
Or get wet up now what up
(Kurupt)
Yeah, yeah OGs
My nigga Warren G, uh huh
That's my OG
My nigga Nate Dogg, my nigga Snoopy, my nigga RBX
They're my OGs, my real OGs
You up against the aces nigga
It all takes place in many places nigga
Several different faces nigga
The streets can watch me nigga
But the streets is up against Kurupt Momar Khadafi nigga
OG, juggernaut, jagged edge, homey two to the head
As the sprinkle spread
Death will kiss ya, fuck around with the Militia
Stalking till the big homey Nate walked in
(Nate Dogg)
Same old niggaz in the same old place
Long Beach city is where I was raised
I keep my heater right by my side
Won't stop mashin till I get my prize
Even if you blind we can make you see
The perfect combination Nate and Warren G
When we bust we hit 'em every time
Ain't no secret its about that time
To
(Chorus x2 - Nate Dogg)
Hit a nigga wit a little gangsta love
Gangsta love
Hit a nigga wit a little gangsta love
Gangsta love
Gangsta love
Gangsta love"
12,Gangsta Sermon,1994,Regulate...G-Funk Era (1994),,Warren G,"Good evenin'
I must Repeat
And cheat once again
We gonna talk about bitches 'n' Hoz
There is somethin' wrong with 'em
Especially now
They want niggas to give 'em cronic
And all that shit too
But bitch
I said bitch
I ain't gonna go for it
Not now
Not ever
Lets raise the offerin'."
13,Get U Down,2005,In The Mid-Nite Hour (2005),,Warren G," This song is dedicated to all my people who's (that was) caught up in hurricane Katrina. Louisiana, Mississippi, Alabama. We Ridin' Wit'ch Y'all. U Know what I'm sayin'. I feel your pain, we gonna make it through this y'all. Yeah. Come on.
We here today then gone tomorrow's got me singin' a Marvin Gaye song and make me want to holla so I hop in my Impala just to cruise, shake my blues off, hard to follow, hard to swallow what they sayin' on the news. Good lord, it's a crazy world, watchin' cops puttin' cuffs on a fie (five) year old girl. Racism, Racism got our babies in the system, Mom and Daddy's in the prison, that's intentional division. They don't want to saw you now they keep the family divided. Keep it gangsta keep it real, that's all I hear, but I don't buy. When it's revolution time, all these fools will keep quiet like ""Shhh!"" You can you can hear a pen drop. Can go to one tent 'cause I might get popped, people shootin' on the freeway, when will it stop? But stay strong 'cause the rain don't last and push the ... price of gas.
 Don't let no one, no one get you down. 'Cause if they do, if they do, I'll be around
 Why the black and the brown got tah fight in the pen? The black and the brown, they squabin' again. The --- Sheriff is laughing again. It all stinks, keep yo' ass out the wind. See the black and the brown we can share the same land, when I was a slave where the hell did I ran? California man, it was full of Mexicans. Look Mo Passas, This is They Casa. Just kick back and enjoy the sunshine, live your live, stay away from one time. Get your money man, find the lunch line. This ain't a joke homie, where's the punch line? The ghetto was a trap, homie take the cheese, soon as you do it here come the police... Is designed Fo' us to fail, homie don't you end up dead or in Jail!
 Don't let no one, no one get you down. 'Cause if they do, if they do, I'll be around
 What's really good? Wus really hood? Wus really goin' on? Open your eyes and ears wide. Wipin' all your tears from all the lies and fears. People get blinded here, let me define it clear. You gotta cross the bad. Tell us the thoughts and prayers someone you getting lost ... homie the cost ain't fair...
 I try to do right, I don't wanna do wrong I'm doing better things I wanna live long. Ain't there too many fools out there harder than me, I love football so much man I started a league. Oh what a pity, it's made for the inner-city; it used to be dark, but now the parks real pretty. Little boys outside throwing footballs, in tha hood y'all. Hey Snoop Dogg, how could y'all; Let 'em pass instead of blast the foot ball field is a class, and I'm the teacher, teachin' my lesson, shotgun information no smith and no Wesson. The haters keep stressin', and everybody wanna ask me the question. Hey Boss Dogg, how you feel now, u helping out the kids and they still hatin' on you, wow!
 U know what I am sayin'? There a lot going on this world. But we gotta keep pushin', and movin' improvin'. Yeah. Even though we got these hard times, we still gotta keep in steady you know, keep pushin'. So I want y'all tah ride wit' me and cha cha tah this, Come on. Dedicated to my people out there strugglin'. Single parents, 9 to 5, steady hustlin', college students workin' hard to be somethin', anybody makin' somethin' outta nothin', dedicated tah my people on lock-down, to everybody lost somebody wish they still around, to all the solders fightin' for us on foreign ground. To one and all, turn the frowns upside-down!
 Don't let no one, no one get you down. 'Cause if they do, if they do, I'll be around. (fades out)"
14,Get U Down (Remix),2005,In The Mid-Nite Hour (2005),,Warren G," This song is dedicated to all my people who's (that was) caught up in hurricane Katrina. Louisiana, Mississippi, Alabama. We Ridin' Wit'ch Y'all. U Know what I'm sayin'. I feel your pain, we gonna make it through this y'all. Yeah. Come on.
We here today then gone tomorrow's got me singin' a Marvin Gaye song and make me want to holla so I hop in my Impala just to cruise, shake my blues off, hard to follow, hard to swallow what they sayin' on the news. Good lord, it's a crazy world, watchin' cops puttin' cuffs on a fie (five) year old girl. Racism, Racism got our babies in the system, Mom and Daddy's in the prison, that's intentional division. They don't want to saw you now they keep the family divided. Keep it gangsta keep it real, that's all I hear, but I don't buy. When it's revolution time, all these fools will keep quiet like ""Shhh!"" You can you can hear a pen drop. Can go to one tent 'cause I might get popped, people shootin' on the freeway, when will it stop? But stay strong 'cause the rain don't last and push the ... price of gas.
 Don't let no one, no one get you down. 'Cause if they do, if they do, I'll be around
 Why the black and the brown got tah fight in the pen? The black and the brown, they squabin' again. The --- Sheriff is laughing again. It all stinks, keep yo' ass out the wind. See the black and the brown we can share the same land, when I was a slave where the hell did I ran? California man, it was full of Mexicans. Look Mo Passas, This is They Casa. Just kick back and enjoy the sunshine, live your live, stay away from one time. Get your money man, find the lunch line. This ain't a joke homie, where's the punch line? The ghetto was a trap, homie take the cheese, soon as you do it here come the police... Is designed Fo' us to fail, homie don't you end up dead or in Jail!
 Don't let no one, no one get you down. 'Cause if they do, if they do, I'll be around
 What's really good? Wus really hood? Wus really goin' on? Open your eyes and ears wide. Wipin' all your tears from all the lies and fears. People get blinded here, let me define it clear. You gotta cross the bad. Tell us the thoughts and prayers someone you getting lost ... homie the cost ain't fair...
 I try to do right, I don't wanna do wrong I'm doing better things I wanna live long. Ain't there too many fools out there harder than me, I love football so much man I started a league. Oh what a pity, it's made for the inner-city; it used to be dark, but now the parks real pretty. Little boys outside throwing footballs, in tha hood y'all. Hey Snoop Dogg, how could y'all; Let 'em pass instead of blast the foot ball field is a class, and I'm the teacher, teachin' my lesson, shotgun information no smith and no Wesson. The haters keep stressin', and everybody wanna ask me the question. Hey Boss Dogg, how you feel now, u helping out the kids and they still hatin' on you, wow!
 U know what I am sayin'? There a lot going on this world. But we gotta keep pushin', and movin' improvin'. Yeah. Even though we got these hard times, we still gotta keep in steady you know, keep pushin'. So I want y'all tah ride wit' me and cha cha tah this, Come on. Dedicated to my people out there strugglin'. Single parents, 9 to 5, steady hustlin', college students workin' hard to be somethin', anybody makin' somethin' outta nothin', dedicated tah my people on lock-down, to everybody lost somebody wish they still around, to all the solders fightin' for us on foreign ground. To one and all, turn the frowns upside-down!
 Don't let no one, no one get you down. 'Cause if they do, if they do, I'll be around. (fades out)"
15,Ghetto Village,2001,The Return Of The Regulator (2001),,Warren G,"Would you like to go with me?
Down my dead end street?
Would you like to come with me?
To village ghetto life?
Lemme tell you 'bout the village where I dwell is a...
Living hell still tryin' to make a heaven outta this right here
Watching for the postman hopin' for paper
Please stop the bus mr. driver... wait up
We got... Rock fights where the dead end meets
The stop lights is out so its dead in the streets
The countyline look long but I'm kinda hungry
So I pack a sack lunch and got on
Late for class again its half past 10 and
Moms gonna whoop mah ass again
Now and then I get the feelin' that the world is mine
I start sittin' back watchin time fly by but uh...
But I'm so proud to say... that the ghetto is the reason that I'm loud today
And you could come get a glimpse of what's happenin'
See for yourself how it is where I live at
Would you like to go with me?
Down my dead end street?
Would you like to come with me?
To village ghetto life?
It shouldn't take long to see
The place that belongs to me
It's all good, ain't nuttin like home to me
No diploma but uh... I got some knowledge out of
My other partners that made it up outta here
And not a whole lot of us get rich
But like the old saying goes ain't life a bitch?
Aw shit! the landlord just raised the rent, fuck dat!
Them old days that came and went like this
There's mo ways you could use your time instead of
Looking for shit that you used to find
By the age of 16 ya finally come to grips
Livin' life like this and nuttin else mean shit
Looking for a smooth getaway
Cool 'cause soon I'll see a better day
And if not... then I gots to deal with it
I ain't makin' this up hell naw its real nigga
Would you like to go with me?
Down my dead end street?
Would you like to come with me?
To village ghetto life?
No more suprises hopin I can open your eyes
And so I'm trying instead of lookin' up in the sky
I'm in the fast lane speed dreaming
Nappin on cruise control please believe it!
In my city when you see it that night
Look different than it does in the day
Ain't no tellin' what had happened if it wasn't this way
I ain't trippin' off of shit it's a good thang
I made a name off the local neighborhood gang
And at that time I started rhyming and...
Set up a hill without help to start climbin'
And now I've been around this for a minute
You gotta get ur own mix and get wit it
I made myself learn to pay myself
Nigga the game don't wait so ima stay myself
And now you can go and tell another nigga
Of how the real ones is livin' in the ghetto
Would you like to go with me?
Down my dead end street?
Would you like to come with me?
To village ghetto life?
Would you like to go with me?
Down my dead end street?
Would you like to come with me?
To village ghetto life?"
16,Havin' Things,1999,I Want It All (1999),,Warren G,"(Feat. Jermaine Dupri and Nate Dogg)
(Warren G)
Mic check, time for me to make that connect
With the so so def so I can make my collect
Private jet in motion, over the ocean
Touch down jungle air strip, CD's to flip
Feds having a cow
Gotta stay on the down low for now
Am I living foul?
Fuck that I'm living fat, I got the track
Don Chi Chi and Nate they got my back
And it's like that
(Jermaine Dupri)
Y'all the type of niggaz to blink and to come up all assed out
I'm the type to say fuck that and go cash out
All glassed out with the count of the bitch
Screaming nigga I ain't having that shit
I represent niggas that love to ball, and still be trappin'
And only drink outta the bottle with the gold wrappin'
If it's gon happen I'm the one that make it go down
Cool JD how you like me now?
I keep...
Havin' things
(We havin' things, havin' things)
Havin' things (yeah)
(We havin' things, havin' things)
(Warren G)
I reminisce when it's like this
Real niggas get together yhey don't like this
So I'ma spice this
ATL, Long Beach to Cada
We been doing this for years for you paper haters
When the beach turned out fresh dress in eighty fo'
When JD was poppin' in houdinni's videos
Me and Nate was serving on the east side fo' sho
And in a game fo' a minute got a minute to go
What?
(Nate Dogg)
They should know now
(We havin' thangs, havin' thangs)
Don't sell your soul now
(To have things, have things)
Do what you feel now
(If you want things, want things)
Keep it real
(Keep it real y'all)
Havin' things
(We havin' things, havin' things)
Havin' things (yeah)
(We havin' things, havin' things)
(Nate Dogg)
Come on out to my castle lady
See you thangs on your mind
Go on up to my bedroom baby
Tonight everything is just fine (all right)
Stay with me just little while longer
It's only a quarter to five
I can stay up late
Don't work in the morning
Havin' things is just fine
(Jermaine Dupri)
I'm a south coast nigga so fuck y'all niggas
With hate, Me and G V.I.P. at the gate with Nate
Bringing bitches to the table with they belly out
Fine as fuck, but steady trying to tell me how
They got a man but still wanna get they drink on
I'm lookin' at this hoes like ""You ain't heard this song?""
If you drink this shit, it's time to leave
Fo' shi's
Fo' c's
It's 12:18
And we be...
Havin' things
(We havin' things, havin' things)
Havin' things (yeah)
(We havin' things, havin' things)"
17,Here Comes Another Hit,2001,The Return Of The Regulator (2001),,Warren G,"(Feat. Mista Grimm, Nate Dogg)
(Warren G)
Waiting around a crew of thugs
That parade in blue, and yelling 'cause (what's up 'cause)
Ate by selling drugs
'38 snub in the waist, in case fools lose love
These days still the same
I can steal the flame, eyes kill with the pain
So I advise y'all to chill with the games
Entertain for the cheddar and the change
So fuck whoever, in the fame, forever a man
Around my dogs, banging the pound, swanging the town
How we choose, now I'm aggravated and assault is my next move
Success means issues, so I guess it's time for me to disclude
Handle mines, we use pistols
G's move with the conscience
When we disaprove of that nonsense
Ex-cons with that gangsta gangsta gangsta shit
Here come another hit
(Chorus: Nate Dogg)
I think it's time we do it, they said it couldn't be done
Still we making paper, still we having fun
I hope by now it's proven, Nate and Warren G
Tightest combination, in the industry
Here comes another one
(Mista Grimm)
I can see us smashing up the shore past laws that's lost
2000 Ucon Excel, duel exhaust
TV screen, DVD, E-mail
Passenger, bad female, what the hell
Stash spot, with the hollow head shell
Niggas start trippin', I'm on the next tail
Hands free, callin' up my nigga Warren G
I pull strings, like Mya Landske
Bulletproof, emotint you can't see
Mr. G rollin' up weed, afghany sensee
Bad MC, Mike Fiend, you the know spinage
Like wintergreenmint, talk shit
Sleep with the fish, you cement
New residence, with no hesitance
It gets tints on the floor
Staple center chick, next to Denzel and Nicholsen
Phil Jackson whistlin'
(Warren G)
Mean mugs in the club, mean nothing to us
In South scene, me and the team trying to fuck us some sluts
Dying to fuck, I chuck us when we step through
Poppin' our collars, with our nephews
Next to you, you got millionaires moving
Hitting the dance floor, stealing their groovin'
Doing they damn thing, and ain't worried about a damn thing
But man, that's the celebrity ways
Poppin' a litty got some rappers scared of these days
Industry ways, that's how Hollywood pays
Uh, top dollar when I dip my Impala
In front of the club, make your woman wanna holla (holla)
At a playa though, what's your dude yo
I keep it gangsta, I ain't trying to be rude hoe
Oh, you know how that shit go
Or give when cats get fed off the four or fifths"
18,I Need A Light,2005,In The Mid-Nite Hour (2005),,Warren G,"(Nate Dogg - chorus)
I need a light (light)
So I can smoke away this pain
I need a drink (drink)
So I can drink away this rain
Maybe a wife (wife)
Somebody to share my name
I need a song
A brand new song to sing
(Warren G)
Long Beach back in the day was all hustling
Young niggaz in the neighborhood struggling
Praying to god we amount to something
By living on the street where they constantly busting
Big Warren told us that they can't hold us
Niggaz ain't shit till they pass away
So I, watched my step
But when Ola Mae left I was a mothafucking basket case
For real
God bless me
'Cause I be on the east where they wanna arrest me
I break bread so they wanna suspect me
But look me in my eyes and say they wanna protect me
Yeah
Ruthless, my style as a juvenile
Ran with a gang, got me a profile
As a child in the Beach I was wild
Ready to die and that's why...
(Nate Dogg - chorus)
(Warren G)
Could it be it was all so simple
Dropping a slick instrumental
Snoop busting 'bout the shit we went through
Nate singing 'bout the city we came from
And niggaz so tight wasn't nothing we wouldn't do
Time keep slipping
But I ain't tripping nigga it's all about my children
So you can save that bullshit
'Cause if I pull my shit, nigga I'ma kill you
The streets is watching
And niggaz fell victim from L.A. to Watts and Compton
But life goes on
It's just another song if you ain't to one gone
Listen
Ruthless, my style as a juvenile
But now I got a brand new G-Child
Big Warren gotta stay trunk tight
'Cause he got the fly and that's why...
(Nate Dogg - chorus)
(Warren G)
Listen
Caviar wishes, twisting stitches, all out race for the riches
Got a nigga missing what rich is
And what a life mean if you do it for the kids
It's for my family y'all
Really the only one who understand me y'all
'Cause it ain't hard to ball
But then who got ya back when it's time to fall
And it's amazing
To stay up on top, your game so close to the pavement
Time brings change in mind
But then don't let the change bring your mind no time
Clearly, a conspiracy
Niggaz right near me but still ain't hearing me
That's how it's always gone fly
Till you ready to die and that's why...
(Nate Dogg - chorus)"
19,I Shot The Sheriff (EPMD Remix),1997,Take A Look Over Your Shoulder (1997),,Warren G,"I shot the sheriff
Verse One:
I had to shoot the sheriff it was justifiable
He mistaked me for somebody who was liable
For all tha many murders l.a and war fields
We keep makin' war shields
Streets keep souls
Young brothers loose control
I seem to maintain through this
Watch where ya kick it they'll put you in a twist
And it ain't nobody like my down ass hommie
And tha police always tryin' to pin some bullshit on me
I keep away from fools
They do crime and it attracts cops
Cops got guns and cuffs
And cells to stuff you in
Verse Two:
They tryin' to stick with some bullshit that I did not do
You know who
The boys in blue
There they go with they assumpitons
Slaverys over let us have somethin'
Why you wanna pull me over?
'Cause I'm bumpin?
I just made a new song
My profession is music
Your profession is protection with gats
Then use it on him when he's tryin' to take my life away
I'm just tryin' to live my life today
So I keep away from fools they do crime it attract cops
Cops got guns and cuffs
And cells to stuff you in
Verse Three:
I shot the sheriff
I didn't shoot the deputiy I didn't have to
'Cause in this game they always tryin' to blast you
And leave it to tha cops to find out who did the murder
They harrase tha wrong clan and arrest tha wrong man
The hommie day-dog got strapped but that's okay
'Cause I'm gonna work for life
So he can see another day
A hommies a hommie
A fake is a snake
Straight game from tha pen from tha hommie jake
So I keep away from fools they do crime it attract cops
Cops got guns and cuffs
And cells to stuff you in"
20,I Shot the Sheriff,1997,Take A Look Over Your Shoulder (1997),,Warren G,"I shot the sheriff
Verse One:
I had to shoot the sheriff it was justifiable
He mistaked me for somebody who was liable
For all tha many murders l.a and war fields
We keep makin' war shields
Streets keep souls
Young brothers loose control
I seem to maintain through this
Watch where ya kick it they'll put you in a twist
And it ain't nobody like my down ass hommie
And tha police always tryin' to pin some bullshit on me
I keep away from fools
They do crime and it attracts cops
Cops got guns and cuffs
And cells to stuff you in
Verse Two:
They tryin' to stick with some bullshit that I did not do
You know who
The boys in blue
There they go with they assumpitons
Slaverys over let us have somethin'
Why you wanna pull me over?
'Cause I'm bumpin?
I just made a new song
My profession is music
Your profession is protection with gats
Then use it on him when he's tryin' to take my life away
I'm just tryin' to live my life today
So I keep away from fools they do crime it attract cops
Cops got guns and cuffs
And cells to stuff you in
Verse Three:
I shot the sheriff
I didn't shoot the deputiy I didn't have to
'Cause in this game they always tryin' to blast you
And leave it to tha cops to find out who did the murder
They harrase tha wrong clan and arrest tha wrong man
The hommie day-dog got strapped but that's okay
'Cause I'm gonna work for life
So he can see another day
A hommies a hommie
A fake is a snake
Straight game from tha pen from tha hommie jake
So I keep away from fools they do crime it attract cops
Cops got guns and cuffs
And cells to stuff you in"
21,I Want It All,1999,I Want It All (1999),,Warren G,"(Warren G)
What's up?
This Warren G chillin' with the home boy Mack 10
We gon' lay a lil' sumpin' down for y'all
Let y'all know what time it is
Show you how we keepin' it real wit' it
You know, 'cause this world is built on material thangs
But we ain't trippin' off that
We want y'all to know this, check it
(Chorus- Warren G)
I want it all; money, fast cars
Diamond rings, gold chains and champagne
Shit, every damn thing
I want it all; houses, expenses
My own business, a truck, heep, and a couple a Benz's
I want it all; brand new socks and drawers
And I'm ballin every time I stop and talk to y'all
I want it all, all, all, all
I want it all, all, all, all, all
(Warren G)
They say, 'There go Warren G with that envious stare'
I love this game too much, I wish these haters wasn't here
It's a shame, we came too far to turn back
It's a cold world, it gets so hard, you learned that
Won't fall tryin' to walk from crawl
Tryin' to hustle up from broke to ballin'
And, yeah, y'all in effect that's all me
The jiggy G-Z, all my niggas that keep it real and do it easy
Believe me, young nigga, gettin' fat meat is greazy
And bitches stank, 'So what?' you reply, they can hear the bank
Get away, or get gappled, the very next day
Don't cry, hold your head up high
And remember what you told yourself, nigga
I said remember what you told yourself, nigga
I said remember what you told yourself, nigga
I said remember what you told yourself, nigga
(Mack 10)
I want it all, so I got to wake up and ball
And thanks to y'all, I got plaques on the wall
Mack 10 laced with the know how to paper chase
Crushed ice, throw my Rollie face in the platinum fan base
From net workin' and hustlin', no doubt, I got slout
And live the lifestyle that Robin Leash talkin' about
Slow down, player, don't hate 'cause you can't relate
The Bently Coupes and kickin' gears on Harley's with the straights
I got more lime light than Vegas on cable
Willing and able to shoot, seen nervios at the craps table
And while you can't get off the ground, I'm getting high
My nigga fly and fly, with desire to build an empire
I strapped up and took flight like a missile
Told them loud and clear as a whistle 'Hoo Bangin' is official'
Handing out Roman diamonds at roll-call
I'ma ball and never fall 'cause Mack 10 want it all
(Warren G)
Me and 10 get paid escapade to the spot
We hots like rocks served on hot blocks
I notice money make the world circulate
So we gon' stack and stack and take a sip in ?Perkle Lake?
Bump, let the woofers sub (sub), show the homies love (love)
Warren to the G (G), and Little G-Dub (Dub)
Surface on the low, slide or don't slide at all
Ride or don't ride at all
Ha ha
(Mack 10)
Warren, I couldn't be more serious about my 'fetti
I stay tight on the mic and keep the pen movin' steady
I want it all, dawg, and it might be greed
I hate to trip, but I got two little mouths to feed
They don't know nuttin' about no excuses and disrespect
Or somebody bein' zig with they Daddy's royalty check
And at that point, I'm through talkin', dawg, enough said
So, if you owe Mack money, then I suggest you break bread
(Warren G) (Mack 10)
Mack 10 What up? I know
The paper's out there, ha ha Yeah, Warren G
What up? You know
The paper's out there, ha ha Yeah
G Funk What up? You know
The paper's out there, ha ha That's right
What? Hoo Bangin' What up? We know
The paper's out there, ha ha That's right, what?
The whole world
Paper's out there Speak on it
Ha ha
All the hood
Paper's out there"
22,I Want It All (Remix),1999,I Want It All (1999),,Warren G,"(Feat. Memphis Bleek, Drag-on and Tikki Diamond)
(Tikki Diamond)
Restless, haha
The East Coast (y'all know where I'm comin' from)
I want it all, Warren G man
(T) Tikki Diamond, (Nigga D), don't forget, ha
Check it out y'all
Call me Tikki Diamond 2000, I'm the future
I'm the voice that'cha need to get used ta
I want it all, y'all probably know by now
I want the world, y'all probably know by now
Here's my life, look at the three in front it
Bentley, me and Warren G in front it
Bougy nigga, I call lunch ""brunch""
Old school, I call punks ""chumps""
What's life without the best of it?
What's a half a ki if you ain't got the rest of it? Feel me
It's just the ways of the pros, the nay's and the no's
If y'all wanna see me, wear shades at my shows
You get G's like a fool, Killa Bees like the Wu
I ain't satisfied till I squeeze somethin' new
I want it with no miles, brand new smell
Put my life on wax, you'll be like ""Damn it do sell""
(Warren G)
Well ah, I want it all, I'm destined to ball (ball)
With plaques on the wall (wall), got somethin' for all y'all
>From ounces to quarters, and quarters to ki's
So when you come to the town you're watched over by Gz
The head honcho, buckin fools like a bronco
C-E-O, shootin cilo, ten be-low
A true vet on the worldwide set
Y'all don't know about them M-16's with bayonettes
Chorus: Warren G
I want it all, money, fast cars, diamond rings
Gold chains and champagne, shot every damn thing
I want it all, houses, expenses
My own business, a truck, hmm, and a couple of Benz's
I want it all, brand new socks and drawers
And I'm ballin every time I stop and talk to y'all
I want it all, all, all, all
I want it all, all, all, all, all
(Memphis Bleek)
Yeah
Yo, niggas eyeball my ho 'cause I'm sunk in the seat
Gettin' bent, but shit I deserve to eat
I hit the blunt for my bad broads
Hit a shot from the 4's for my dead dogs, pull off
Like, fuck the world, I don't owe y'all nuttin
If I do, take it in blood, the Memph don't front
I pump, for the goods, nice house in the woods
But I'm from the projects, it don't look that good
I gotta pissy elevator (and) a dog staircase (and)
Tre-8 and crack, wan' fuck with that?
I got beef with the D's for the way I rock my jeans
Stand on the corner with blunts and Coronas
Couple of birds, and I'm tryin' to hustle for birds
Throwin' dice on the curb, twistin up this herb
I want money the fast way, the crack stash way
Gat blast way, the last laugh way motherfucker
(Drag-On)
Aiyo, listen up faggots, my bullets gon' do more than nip you
It's gon' place you in sometin black where they gotta zip you
Rain wash away the chalk, and according to who you are
While you're snorin in the morgue, you'll get a drawing on the wall
You can't see me so don't look, I pop off cops like moon shook
Shells will fill you up like home cook
Forget about the book, ain't no recipe when y'all step to me
It's only one way up and that's if y'all don't pay up
Y'all pays forth, them days is up
You're lucky if you'll be able to
Walk straight enough 'cause I'm done with beefin
Like a bad stomach but I puts the runs in these niggas
'Cause I was raised, if a nigga ass cheeks make him an athlete
Some niggas say I'm spoiled, nigga how's that?
I ain't got no mom and no dad, I ain't know where the fuck my house is at
All I knew is where them ounces at and what I'm countin' back
Or if a knot come up short, who I got a pow for"
