,song,year,album,genre,artist,lyric
16,Country Cousins,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Raheem DeVaughn)
Down cousins... across the border
I got cousins... country cousins
I got cousins... country cousins
WHOO!
(Talib Kweli)
Yo son, what the deal son? What's really hood son? (what's really hood?)
Word is bond, shit is real, shit is real
Yo son, this block is def
Nigga need to go over here and pop off real quick
I gotta get that guap by all means, you know what I'm sayin' son
(Talib Kweli)
Growing up in Brooklyn, shit I thought that everybody talked this way
Raised on Rakim and Run-D.M.C., so we thought that everybody (walked this way)
""We fresh, we chill, we def, we ill,"" it's just some things that was taught to say
And every Saturday morning, I watched cartoons with a bowl of Frosted Flakes
And... the puberty came, started hitting them cuties with game and the truancy came (uh!)
Started cutting in acting class, I was comin' all fast, I was new to the game (uh!)
Used to playin' on TV, courtesy of video music box
Plus! Knew a lot of hustlas, goin' O.T., comin' back with the new hip-hop
Like! E-40 holding down the yay (that yay), N.W.A. in L.A.
OutKast from the A-Town, way down in Houston they play the UGK
I walk and talk kinda fast and thought of as a New York kinda rhymer (word is bond)
But must New Yorkers got family in South and North Carolina (come on!)
L.A. is little Alabama, they walk and they talk with a country grammar
And you think everybody else sound country, so they get started, started callin 'em ""Bama
Down south where we buy them hammers, down south where we sell them drugs
Down south where life is cheap, where they quick to fill you up with slugs
(Talib Kweli w/ Raheem DeVaughn)
It's nothin', I'm from New York but I got country cousins
It's nothin', you stay connected by the slang you bustin'
Want it simply put? You can't rip me when I spit for the Section One free
I'ma underground king, nigga Pimp C free
Word up to my man Bun B what?
It's nothin', I'm from New York but I got country cousins
It's nothin', you stay connected by the slang you bustin'
The thing you bustin', the game you hustlin, the days your cuttin'
The flame you cuffin and the lames you snuffin, your name is nothin'!
(Bun B)
Growing up in P.A., I knew nobody out there talked like us
Nothin' but that county slang, ""What up dog? What up cuzz?""
Late night you see us guzzling 40's, menthols, wine, and weed
Sitting on the back porch, getting zooted, feeling fine in deed
Listening to Eric B.and Rakim or EPMD
Cool C and Steady B, plus that Public Enemy
Not to mention N.W.A., DJ Quik, and MC Eiht
Down south we listen to it all, we didn't discriminate
Better off them Geto Boys, Raheem, and the Royal Flush
Rap-A-Lot Records based out in Houston, represents for us
O.G. style, they cars, fix them vogues with human trouble
Our squad is gangsta nigga, put it down for H-Town on the double
So I said, ""It's time to hustle,"" got down with my brother C
Put together UGK and shit the rest is history
We make hits by the dozen, put it down when they said we wasn't
Trust me it's nothin', just another day in the life for country cousins
It's nothin', I'm from New York but I got country cousins
It's nothin', you stay connected by the slang you bustin'
Want it simply put? You can't rip me when I spit for the Section One free
I'ma underground king, nigga Pimp C free
Word up to my man Bun B what?
It's nothin', I'm from New York but I got country cousins
It's nothin', you stay connected by the slang you bustin'
The thing you bustin', the game you hustlin, the days your cuttin'
The flame you cuffin and the lames you snuffin, your name is nothin'!
(Pimp C)
In Brooklyn, New York I'm down with Large and Marl
Back in P.A.T., man we be sippin the barre
I'm down with J. from Houston and I think it should be
But when I'm mobbin L.A. I fuck with Ice-T
Short Dog is my O.G., we been down forever
Taught me the game, lane to lane, and keep my pimpin' together
Niggaz don't understand by far back in the day
It was amazing and my brother put me up on Black Star
Starving blacks on the news, I weighed
'Cause we isolate ourselves and give our ghetto pass away
My niggaz passed away in an unreal way
They mommas depleted, I'm just tryna make sure that their kids straight
I'm on the chitalin tour with my mic in my hand
Shittin on these jealous niggaz in the new world clan
I wouldn't trade it for nothin', only a crazy man would
I represent for the whole South, I made it just for my hood
The pimpin's good...
(Raheem DeVaughn)
I got cousins (I got cousins), country cousins (country cousins)
Like blood that's thicker than water (it's nothin'), down dirty 'cross the border
I got cousins (I got cousins), country cousins (country cousins)
Like blood that's thicker than water (it's nothin'), down dirty 'cross the border
In my country cousins!"
17,Delicate Flowers,2013,Prisoner Of Conscious (2013),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"My girl is a delicate flower, a super-hero
Being a single mom helped her develop the powers
We stay up to a elegant hour talking the hell and the sour
Reaching out to god cause the devil a coward
But he still sits on my shoulder and whispers
It feels like my shoulder gets colder the more that I listen
And now it seems like she ready to leave
We stay to beef the main reason my desire to spreading my seed
I try to tell her I'm just a man
She said ""no, you're wrong, 'cause you're way more than that
You need to cut the scheme
You're not fooling me, this lunacy
Them excuses might be new to the birds, but they ain't new to me.""
Yo, I hate when the fit is proun, is like
Everytime I pick up the phone you bitch moan, whoa
I'm like why you stressing for, press to the norm
Make me wanna never get involved
I need to rip these benefits
Uh, you so sensitive
I say serve this rarity
She say I deserve your loyalty
Girls have feelings
Men lie out of fear but we front like we're not afraid
Whether arguing or not, the bills gotta get paid
We are not in 6th grade, we're fighting and people watching
On tweeter she emo-blogging, I'm boiling the hemoglobin
And lead the side the arguments never move me
'Cause we acting out the stereotypes like Tyler Perry movies
My indiscretion is reeking in deep betrayal
The beat is on like horses, is hard to keep 'em stable
She believed me the way Michael believed in Fredo
But I need her, she the proof in my soul, my sweet potato
Before I let her go I know she'll be forever gone
I can't leave when the weather roam or weather storms
She like a tree, now got me looking for Fema
Cover in my neighbor's lawn the grass is looking greener
But in reality it never is
I'm sure there's others, but I'll never find a better
Girls have feelings
Girls have feelings
Girls have feelings
They surely, surely do"
18,Demonology,2013,Gravitas (2013),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"I see 'em, I see 'em
You don't see 'em?
For real?
Look around, son
Look around, son
Take a trip, I got you floating on this real spit
I rock the boat so much you get nauseous and start to feel sick
Too many house niggas, I'm taking 'em on a field trip
Your fate is sealed: a life that come with a kill-switch
My wife said I've got demons I've yet to deal with
But I ain't trying to hear her though, my music is my mirror though
They like to put me on a pedestal for conscious rap
My flesh is edible, it's hard to keep the monsters back
The polar opposite of too emotional
Got feelings and emotions, just hoping I don't overdose
And miss the moments trying to control 'em till I'm on overload
Or hard to handle, we get dismantled and now I'm home alone
I power trip like I'm sampling Hubert Laws no more
I got honor, face my karma like a Buddhist law
I got my own demons, what I'm supposed to do with yours?
I got my own demons, what I'm supposed to do with yours?
Too many demons in the dance hall
And they stomping on what you stand for
Dorothy Parker in the tub with her pants on
Ready for a night at the opera with the phantom
They live in the shadows of the angels
The punchlines of the rap battles to entertain you
Proof that evil words can maim you
Proof that evil words can maim you
Demons want a pound of my flesh, it's quite accurate
It's tragic when you feel like your lawyer the devil advocate
Legal-ese ain't a language, they made it up
No wonder I'm losing blood, everybody taking a cut
Speaking in tongues, they depleting your funds
Beating the drums of war to fry lines to your fortunate sons
You think boys point guns when they run to the sun?
A decoy, Pink Floyd, 'cause they're comfortably numb
Word, wrapping ourselves in denial like it's a warm blanket
Trying to go native like faces that get war painted
Pac shot in Las Vegas of all places
Fighting dark sides of the Force like he was Lord Vader
Y'all haters develop and lead the role
When they start to give 'em parts of your life and feed the trolls
I got my own demons, what I'm supposed to do with yours?
I got my own demons, what I'm supposed to do with yours?
Too many demons in the dance hall
And they stomping on what you stand for
Dorothy Parker in the tub with her pants on
Ready for a night at the opera with the phantom
They live in the shadows of the angels
The punchlines of the rap battles to entertain you
Proof that evil words can maim you
Proof that evil words can maim you
This feel like church, save that soul
That cry ""good God, oh me, oh my!""
I got to save them all
Pray the Lord forever call on him
For setting the screen for evil things, then letting me ball on them
Pick and move, or you could die, nigga
Chuck and jive to stay alive, nigga
Propane flames burn your boots like strange perms
Some think ""Don't take, will""
But fuck it, you live and learn
Beware of the roots and salty looks
Voodoo they put on you, baby doll could leave you shook
Pens and needles, hoes and blokes
When it cracking, come snapping out even, kept them feelings afloat
I know, cause my folks lost souls off coast, never found
The triangle ain't just an ocean, it's on the ground
Take heed of the sign, dodging demons that find foregiveness
Young Krizzle
Too many demons in the dance hall
And they stomping on what you stand for
Dorothy Parker in the tub with her pants on
Ready for a night at the opera with the phantom
They live in the shadows of the angels
The punchlines of the rap battles to entertain you
Proof that evil words can maim you
Proof that evil words can maim you"
19,"Drugs, Basketball & Rap",2005,Right About Now: The Official Sucka Free Mix CD (2005),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
Yeah
S'what I'm talkin' about
S-A-S, size ain't shit, never that
Strong Arm Steady, Talib Kweli
Yeah
(Talib Kweli)
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
(Talib Kweli)
Whoa!
I'm dealin' wit, nuttin but facts, when I spit it though
You niggaz superstitious don't step on the cracks or split the poem
Candle light, flickers so bright, I feel the wick can kick a sicka flow
And spill it like a liquor store, I spit the shit to make a cripple get up and dance
I spit the shit to make the average MC piss in his pants
I spit the shit to make a mothafucker call it a night
I spit the shit to see fuck wit C. Delores Tucker sex like
I take a sip from my creative well, in this game for a minute
I play this well to win it, ya go to Africa like dave chappelle, you finished
Cause ya prehistoric raps is borin, the number of whack rappers soarin
Like the percentages of teenagers who have abortions
These niggaz meak they lyrics weak, and they beats is corporate
They try snitchin on records their mouths is leakin ???
Drippin 'em ova system than, Chinese water torture
Rippin a series of events, more unfortunate than lemony snicket
(Talib Kweli)
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
(Planet Asia)
Yeah
Medalliance mind, bless the mic for the gods, teach the blind
Plus get a piece of mine release ya minds for each design
Baby food for thought, rappas not ?? for sport
You ?? pork eatin niggaz of sort
Yo yous a fuckface, burnt out loser that's always up late
Planet ais the revolutionary slash nut case
A witchcraft black magic, data load up computers
A spread the message wrote to you where when I show illusions
If all y'all niggaz is killas then how ya write ya records
How'd you find the time stop lyin' ya minds infected
There's only a few, and I ain't sayin' niggaz don't put it down from you town
I'm talkin' 'bout you
Yeah the fake dude promotin propaganda, and open on some fanna, and out right
Snitchin on them cameras
Planet ais, gold chain black bandanas low
Steady gain click clack rang rang der dey go
(Talib Kweli)
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
(Phil Da Agony)
Yeah
Just a high skip and a jump
Away from gettin' everything that I could possibly want
And prostitutes front
Get a 4 bar on the roster, scratch that
I'm talkin' about a full roster of raps
Monstas that rap, buzzed out ?? check the cadence of the frequency
Uniquely, we strong arms strategically
Easily I twist the ?? killa cali ??
Back alleys burnin backwoods in danelis or
He probably wit kweli, out in BK
We make it easy for the djs, like instant replays
Conversation by the buttons, I talk and touch sumpin
Straight shots of the luey he flew me out to london
Crunchin numbers flippin more dough, like siccisero
Next thing you know we kissin' ya hoe, wit out the mistletoe
Strong arm steady, agony can ???, phil the rigglies
The big league niggaz is droppin' indies
Les go
(Talib Kweli)
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
Niggaz gettin' caught in the trap
For the cash, it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
(Talib Kweli)
Talib kweli, right about now
Dis what I'm feelin' right about now
And I invite you all to check it out wit me
Lets go!
S'like
Niggaz gettin' caught in the trap
For the cash it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa
Niggaz gettin' caught in the trap
For the cash it's the drugs basketball or the rap
There's more to us than that
We the shit consider the facts, after you analyze that
You know you best to fall back
Whoa"
20,Eat to Live,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
Yeah, this is a ghetto prayer
Prayin' for all of those who ain't got it
We gotta get it there, we gotta get it yeah
Yeah the people starvin for somethin' new, we starvin for it
(My tummy hurts, I couldn't eat)
(Did you have fun at school today Trey?)
My little man go to bed so hungry
Get up, go to school with his nose runny, come home with his nose bloody
His sister laughin', he like ""What's so funny~?""
Till she drowned out by the sounds of hunger pains in his tummy
Nuttin in the freezer, nuttin in the fridge
Couple of 40 ounces but nuttin for the kids
Little man know to eat to live but he don't wanna leave the crib
The kid who punched him in his face house right down the street from his
He went anyway, more scared to face his moms
She'll beat him soon as she flip out, seein his face scarred
Walkin' past the dopefiends with they smoke to the place of God
Hopes and dreams pourin out the holes in they face and arms
Little man in the face of harm if he don't eat
He need energy so when he go to school he can compete
And keep up, all he got is bodegas
But hey he only got enough a for quarter water and a Now or Later
Anyway, grandma say Jesus'll be here any day
Good - 'cause with nuttin to eat it's gettin' hard to pray... pray...
In order to receive, then we need to give
We gotta feed the kids, they gotta eat to live
In order to receive, then we need to give
We gotta feed the kids, they gotta eat to live
In order to receive, then we need to give
We gotta feed the kids, they gotta eat to live
In order to receive, then we need to give
We gotta feed the kids, they gotta eat to live
(Talib Kweli)
Listen...
My rhymes got nutritional value
I get it how I live, it's critical when the conditions allow you
Do you don't trust the critics who doubt you
Try to write shit about you, but they can't make a living without you
Go hungry, you gotta watch what the media feed ya
And don't be a poisoned animal eater either
It's harder than it sound, cause nowadays, put that swine in everything
The white sugar so addictive it's pure 'caine
They got, pork in the toothpaste, soda in the Sunny D
Jello brand gelatin is laced with the lecatin
In Africa they starvin, over here the food hurt you
Cows goin' mad and the chickens crunk with bird flu
It's too ill how the food kill it's like blue steel
Lies never set you free, but the truth will
The truth still matter the proof is in the batter or the pudding
You can tell we eatin good, we gettin' fatter
In order to receive, then we need to give
We gotta feed the kids, they gotta eat to live
Listen..."
21,Echoes,2015,Fuck The Money (2015),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Talib Kweli)
Like that right there
It feels so African
Got a little somethin' on my chest
Gotta get it off, gotta get it off
(Miguel and Patrick Stump)
You say the meanest fuckin' things to me
And I pretend that I don't care
But when it's said and done and the war is won
Your words are all I hear
And they echo
And they echo
And they echo
And they echo
(Talib Kweli)
Say what you mean, mean what you say
You the meanest girl, you my Tina Fey
Like you out for pain, like you out for shame
But you pout when I call you out your name
Your words burnin' me, you're my bird of prey
When you feed your young, you regurgitate
What I heard you say and reverberate
But I'm a man, gotta show my vertebrae
I'm the kind to wait, you can come through with
You can run to it and get numb to it
Treat you like the Autobahn, just sung to it
Treat you like my favorite song and just jump to it
Girl you waste my bluff when we makin' love
Can't take it, love, you my favorite drug
You my fleur-de-lys, you disturb the peace
Cause you hurtin' me, you turned to me and said
Love is a potion that's fluent, let's keep it movin'
The only thing that's magic is moments, I'm only human
The only thing that's tragic is futures that we can ruin
I pound for couple of hours, double influence
Need a break from the words you're usin'
My love broke my Kevin Hart
Let me explain 'cause I see what you're doin'
Mama said, ""You don't need to stay""
Papa said, ""Boy you need to pray"", goddamn
(Miguel and Patrick Stump)
You say the meanest fuckin' things to me
And I pretend that I don't care
But when it's said and done and the war is won
Your words are all I hear
And they echo
And they echo
And they echo
And they echo
(Talib Kweli)
We can't internalize the things people say to us
But it make you sus, I need a break from us
I used to think your attitude was a major plus
Now the way you talk to me is like we breakin' up
Tryna get into my zone without you makin' a fuss
Like sticks and stones, your words breakin' stuff
They hittin' home, but I can take a punch
I'm your David Lynch, you're my naked lunch
I found space for us, found a place for us
Used to pray for love, used to pray for us
Would've gave you my blood but you gave it up
My heart a house for this love but you sprayed it up
You can't take a brush, comments is tangled up
In a web of emotion that's dangerous
I can't make this up, that shit is lame as fuck
I ain't a slave but I'm out here tryna make a buck
Stayin' on my hustle, I ride around and I spend it
Set it into motion like butterflies to defect it
Tryin' to pretend that the words are never effective
Seem to work for a second but never be worth the effort
I'm a man and they say I ain't s'posed to run on emotions
So I let you get away with more than you were supposed to
I kept it bottled up like a note to float in the ocean
Just stop myself, I'm explodin'
(Miguel and Patrick Stump)
You say the meanest fuckin' things to me
And I pretend that I don't care
But when it's said and done and the war is won
Your words are all I hear
And they echo
And they echo
And they echo
And they echo"
22,Engine Running,2007,Liberation (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"(Various samples)
Just wait outside and keep the engine runnin'
Just wait outside and keep the engine runnin'
And don't make a move unless the wartime's comin'
And just wait outside and keep the engine runnin' man
Just wait outside and keep the engine runnin'
Just wait outside and keep the engine runnin'
And don't make a move unless the wartime's comin'
And just wait outside and keep the engine runnin', runnin'
(Verse 1: Consequence)
Man, my pops won't let me drive until the law says that I'm able
But since he fell asleep and left his keys up on the table
I figured I'd be able to snatch 'em without permission
And he be out cold and never find out they was missin'
So I did just that and got the car up out the driveway
Then hit up Pat and we was headed toward highway
But made one stop to get some Newports and Coroners
Before we checked these chicks that we had New out and Coroner
But at the turn of corner in this bad part of town
We see this nigga Rell and he's flaggin us down
Then he walked up on the car, asked me and Pat ""What's poppin'?""
Then jumped in the backseat before I got the chance to lock it
Asked me if could we drop him even though we going elsewhere
But what poked from his shirt gave me concerns for my welfare
Cause even though his belt's there, the tech's on his waist
And he made us stop the car at the check-cashing place
Then threw a mask on his face like MF Doom
Cause there's enough cash in the safe to buy a new Lex soon
And his tone was rather smooth when he said, ""Don't make a muscle move""
Cause till I get inside the only thing I wanting y'all to do is
(Verse 2: Talib Kweli)
Top shotters got the block hotter than Jamaican sun
You taste it on your tongue, the shots is stronger than Jamaican rum
Rain and a few the apple tongue, the big ratchets, they packin em
They argue when they leavin' they over 'cause they'll be back again
Trapped with the clackers, tonight is blacker than the pistol grip
They let off over little shit and chill for a little bit
Hop in my hoopty, gotta stop for a Lucy
Butter crunch and the dutch, grab the clutch, bump a juicy
The nigga BIG can move me cause the shit be like a movie
Plus I live in Brooklyn like the old donees and Roodie
Plus Sandra Evanesce left my cash on the dresser
Cause the ATM machine at the check casher next to
Da bodega, I pulled up in the back, a Acura runnin'
The cats in the car looked like disaster was comin'
Niggas buggin thinkin' somethin' was wrong, I played the corner
I always keep the gat like DMX in Arizona
In the corner of my cornea, I see the one time California
Slang for cops and they comin' by cruisin
The niggas in the ledger pealed out
The people in the check-casher spot spilled out
On the street, their faces looking like a child has been abused
Here come this nigga with a gun lookin' wild and confused
Put it together, I'm like ""These niggas""
The cop shot me in the back and then I heard him say, ""Freeze nigga"""
23,Everything Man,2007,Eardrum (2007),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"I don't, remember the first time I heard Kwe-li
I don't remember what I was doing
There were no remembered witnesses to my doings
But it seems like I've known him, forever
He who has, moved through mornings and midnights
Through, deaths and dawns
To document our bones our blood our lives
Listen, listen to his exact wings
Strumming mists from clouds
Listen, listen a man always punctual with his, mouth
Listen to his, revolution of syllables
Scoping lightning from his pores
Keeping time, with his hurricane beat
Asking us to pick ourselves up and become, THUNDER
Yeah, they say you can't please everybody...
Let's go! Yeah, ay, they ain't know what that sound like
Feel the heartbeat, feel the heartbeat
On your eardrum, we got a new heartbeat
Feel the heartbeat, feel the heartbeat
On your eardrum, we got a new heartbeat
Yo, what becomes of a dream deferred
That never makes it to the world to be seen or heard
Do it breathe? Do it got a heartbeat? Is it alive?
Do it leave, only to become a star in the sky?
I believe, no scratch that I know, this ain't my full potential
Only usin' 10 percent of my mental on instrumentals
But incidentally my, energy heavenly
Can he be so ill there ain't no, pill or no remedy
The, maker of memories possess the recipe to your fate
Make no mistake there ain't no escapin your destiny
Especially when, till death do us part, like wedding rings
I'll be here forever, put that on e'rything
You're everything maaaaaaaaan!
You're everything maaaaaaaaan!
Your Alpha and your Omega, your beginning and your end
Your father, your brother, your lover your friend
The blood in your vein that gets spilled and, runs in the drain
That's right my flow one and the same, the joy and the pain
My name, the burner that destroy the toy and the train
All city all night I'm enjoyin the fame
I'm a hustler, I'm a gangster and a rebel with the rank of a general
In the battle between God or the Devil
I lay claim to your spirit, your religion, your belief system
I'll do your hit in your kitchen and you're relief pitchin
This kid proficient in, every position
The man of your dreams and your nightmares commandin your vision
Till it's quite clear like light beer, yeah I'm standin right here
I get you hot but stay cooler than the night air
I try to fit it in the same rhyme
But realize, I can't be everything to everyone at the same time
You're everything maaaaaaaaan!
You're everything maaaaaaaaan!
First time I heard him, I was in Japan
Seems like the first time I heard him was like, the Reflection, Reflection Eternal
Like when Kanye came out I guess was when I started to listen, I hate to say that but
New York native, and serious Talib fan
I came all the way from Puerto Rico just to see Talib Kweli
Him, Mos Def all of them man, I need them out here in my life
It's a rainy morning in New York City"
24,Fall Back,2015,Fuck The Money (2015),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"These silicone rappers acting real but
Light them up like blunts gotta spill guts
Never mind they still acting tough
My T-shirt breathe corporate corporate magazine steal some
Fuck ever heavy metal shit real pop
You been pop because you daybueing real flop
Cops trying to kill guys but killed shot
Exploring every options while the water still trying to feed cops yeah
Everything a vibe but it's still the same
Only the real remain when I kill the game
Running over the niggers in a renter hearse
Then I erks tire marks tire marks
Wait that's a Kendrick verse
None I ain't have to steal that
What's left when all of your layers are peeled back
Got a mind like a steel trap
And then fill it to the brim with real raps
Yep you wanna fall back (fall back)
You wanna fall back (fall back) [x2]
If you the real shit you really real shit
Drop it let me feel shit if it's really real
If it's really real drop it let me feel some
If it's real drop it let me feel
If you the real shit you really real shit
Drop it let me feel shit if it's really real
If it's really real drop it let me feel some
If it's real drop it let me feel
Up the money tell them to fall back
Fuck the money we coming to north black
The cops trying to kill us we can't ignore that
Some rally some riot
Government selling up bull shit and we buying
Giving us all sort of drugs and we try it
I've never been to a court with a judge that ain't bias
Look at the conviction rate I got the colour that the system hate
Wait face facts as they face us the racist trying to erase us
Beat us to the truth then erase us
History is a high story Knee high
Don't watch exodus no one is our story
Rearrange the past no one is our glory
Not even the colours of my brothers will ride for me
Yep you wanna fall back (fall back)
You wanna fall back (fall back) [x2]
If you the real shit you really real shit
Drop it let me feel shit if it's really real
If it's really real drop it let me feel some
If it's real drop it let me feel
If you the real shit you really real shit
Drop it let me feel shit if it's really real
If it's really real drop it let me feel some
If it's real drop it let me feel
Hip hop is still evolving from stealing vaults
Some of these real life shit don't appear in blogs
Rap niggers soft this ain't a pillow talk
At the club ain't saying nothing when they kill us all
Ah silence but you say you real ya that's how you feel huh
Ey yo fro real bro riders better watch who you steal from
A true steal gun tighter than the steel drum
We on that crazy steel drum
Smoking that B real what the fuck you feel one
Wow you niggers acting real young
Stop that recording that baby beef shit feel tongue
Yeah no time for your hard feelings
Blood is in the ghetto my socks is like curry shillings
Un apologetic as fuck when they say my name
Open methic in the truck men I bring my pain
Yep you wanna fall back (fall back)
You wanna fall back (fall back) [x2]
If you the real shit you really real shit
Drop it let me feel shit if it's really real
If it's really real drop it let me feel some
If it's real drop it let me feel
If you the real shit you really real shit
Drop it let me feel shit if it's really real
If it's really real drop it let me feel some
If it's real drop it let me feel"
25,Favela Love,2013,Prisoner Of Conscious (2013),Hip Hop|Political Hip Hop|Alternative Hip Hop,Talib Kweli,"Uh uh, yeah yeah uh uh
Turn the music up, uh uh
Yeah yeah, yeah yeah, yeah yeah
Okay okay, we almost there
Let's go let's go, uh uh
Yeah yeah, yeah yeah, yeah, yeah, yeah
É tudo nosso
Conexão Brasil, Estados Unidos
É pra chapar rapá
Eu tenho o prazer de dizer que tou ah
Aqui agora para cantar para você, para balançar
Se voce quiser, pode chegar, pode dancar
Oh
Last night I had a dream that was so real
I woke up in a cold sweat, it felt so ill
I stared into the face of an angel
Tainted by the city, you ain't from this place it'll change you
Walkin' by, I thought I was sly
Offered to try, at first I thought she was shy
Till I saw this guy at the bar talkin' to her reckless
She ignored him, cast a glance in my direction, started dancin to my section
Her body flyer than a jet pilot
What a smile and the eyes like wet violets
They flutter by like the wings of the butterfly
Keep it tight, Eva Mendes in ""The Other Guys""
Got me in another zone they call her Sunshine like
""Put your mother on the phone, I ain't comin' home""
Put a deposit on a place in her heart
All along she a place from the start
My favela love, man I fell in love, man I fell in love
Man I fell in love, man I fell in love
Man I, man I fell in love
Man I, man I, uh
É, a gente é desse jeito mesmo, é diferente
É, é brasileiro, é swingueiro, é coração
É, a gente é que bota fé na vida, pode crê
'Tamo aí para viver, para encarar
(É) A vida pro que der e vier
É nóis que tá na fita agora, pode crê
Brasil crescendo, a gente tá aí para aparecer
Se você quiser colar com a gente, não tem nada não
A gente vai correndo junto nessa mesma união
Brasil o povo da mistura, raça, pé no chão
Objetividade na vontade de crescer
A feeling of panic engulfin the whole planet
Yet my words are slow dancin, my language is romantic
Vocabulary that's bustin' your capillaries
My freedom'll taste sweeter than juices of blacker berries
My adversaries speak ill of my name, I'm so sick
Attack is very guerilla, my game is so pimp
Everything fall into place, it's gravitational
Profit stay in the black, the shade is so un-fadeable
Healthy relationship make your other ones better
I'm Lee Scratch Perry, they call me the upsetter
For the cheddar get the bread up
Mr. International call it the bruschetta, the spiritual newsletter
I wish you knew the arc of the story and knew your part
You're lookin' into my heart or just lookin' to be a part
From a boss in my prime, look how we crossin the finish line
How you tired, I stay wired like I was offered a line
É, a gente é desse jeito mesmo, é diferente
É, é brasileiro, é swingueiro, é coração
É, a gente é que bota fé na vida, pode crê
'Tamo aí para viver, para encarar
(É) A vida pro que der e vier
É nóis que tá na fita agora, pode crê
Brasil crescendo, a gente tá aí para aparecer
Se você quiser colar com a gente, não tem nada não
A gente vai correndo junto nessa mesma união
Brasil o povo da mistura, raça, pé no chão
Objetividade na vontade de crescer
Uh, uh
I don't wanna bang it or beat it, hit it or stab it
You're listenin to voodoo, I call it the black magic
You jammin up the traffic, you bubble, it don't stop
It might blow up but it won't go pop
""Pow!"" That's the sound like onomatopoeia
Got me floatin when you rockin' my boat like you Aaliyah
Got them African features like people out in Bahia
Mix tobacco with the reefer like you was a European
When I leave I'm gonna miss you, official like Kardinal
Trust I'll come back and I'll visit for carni-val
When I come back around, take me out on the town
And you can show me how you put it down
My favela love, man I fell in love, man I fell in love
Man I fell in love, man I fell in love
Man I, man I fell in love
Man I, yeah, yeah yeah
É nóis que tá na fita agora, pode crê
Brasil crescendo, a gente tá aí para aparecer
Se você quiser colar com a gente, não tem nada não
A gente vai correndo junto nessa mesma união
Brasil o povo da mistura, raça, pé no chão
Objetividade na vontade de crescer"
