,song,year,album,genre,artist,lyric
18,Disappear,2015,Love Story (2015),,Yelawolf,"Daddy I've been thinkin' about you lately
Mama's never here and step daddy hates me
He drinks a lot, it makes him so mean
Mama always screams and it gives me bad dreams
Today I dropped my bowl of s'ghetti on the floor
I didn't mean to make a mess, I tripped on one of my toys
I tried to clean it up, really I tried
But I just made it worse so I went to my room to hide
I knew if Benny saw it I'd be in so much trouble
I didn't want to, but I did
And the thought of gettin' hit scared me so I didn't tell him
Benny saw it, he took off his belt and
You know... he hit me with it
Then he pushed my face in to the carpet where the s'ghetti spilted
But I forgive him though
I love you daddy, I guess I gotta go
There's a moth on my window seal
And it came to die alone
Through the pain of the pouring rain
I gaze into the storm
And I imagine I'm the son of a man
Who will hold me close and near
With these bruises on my face I cry
While I pray to disappear
Daddy are you there?
I know you're probably busy off working somewhere
Helpin' somebody, build a house or somethin' neat
You told me what you did, carpentry, right?
Man, that's so cool, daddy
I really miss you, so much that I would kiss you
Yeah even front of my friends
I guess you know I'm gettin' sick again
I've been throwin' up, I haven't been playin' much
I missed a lot of school this week, but I'm tough
I'll make it, you know me, daddy
I don't get what I want most of the time but I'm patient
Hey if you get a second
Maybe tomorrow you could come by just to check in
Because my babysitter's crazy
Mama don't believe me but she makes me get naked
And I'm embarrassed so I hide it
I'm tellin' you because you know my heart and what's inside it
I gotta go to sleep but don't turn off the lights
I love you daddy, or should I say Christ?
There's a moth on my window seal
And it came to die alone
Through the pain of the pouring rain
I gaze into the storm
And I imagine I'm the son of a man
Who will hold me close and near
With these bruises on my face I cry
While I pray to disappear
When the weeping willow tree sways from the breeze
I float away
To the end of the world, to the moon, to the stars
To the heavens where I'm safe
I'm a child, not a prey. I'm an angel, enslaved
I'm a life, I'm a world, I'm a rose, put to waste
Wake me up, let me live, let me breathe, let me breathe
Give me love, give me soul, give me guidance, give me peace"
19,Do for Love,2017,Trial by Fire (2017),,Yelawolf,"Daddy is up five AM again, it's a repeated scene
He's been at since ten
Nine to five hours don't pay enough money
He took a third-shift and he's just gettin' in
Babies are hungry and mommy is bitchin'
'Bout bills that he need to go pay while he sittin'
Not even five minutes to drink a cold beer before hearing about what was left in the kitchen
Walk out the door for a walk to the store, bread was five dollars he only had four
Won't get a check till the first of next week and he said to himself I can't take anymore
With no heat in the house and no gas in the truck, and his four-year-old's birthday about to come up
It's gun, mask, duct-tape, gloves, now
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
She's a single mother livin' in a hotel in the south side of the city
And she works at a bar in the strip to get tips savin' up for a place that is pretty
A twelve-year-old son to support, still in school with a father that's never around
He took her virginity, promised infinity
Then he took off and he hasn't been found
Most of the people she already knows
Have trouble survivin' and keepin' a home
That side of town ain't the place to raise a child
But she's doing her best and there's no where to go
Puts on a skirt, picks up her purse
He knows just what she does
His mama can't work at the bar every night
So his mama is hustlin' and sellin' drugs
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
(Woohoo, woohoo)
(Woohoo, woohoo)
(Outro Hook)
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
What would you do for love?
What would you do for love? (ooh)
What would you do for love?"
20,Empty Bottles,2015,Love Story (2015),,Yelawolf,"Empty bottles on the table
Black roses on the ground
Silhouettes of people dancing
To an unfamiliar sound
Hello stranger, can I call you a friend?
My friend, I'm going down
With empty bottles on the table
Black roses on the ground
Brown bottle sits with the permanent bliss
Razor sharp glass lips, give me a kiss
Eyes fixated with the familiar shape
Black label, white letters, they integrate
Cupid's in the bar room with harpoons
I bloom in the night fog like mushrooms
See every bullet hole in the window of my past
Now that's what I call a shot glass (2, 3, 4)
Empty bottles on the table
Black roses on the ground
Silhouettes of people dancing
To an unfamiliar sound
Hello stranger, can I call you a friend?
My friend, I'm going down
With empty bottles on the table
Black roses on the ground
Count the cracks on the sidewalk
Pack the cigarette box in my left palm
Flame on the tip of a smoke
I don't know where the light came from
Legs like a ghost, I still walk
Whole world mushed concrete, feels soft
Blinded by the cameras pop flash
I'm a big fan, shot glass? (2, 3, 4)
Empty bottles on the table
Black roses on the ground
Silhouettes of people dancing
To an unfamiliar sound
Hello stranger, can I call you a friend?
My friend, I'm going down
With empty bottles on the table
Black roses on the ground
Oh, what a life it's been
What about my life in there? What about the would and when's?
If's, maybe's, could-have-been's? You didn't know shit about me, man
You didn't go to school in the clothes that I had to wear back then
Look at you, fucking faggot, what you looking at, punk?
What, bitch? Give me another shot, hey, what you want?
Make it a double, fuck it, a triple, fuck it, give me the bottle
And then it's bottoms-up, what a positive role model
Hey wolf, wolf!
Come on man, time to go
Wake up in the morning feeling like I'm not awake at all, take a Tylenol, shake it off
Wanna take another shot of Jack but Jack D shot me with a sawed-off
Empty bottles on the table
Black roses on the ground
Silhouettes of people dancing
To an unfamiliar sound
Hello stranger, can I call you a friend?
My friend, I'm going down
With empty bottles on the table
Black roses on the ground"
21,Everything I Love the Most,2011,Radioactive (2011),,Yelawolf,"Why is everything I love the most, so wrong for me?
And everything I'm holding close, is so far away from me?
They don't want me to love it, they don't wanna hear the truth
It never made sense to me
Why is everything I love the most, is so wrong for me!
Yeah! Problematic, I'm so problematic
That I'm probably a problem addict
Pop an aspirin cause my head is hurting
Hotel bedroom, missing curtains
Sheets everywhere like a storm has passed
In fact it looks like I got into a wrestlin' match
Empty bottle of Jack, I could tell after that
I could smell it in fact, it's like death and ass
Think for a minute if I look over and look
To my left is an opened book, a Bible
To my right is a guilty conscience and her name is Brooke, my rival
At least I think her name was Brook
She's asleep, and I'm givin' her the lamest look
Move her hair back so that I could see your face
Cause it was dark and I met her at the game it took
About five minutes to get her inside the whip
Another five minutes to get up inside the lips
Never try really, man not tryna slip, ah! But it was just thighs and hips
OK, I was high, shit
On alcohol and the Yelawolf ego trip
And it's the walk of shame again!
Why is everything I love the most, so wrong for me?
And everything I'm holding close, is so far away from me?
They don't want me to love it, they don't wanna hear the truth
It never made sense to me
Why everything I love the most, is so wrong for me!
Smokin' out, throwin' up
Keep a fifth off in my cup
Trying not to be a simp
But every time I take a sip
I think I'm gonna fall in lust
I'm back and forth like I'm packing a truck
In a house that never runs out of boxes
Knowing that if I put on my tennis shoes
And a fresh fit, I'll end up sockless
By the end of the night, flip flopping
I'll B-Boy if you let me Hip Hop in
Alligator skin cowgirl boots only means let's get it crockin'
That mini skirt makes any man a flirt
Manicures animal furs and a purse
What could a little bit a smoke and Henny hurt?
You make any jerk make a penny work
Sinister with sin in her
She can leave a devil sitting in the church
On another level not in the earth
Jessica Alba had twins at birth
Trippin' sure, piles of E, ménage-a-trois, piles of three
Waking up again not proud of me
Yeah, I'm a lousy fiend
Why is everything I love the most, so wrong for me?
And everything I'm holding close, is so far away from me?
They don't want me to love it, they don't wanna hear the truth
It never made sense to me
Why everything I love the most, is so wrong for me!
Why is everything I love the most, so wrong for me?
And everything I'm holding close, is so far away from me?
They don't want me to love it, they don't wanna hear the truth
It never made sense to me
Why everything I love the most, is so wrong for me!"
22,F.A.S.T. Ride,2013,Trunk Muzik Returns (2013),,Yelawolf,"(You know my Uncle Critter said,
""You look like you been shot at and missed
Shit at and hit""
On that ass, bitch
Bumpin' this funky-ass shit to ride to
Yeah, and I be bumpin' this funky-ass shit to ride to
Yeah, on that ass, bitch
And I be bumpin' this funky-ass shit to ride to
Trunk Muzik, bumpin' this funky-ass shit to ride to
Mello Yello can in my hand,
Mullet hawk, what?
Country folks don't talk much
They just get to work: sawdust
Chainsaw, axe, knife, cut firewood, burn, logs, heat
Sleepin' bag by the bricks: call me the fly, I'm on some shit
Drum this out with two sticks
Soup a high school Coupe for new kicks
Zoom, raps make mummies jealous from a tomb
Knock twice if you feel it
Born to rip, I should've been
Perforated by the rings like a Mead notebook
Squares want an artery blocked when I'm around
Circulated, nerds are in, Urkel made it
I'll slap Urkel, take his lunch money
Punks they run from me, drunk and upset
But I don't run clumsy, punch a perp'
A one, two, three: I'm at the Chelsea Hotel
Like Sid and Nancy with the knife, and two grams of candy
Give me the dizzies, fee, fee, fuck me
Please oh please don't leave
Just give me the keys and crank that beat
'Cause I might double up and straight dry heave
But believe, oh believe I'm cold, I'mma freeze this beat
Like Freon, frickin' neon, that's me glowing in a snowstorm
Look here, we in these streets like a pair of Nikes
Well, I might be more like a pair of nice jeans, 'cause I'm...
On that ass, bitch
Bumpin' this funky-ass shit to ride to
Yeah, and I be bumpin' this funky-ass shit to ride to
Yeah, on that ass, bitch
And I be bumpin' this funky-ass shit to ride to
Trunk Muzik, bumpin' this funky-ass shit to ride to
So what's new?
Been on that shit, where's the atlas?
Thumbtack it, South Cackalack it, Alabama has it, go
Relax in a 1985 box train, perhaps I'm playin' Relapse
Boss, Eminem saw the gem in him
Oh, me? Yeah, who thought?
Just toss the white trash out the window
Now I'm in a ditch like broken pencils
Empty bottles and stolen rentals
This one is for all my kinfolk
Yeah, bring 'em in, though
Out the rain, what's a friend for?
Word, oh for sure, yours truly, at the door
Had to add a syllable to that word
Country, but, oh, of course
Bitches go berserk for certainly, no need to be coerced
Odd economy, don't need no nine-nine-nine-nine-nine and I know
Just the na, na, na, na, hey, hey, hey, goodbye, and hey, let's roll
These hoes are no good, pills are okay
I just wanna get high, fuck what you say
Wild, the pen-play kind of like a samurai sword
With a big bitch, bow to sensei
Motherfuckin' bitch, it's pay your rent day
Do I not look like my name was MJ
One glove and a fuckin' pair of penny loafers
And I moonwalk on the tempo like Billy Jean is not my friend, no
On that ass, bitch
Bumpin' this funky-ass shit to ride to
Yeah, and I be bumpin' this funky-ass shit to ride to
Yeah, on that ass, bitch
And I be bumpin' this funky-ass shit to ride to
Trunk Muzik, bumpin' this funky-ass shit to ride to
Yeah... yeah...
Bumpin' this funky-ass shit to ride to
On that ass, bitch
Bumpin' this funky-ass shit to ride to
On that ass, ho
Bumpin' this funky-ass shit to ride to
Yeah, I'm on my shit now...
Yeah, I'm on my shit now...
Yeah, I'm on my shit now...
Yeah, I'm on my shit now...
Yeah, I'm on my shit now...
Yeah, I'm on my shit now...
Let's go, let's go, let's go
Let's go, let's go, let's go
Let's go, let's go
Yeah, I'm on my shit now...
I'm on my shit now...
I'm on my shit now...
I'm on my shit now...
I'm on my...
Yeah, I'm on my shit now...
I'm on my shit now...
Let's go!"
23,F.U.,2010, Trunk Muzik (2010),,Yelawolf,"Fuck you fuck you fuuuuuck you
Fuck you fuck you fuuuuuck you
(It's the big bad wolf)
Yeah
I'm from Alabama buddy and what what does that mean you don't like my state
You put a stereotype on my people homie but you know exactly what I'm gonna say
You see me shining without a diamond at all but you'd rather see me stuck in the shade
Oh you mad I'm getting butter motherfucker you don't wanna see yeller get paid
That's a reasonable excuse to hate so thank you I must bless you
It's unbelievable you could rescue the nephew and girl let loose
Who am I well you know who I am when cat fish billies middle finger flings
And all the love I'm getting from the critics is making me wanna turn around and sing
Fuck you fuck you fuuuuuck you (Sing along!)
Fuck you fuck you fuuuuuck you (Fellas!)
Fuck you fuck you fuuuuuck you (Ladies!)
Fuck you fuck you fuuuuuck you (Everybody!)
You might be used to hearing it and if you are cool then I'll say it again
If you ain't got a problem with saying out loud turnaround and tell it to a friend
You might be riding inside of your car alone but you can do it with one hand
So throw it up when you see the boys in blue passing you in a patty wagon van
I'm a crook take a look two words written all over my hooks
I got enough hype last night with the security this is all that it took
I know I got a cubic zirconium watch and a chain and an old money brain but
All the attention it brings from the women is making me wanna turn around and sing
Fuck you fuck you fuuuuuck you (Sing along!)
Fuck you fuck you fuuuuuck you (Fellas!)
Fuck you fuck you fuuuuuck you (Ladies!)
Fuck you fuck you fuuuuuck you (Everybody!)
Yelawolf I'm a Parana eat a beat see the physic yep I'm a runna
Get a fuck you buddy come take a numba
Sure as the sun sets over my long deck in the summa
I give a long bird too many wrong words that fall to the life of my persana
For the fiftieth time if you wondered don't wonder
Listen to the back
To the front
Tell the people what they want
If you came into the club with a sack full of buds but they won't let you roll up a blunt
Tell um
If they try ta
You gotta hot girl tell um I'm gonna
You in the house and the song comes on go outside and yell it in you pajamas
Sing
Fuck you fuck you fuuuuuck you (Sing along!)
Fuck you fuck you fuuuuuck you (Fellas!)
Fuck you fuck you fuuuuuck you (Ladies!)
Fuck you fuck you fuuuuuck you (Everybody!)
Yeah
Yelawolf
A.k.a catfish billy
Supa hot beats
Fuck you
Hollar at g
Mustard
Yeah I'm still at it
Ghetto vision
(It's the big bad wolf)
Holla at your boy
Middle fingers in the air
Fuck You"
24,F.U.,2011,Friday The 13th (2011),,Yelawolf,"Fuck you fuck you fuuuuuck you
Fuck you fuck you fuuuuuck you
(It's the big bad wolf)
Yeah
I'm from Alabama buddy and what what does that mean you don't like my state
You put a stereotype on my people homie but you know exactly what I'm gonna say
You see me shining without a diamond at all but you'd rather see me stuck in the shade
Oh you mad I'm getting butter motherfucker you don't wanna see yeller get paid
That's a reasonable excuse to hate so thank you I must bless you
It's unbelievable you could rescue the nephew and girl let loose
Who am I well you know who I am when cat fish billies middle finger flings
And all the love I'm getting from the critics is making me wanna turn around and sing
Fuck you fuck you fuuuuuck you (Sing along!)
Fuck you fuck you fuuuuuck you (Fellas!)
Fuck you fuck you fuuuuuck you (Ladies!)
Fuck you fuck you fuuuuuck you (Everybody!)
You might be used to hearing it and if you are cool then I'll say it again
If you ain't got a problem with saying out loud turnaround and tell it to a friend
You might be riding inside of your car alone but you can do it with one hand
So throw it up when you see the boys in blue passing you in a patty wagon van
I'm a crook take a look two words written all over my hooks
I got enough hype last night with the security this is all that it took
I know I got a cubic zirconium watch and a chain and an old money brain but
All the attention it brings from the women is making me wanna turn around and sing
Fuck you fuck you fuuuuuck you (Sing along!)
Fuck you fuck you fuuuuuck you (Fellas!)
Fuck you fuck you fuuuuuck you (Ladies!)
Fuck you fuck you fuuuuuck you (Everybody!)
Yelawolf I'm a Parana eat a beat see the physic yep I'm a runna
Get a fuck you buddy come take a numba
Sure as the sun sets over my long deck in the summa
I give a long bird too many wrong words that fall to the life of my persana
For the fiftieth time if you wondered don't wonder
Listen to the back
To the front
Tell the people what they want
If you came into the club with a sack full of buds but they won't let you roll up a blunt
Tell um
If they try ta
You gotta hot girl tell um I'm gonna
You in the house and the song comes on go outside and yell it in you pajamas
Sing
Fuck you fuck you fuuuuuck you (Sing along!)
Fuck you fuck you fuuuuuck you (Fellas!)
Fuck you fuck you fuuuuuck you (Ladies!)
Fuck you fuck you fuuuuuck you (Everybody!)
Yeah
Yelawolf
A.k.a catfish billy
Supa hot beats
Fuck you
Hollar at g
Mustard
Yeah I'm still at it
Ghetto vision
(It's the big bad wolf)
Holla at your boy
Middle fingers in the air
Fuck You"
25,Faces,2012,The Slumdon Bridge (2012),,Yelawolf,"Ho, oh
Faces change
But this place'll stay the same
And I'll know when I'll go
Home
Yeah
And I'm pickin' up another bag
And I pack another knapsack
The airport's like a stoplight to me
Sittin' on red, green light go
Can't see my family
My family grew into a globe of friends and fans
Or some may call 'em
And it's on the stage I stand
To jam, rock, sing
No wakin' up to stop the dream
I lived the life, signed a picture
'Cause no dam could stop the stream
Or floodgates, I'm in a fucked race
And a pocket fulla culture condoms
They put you on the podium for first place
But on the block, they judge you on 'em, so
Who got the South in a six-pack, and a shotgun just for show
I'll put the white boys back in gold teeth
Put the hood in mossy oak, I'm the
Child of a deadbeat, so I gotta give the beat some life
Beat me down with criticism
But at least the critic's write with a broken pen
There they go again
I'm a token man, I'm a rollin' gem
Like a rollin' stone, I'm closin' in
I'm goin' home, I'm home again
Bring it back up in the U.K.
With a Dixie flag and a sixty sack
Catfish Billy, hell you say
I'm just bein' blunt, homie, keep the grass
(Now bumper sticker that, drop a rap and change me)
And you changed me
Into what I am now
Oh, you made me
Into something I was always gonna be
It seems these broken dreams don't lie, ooh
And so now my broken wings won't fly
Yeah, take one look
Better yet, take two
But if I take that break, as a move you made
This dude you shape will come take you back
Back to the roots I've been
Without a fuckin' pot to pee in
Or a spot to sleep in
Hot or cold outside, it's not the season
'Cause I am not the reason
That the image you're used to seein'
Is usually being fake, so to me the hate is meaningless
Meaning yes, I'm different
Differently made
And me screamin' the A
Is not the difference in grades
It's the place I stayed
'Cause the schools were underpaid
The teachers taught, but to me they fought
The star that was underway
It was under Wayne, it was in my name
Michael, M.W.A
Atha, and in trouble I stayed
Breakin' out of this bubble they made
Played with the dice, but I rolled that seven
And I'll go back to heaven in a Chevrolet
Fuck the world with a tattooed hand
Committed to the words I say
A bloodline's not a family tree
It's a needle in my skin for all to see
I ain't never got a spring break, tattooed drunk
But I drink and take the ink
(Shirts off, you can't, you can't change me)
And you changed me
Into what I am now
Oh, you made me
Into something I was always gonna be
It seems these broken dreams don't lie, ooh
And so now my broken wings won't fly"
26,Fame,2013,Trunk Muzik Returns (2013),,Yelawolf,"Fame fame fame
Fame fame fame
Fame fame fame
Fame fame fame
Fame fame fame
Fame fame fame
Running like a fool I got a no damn motay
Headin to a label on a low key dope race
Gotta be on time, gotta go do show phase
Kinky lick, gotta go for cold tape
Man they sure want me to do a song for the whole place
Without a microphone, DJ and no stage
Someone put my products on my pockets of jose
Knowin' inside of my heart these people are so fake
Pictures of New York, skyliners are back dropped
23 floor up, pound lookin' at cap tops
I'm so fuckin' nervous that I can't even act now
Thinkin' jumpin' out this window ain't such a bad drop
Smakin the black top 'cause I'm on the have a lot
I'm just a have not
This in my time and am I lookin' at that watch
It could be the end of it all, maybe my last shot
But I got a funny feeling it ain't right
I tell my manager but he just thinkin' it's stage fright
Minus the fuckin' sweat that's drippin off of my face
I realize if I do it then it's only for a price
Doin' my cookin, add a ho with a big bite
Em other be kitchen, dealin' for late night
Do they realize I'm in terrible shape right?
Can't even afford to get my little boy a bike
I sit down in front of LA Lee
The president of death, you ain't the boss performin
Into my left a KP and 30 of egganaughts who walk foreign
He say Yelawolf is an emcee from Alabama
Yelawolf you can have the floorin
I told him if you wanna see me seen
Come catch me tourin but I ain't performin for the fame
It's just like that
Fame fame fame
I lost a deal with Death Jam
Fame fame fame
And I went home on Christmas broke
I didn't know what the fuck to do man
Fame fame fame
Shit
Fame fame fame
Money comes and goes just like the falling rain
Frederico go get outside and collect the change
Someday we'll look back and think what have we gained?
And the whole we can say
More than fame
What's the use in complainin about the decision I made if it's rainin
Then fuck it, pull the umbrella out, haters entertaining
I'mma ball for them focused
Got a lot of shows I gotta go hit
In the back of my mind I'm thinkin' did I blow it?
But you notice all the people you roll with are losing their focus because of my ego
'Cause I'm hopeless, won't listen to nobody
They sit and go on about how I won't make it
You won't make it
I keep fuckin' up relationships with executive folks
With these checks to cut for deals, I'd be broke and
Stuck in the south with nothing but my old shit
And no new whips, new house, new clothes
New dough, you know you gotta go face it
Look er in the eye, say I'm sorry for fucking up
These rappers are coming up
What you gonna do about it?
Just sit back and watch 'em and get up and make a move about it, be about it
See it's about the way you committed, now you gotta go and get it
I got a question
Are fuckin' up? Answer
Fuck yeah
I ain't about to be another white boy stuck here
Hit the road, do any fuckin' show that I could get overseas
Let's go Canada, let's go south by south-west
Yelawolf expo, kill that, made it mine
Focus, let's roll
Never lay when the mama tryin' to get a hold
None of 'em have me, and here come Interscope
Yeah
Then I got a deal
You know?
I don't know
I guess integrity goes a long way man
Gotta know when to hold em, know when to fold em
Shady Records
So American
Just give me some place that I can hang
Somewhere way back in the back to drink a drink
You ain't gotta tell me that I ain't the same old same
I've seen some things
We won't change
Money comes and goes just like the falling rain
Frederico go get outside and collect the change
Someday we'll look back and think what have we gained?
And the whole we can say
More than fame"
27,Fiddle Me This,2015,Love Story (2015),,Yelawolf,"Before I say goodbye I'd like to say good day
And I hope you say ""good buy"" when they ask was it worth for you to pay
For my music, for pressin' play
For all the stress that went into my songs
My love and hate
The most honest I could be with you to date
Is to say thank thank you Shady
For lettin' me be me with no holds barred
Thank you for the chance to enhance this old car
This old jar of moonshine is but two lines on a blank sheet but so far
These two lines point directed to my home on the mothership sonar
Valet UFOs, I go park
The dirty south needs a soap bar
In the mouth of these MCs but
But who am I to judge on what they love?
I guess they enjoy being broke and co-stars
And I'm soakin' so hard
From the sweat that I could take my clothes off
I done fucked and raped the whole yard
Should sit back and shake the gold off
But I'm already gone
I got a vision like Teller, sons
In an envelope like letters
Lettuce, green, money, long
Wolfpacks in a calzone
I'll keep makin' these albums
Yeah you might have heard a dial tone
But I was on the other line when I hung up the phone
I'll send a postcard when I leave
I think about you when I dream
And when I'm up under the high beams
I reflect that shining
So you can feel the heat of light
A life of violence till I die in
Yeah I've done come a long way
From Dixie Land, take my hand
I'm talkin' lowriders, 77 Devilles
L-Dogs, nothin' but them 'Lacs
Sittin' on boxes in the front yard of the trailer park
Hell, one time for the single wives and the little cribs
Two times if you know what it's like to fuckin' live
Three times in a row you've been late on the rent
Four times before you did the same old shit
Baby done grown up, workin' that bid like a grown up
Fuckin' toned up, let the Glock talk, I'ma gon' hush
Just like daddy taught me, wait I didn't have one
Fuck it, I'm happy for him, 'cause he got a bad one
I popped outta that Easy Bake, land of the 'Bama, clean and safe
Dropped outta high school, reason, hey, I'm already high from a seedless egg
And they wonder why I speak this way
And ye ain't ever seen this place
Well here's your American pie
It's a Dixie piece of cake"
28,Firestarter,2013,Trunk Muzik Returns (2013),,Yelawolf,"I'm a firestarter! Hot damn!
That's why everywhere that I go they try to put me out
Bitch, I'm a firestarter, hot damn!
But this fire's out of control and bitch you can't put me out
Uh, uh, uh, uh I'm a firestarter,
Uh, uh, uh, uh yeah, I'm a problem!
Uh, uh, uh, uh I'm a firestarter,
Uh, uh, uh, uh yeah, I'm a problem!
Sticks and stones and bricks and bones
Lift to me dome, get all of my calls
Spitting my wishes, push on me cold
But the coke and the pigment take me Rose!
Reaching my own shit, ready to hang me down
You're an original, you know when you're standing out
You just staying around, ready for God 'cause like a wiz they panning out
Pulling your panties up, oh!
Ride no more, and I don't end up like a duck for the season hear me outs
Move when they fare me out
Yeah, you was hoping to fare me out
But the harder the pain, the bigger my fame gets
Call me a motherfucker speaking my language
Chain this, bang this, I'mma bang on your head
Till you fall like a steep, and it easy get painless
While I stand over your monument like a crane lift
30 thousand galons on the palet to paint with
But even though I give you many colors to paint with
You would pick up the machine with my fucking painting
So go ahead and make your changes
I'll be back in the booth with a fucking flame lit!
I'm a firestarter, but you don't find water
You don't know me son, like I don't know my father
You just gotta relax, homie, yeah!
Breathe in, breathe out (and breathe)
'Cause this fire in me
Breathe in, breathe out
It ain't going out
Breathe in, breathe out
I was born to be this shit
Breathe in, breathe out
Just gotta realize
Cause all my life I've been a firestarter
I don't know what it is about my soul that's got me hot and bothered
Somebody find me water, somebody find me water
'Cause I'm hotter than a preacher starter,
Hotter than dry leaves in August
Yeah, I'm a firestarter!
Uh, uh, uh, uh I'm a firestarter,
Uh, uh, uh, uh yeah, I'm a problem!
Uh, uh, uh, uh I'm a firestarter,
Uh, uh, uh, uh yeah, I'm a problem!
And I'm dialing
Better pick the telephone, me calling
Cat fish, really got the drill up on calling
Act to the wall and run for the office
In the back window steel, where the ball get?
AK clappin, no nigga pow that
Choppers always, coppers all get
Young, we barely to live in the morning
Death to my haters, say bitch to your coffin
Death to them coffin, ten toes down motherfucker I'm owling
Y'all play too much, get to pause it
Remind yourself that the Wolf is a auction
Going once, going twice, 25-35-50-50-55, balling!
Better take it in mind partner
Trunk music is a piece of gold
Uh, yeay! Take you to the truck and throw it in the day
What you got here? Now better give Denzel the white boy's redneck
With all due respect
So run it back till you go this leg
See? Long wings like dead
See city girls, bathroom nightmare
Seats back in the line
You already know who make these!
I'm a firestarter, sweet dream, sweet dreams
Bitch, I'm a firestarter, sweet dream, sweet dreams
Uh, uh, uh, uh I'm a firestarter,
Uh, uh, uh, uh yeah, I'm a problem!
Uh, uh, uh, uh I'm a firestarter,
But this fire's out of control and bitch you can't put me out"
29,Funky Shit,2012,Psycho White (2012),,Yelawolf,"Sitting in the back (Oh my god)
S-Sitting the back (f-f-f-funky shit)
Sitting in the back (Oh my god)
S-Sitting the back (f-f-f-funky shit)
Sitting in the back (Oh my god)
S-Sitting the back (f-f-f-funky shit)
Sitting in the back (Oh my god)
S-Sitting the back (f-f-f-funky shit)
Peanut jelly box, sitting in the carport
808 crack, and I'm open like a barndoor
Beer bottle cap, put 'em in the floor
Set 'em in the floor, what a metaphor is this?
Kind of like newer beat with Travis
Eat it up, beat it up look at the atlas
Where should I go? Put 'em in a cereal bowl
In Alabama, then I holler out ""Cheerio""
Look at that shit, hit the drum back like elastic
And let it go like a mac?
S-Sipping on the green, feeling like I'm seeing Patrick
Got beans in the mattress, magic
Make you want to jump on a fat bitch
Ooh got to have it
(Boss) Send the wolf, pick a thing
On a pekingese bitch, go go gadget
(Owh) I'm all the way from the gutter
Flick a cigarette butt from a Chevrolet pickup
Geeked up on 7 Up
Got a centimeter? Wall up on a run like a cheetah
Want a better beat ah well, that'd be the day
Put you up shit creek
Paddle be away, hat to the side
Holler at you homie
What's the matter with you babe?
Sitting in the back with the bass on boom
Trunk gon' shake, and the wheels on zoom
American classic, trashy tunes
L.A. to Alabama, from noon to noon
They saying, (oh my god, that's some funky shit)
(Oh my god, that's some funky shit)
(Oh my god, that's some funky shit)
Oh my god, that's some funky shit
And I'm a Beastie Boy
Airwalks and a bowl cut
Skater when a skater wasn't cool
When it was just, ""so what? Fuck you dude""
Well fuck you too
To the crack with a backpack
I'll bust your fruit
I'm all about constructing my paper
Kind of like a pocket full of Elmer's Glue
Squeeze the bottle, turn the milk
Churn the butter, get the cheese tomorrow
I got a lock on my profit
No exits, no keys tomorrow
But I got steeze to borrow
Some Famous kicks to match
If I got a big sign, I'll rap
As long as TV got sticks to crack
So hit a drumroll, I'll jump in like a jump rope
Watch
Acapella like an elevator operate
While the operator labeled my fucking high tops
Rhythm like a clock, I'm scotch
You would've thought, it was written
But it's not
Rag hanging out them look at them jeans
Not a gangbanger but a banger who sings
And momma don't you worry about a single thing
Really though, cause daddy brought charcoal, and gasoline
And we cooking up tonight, t-bones, pinto beans
Sitting in the back with the bass on boom
Trunk gon' shake, and the wheels on zoom
American classic, trashy tunes
L.A. to Alabama, from noon to noon
They saying, (oh my god, that's some funky shit)
(Oh my god, that's some funky shit)
(Oh my god, that's some funky shit)
Oh my god, that's some funky shit
Yeah, why stop now?
Put 'em in the trunk
Let 'em feel the sound
That they don't pop it
Let 'em feel the rhyme till he finds the locket
808 weighs a ton, so drop it
Watch your feet, while I rock the beat
Going all out, no private seat
I don't walk if I can ride the beat
But wouldn't you though? Don't lie to me
Of course you would, catapult syllables
Got up on my horse in the woods, whoa
Magical, sorcerer goods
Steal from the rich put more in the hood
Natural, born with a wood
Fuck 'em all, I'm right above 'em all
But you could butt talk, if a ? fall
Out with a motherfucker with a sluggish crawl
Chug till I can't chug at all
Not a frat boy, I'm a rap boy
In Hollywood, like Aykroyd
But I read my script with a southern drawl
I run home when mother calls
Cause mother's got a switch
Yeah, she's a wolf too
That makes me a son of a bitch
Sitting in the back with the bass on boom
Trunk gon' shake, and the wheels on zoom
American classic, trashy tunes
L.A. to Alabama, from noon to noon
They saying, (oh my god, that's some funky shit)
(Oh my god, that's some funky shit)
(Oh my god, that's some funky shit)
Oh my god, that's some funky shit"
