,song,year,album,genre,artist,lyric
10,Dance (A$$) (Remix),2011,Finally Famous (2011),,Big Sean,"Ass ass ass ass ass
Ass ass ass ass ass
Ass ass ass ass ass
Stop... now make that motherfucker hammer time like...
(Verse 1 - Big Sean)
Wobble-dy wobble-dy wa wobble wobble
I'm st-stacking my paper my wallet look like a bible
I got girlies half naked that shit look like the grotto
How your waist anorexic and then your ass is colossal
Drop that ass make it boomerang
Take my belt off bitch I'm Pootie Tang
Tippy tow tippy tay you gonna get a tip today
Fuck that you gonna get some dick today
I walk in with my crew and I'm breaking they necks
I'm looking all good I'm making her wet
They pay me respect they pay me in checks
And if she look good she pay me in sex
Bounce that ass (ass) it's the roundest
You the best you deserve a crown bitch
Right on that,
Ass ass ass ass ass
Ass ass ass ass ass
Ass ass ass ass ass
Stop... now make that motherfucker hammer time like...
Go stupid, go stupid, go stupid
(Verse 2 - Nicki Minaj)
Wobbledy wobble, wo-wo-wobble, wobbin'
Ass so fat, all these bitches' pussies is throbbin'
Bad bitches, I'm your leader, Phantom by the meter
Somebody point me to the best ass eater
Tell 'I'm ""Pussy clean!"" I tell them ""Pussy squeaky!""
Niggas give me brain 'cause all of them niggas geeky
If he got a mandingo, then I buy him a dashiki
And bust this pussy open in the islands of Waikikiiiiii...
Kiss my ass and my anus, 'cause it's finally famous
And it's finally soft, yeah, it's finally solved!
I don't know, man, guess them ass shots were off!
Bitches ain't poppin', Google, my ass
Only time you on the net is when you Google my ass
Y-y-you fuckin' little whores, fu-fuckin' up my decors
Couldn't get Michael Kors if you was fuckin' Michael Kors
B-B-Big Sean, b-boy, how big is you?
Gimme all yo' money and gimme all yo' residuals
Then slap it on my ass, ass, ass...
(Big Sean)
Whoa, white girls, black girls, tall girls, fat girls
Shake that ass shake that ass, shake that ass
Shake that ass, shake that ass, shake that ass
Go, go
Short girls, small girls, skinny girls, all girls
Shake that ass shake that ass, shake that ass
Shake that ass, shake that ass, shake that ass
And I want all of that,
Go stupid!"
11,Dark Sky (Skyscrapers),2015,Dark Sky Paradise (2015),,Big Sean,"I see the skyscrapers in the back, this shit is official
I got a lot on my mind, I got more in my face
If I ain't going to get it, that day is going to waste
I'm tryna move in my safe, like the safe was a safehouse
I ain't going out to eat, but these hoes stay on the stakeout
And you know it's official when I go bringing that BAPE out
I'm thumbing through the magazines like ""this the girl I'mma take out""
Imagine stuck in the D and you tryna find a way way out
And yeah, your music been bumping and you just waiting to break out
And I've been waiting all god damn year, all year
I can tell that it's near, but near ain't here
Man, them bills is here right now
I guess you shine brightest when the lights down, like now
And then they say it happened for me overnight, shit, yeah I guess
I guess it took ten years for me to be an overnight success
What you know about living check to check to living check to check to check to check?
First place, no neck and neck
Two girls is breast to breast to breast to breast
Blowing smoke but I'm a breath of fresh air
Yeah, saying I'm doing extra numbers like I'm Chinese
Taking double shots like Siamese
I'm from where crime breeds, her titties out like sign these
I knew I lived this life back when I was young and used to climb trees
I should've known back then I wasn't gonna stop
'Cause even then I was infatuated with just sitting at the top
I said I should've known back then, man, that I wasn't gonna stop
'Cause even then I was infatuated with just sitting at the top
And I don't owe nobody in the world no favors
I started from the basement, made it to the skyscrapers
I'm a successful nigga, I got shit going on
I'm a successful Don, I got shit going on
Bitch, watch how you speak to me
I've been working all week and I know I need ZZZZs
Tryna get paid repeatedly
Jamaica or Cancun, oh now that's where I need to be
Credit card used to be EBT, in the D though that's D-EBT
I be thinking about becoming a cop
So I can murder some niggas one by one off legally
I talk that real shit, but that's why they loving it
One time for the city, treating it like it's the mothership
Was talking to my dad though on some other shit
He like ""man, slow down with the girls you're fucking with
If they ain't a quarter back, there's no point of rushing it
Don't make the same mistakes I made with your mother""
But that's on some other shit, look
I'm into risk and taking it
I'm into making it then back then make it like I ain't made it yet
This the rehab for a workaholic, I been thinking bout shaking it
I done had a Rolex longer than I had relationships, I'm embarrassed to say that shit
But I've been working on myself and that's the most important work
Even if you don't get paid for it
Shit, call me the greatest
Don't call up no favours, I call up my saviour
Like thank you God, look at all we created
I started rapping Biggie Smalls in the basement
And now we headed to the tallest skyscrapers"
12,Deep,2015,Dark Sky Paradise (2015),,Big Sean,"Do or die nigga
I'mma keep poppin' this champagne
You ain't pop shit
Man I look up to god
I wonder if I fell from the sky
Will I hit the ground or will I learn how to fly
I'm pretty sure you see it in my eyes
Sometimes I wonder if I already died
That shit get deep, deep, deep
Man I swear to god that shit just get so deep, deep, deep, deep
Man I swear to god it get so deep though
That sometimes I just gotta wake my ass up out my sleep though
And wonder what if all the shit I reaped then got repoed
And the girl I gave it all up for ain't love me for me though
See I got a stack of problems that could use a fucking steamroll
Got off in the game don't need no cheat code
As long as I know the G code
Being paranoid ain't turn me to a creep
You ain't got that metal on your side
Police gon' work it like Magneto if they need to, it get deep
Deep, deeper than telekinesis
Deeper than your sister dying and you're telling your nieces
The deeper it gets, boy the pressure increases
But pressure make diamonds
And my name is Sean 'cause I shine, it's self explanatory
I architect the flow, rapping all of these stories on stories
You know the story
If my back against the ropes, then I'll finish don't call it
My opponent probably praying for postponement
You fuck with the best rapper don't even know it
It's written in the stars man the sky is the author
I pulled the sword out of the stone I'm King Arthur
Motherfuck your armor nigga, only weapon I'm scared of is Karma
You watching the son turn to father, fucking life and her daughter
Nigga that shit just get deep
Man I look up to god
I wonder if I fell from the sky
Will I hit the ground or will I learn how to fly
I'm pretty sure you see it in my eyes
Sometimes I wonder if I already died
That shit get deep, deep, deep
Man I swear to god that shit just get so deep, deep, deep, deep
Been going hard all day, wish a nigga would fuck with me
Then I blow the candles out on my K
And niggas always thinking it's a game, 'til we ran them out the arcade
Stunting in my southern player, reach the caddy like Andre
I talk that cash money shit
YM plus CMB you can do the math for me bitch
Jail time a slap on the wrist
Cut your head off get it mailed out stamp on your lips
You can tell I'm grinding by my wrist
Anything can happen 'cause a broke man is an optimist
Well tell them I'll be waiting in suspense
I got some miles on me but it's cool 'cause I never get an inch
And I don't give two fucks about what your mouth say
'Cause shit is deep and in rap I cannot say
That shit enough times like somebody rewind me
Like shit is deeper than rap, I cannot say that shit enough times
I feel like Sean, don't get enough shine
Is it because he ain't got the tattoos, he ain't throwing up signs
Well let me throw up mine and also let me show this vision of mine
Fuck the finish line, just finish in lines
And if getting your point across crosses the line
Some of the time, then cross it with pride
That's real my nigga, remember that
And ain't nobody if they remember you they remember rap
So just spit it back and hope somebody diggin' that
'Cause this shit is deep, deep
Deep as empty pockets, nigga
We come empty pockets before we have empty pockets slime
That shit get deep
Man I look up to god
I wonder if I fell from the sky
Will I hit the ground or will I learn how to fly
I'm pretty sure you see it in my eyes
Sometimes I wonder if I already died
That shit get deep, deep, deep
Man I swear to god that shit just get so deep, deep, deep, deep"
13,Deserve It,2015,Dark Sky Paradise (2015),,Big Sean,"Now I be fuckin' with these bitches like they hypo-allergenic
Women are from Venus, caught in love playing Tennis
Some girls are the Lebron James of playing mind games
And switch their home team up every single time their mind change
Don't play no games with hoes, I play Nintendo DS, nigga
And pray I don't see the ends of my paper like P.S nigga
But damn in high school you had the fattest ass
And now me out of high school, you got a fatter ass
Swear I was just up on your Instagram a day or two ago
Seen your ass in deja vu, that shit was deja vu I know
Reminiscing on the one time we smashed in the back of the whip
And you gave me that head
I swear to God that was the best night of my life
I can't even sit here frontin', lying, pretend
Dancing with your titties out
I know at first it was a little bit embarrassing yeah
But 5 minutes later you on my lap
And we just kickin' it like we're the only ones here
You're telling me how you went down South for school
Down near TSU
But you know business majors
You can't even get a job when you're comin' right out of the school
Told her check the valley, seems like out there they be hiring
In L.A where all the girls that look like you are aspiring
A new scenery might just be inspiring
She said ""Pshh, man everything ain't for everybody, shit I'm good""
Okay I came up how I came up
A little change bring change up
A little fame bring famous
A little danger now I'm dangerous
Gettin' high now I'm the supply now
Laying low cause it won't fade us
Deliver how I deliver cause nigga I need to
Still feel like I deserve it
How I feel like I deserve it
Still feel like I deserve it
How I feel like I deserve it
Now I be fuckin' with these bitches like they hypo-allergenic
Women are from Venus, caught in love playing Tennis
Some hoes are the Lebron James of playing mind games
And switch their home team up every single time their mind change
She drop it for me, pussy pop it for me, take it to the top
Spending extra money when she ain't got it, on me
The she turned around said
""I'm so proud, seems like every where I'm hearin' ya
Seems like yesterday you freestyled in the cafeteria
Tell me how it happened? Know this ain't the place to ask""
When she said that shit I had a flashback, back to the past
Man '07, LAX, first time in the baggage claim
Don C picked me up off the curb, my bags in hand
Was nervous as shit, knew I was meeting up with Ye
And we riding through the hills swerve, swervin' and shit
Seeing the houses on the hills like I'm deserving this shit
Oh boy I'm worth it yeah it's time to put the work in this shit
Oh that was back before I had the G.O.O.D. imprint
Hit the studio with Kanye, that shit was intense
And he said ""Boy you got it, boy you is a prophet""
Sign me, got a profit
Few years later yeah we on here poppin'
And I got a crib off in the same hills we used to drive in
Brr Brr, call up Don C he was the first to know about it
Almost went to TSU with Alesha then I dropped it
Fuck it, I guess everything ain't for everybody
Oh boy, swerve
Okay I came up how I came up
A little change bring change up
A little fame bring famous
A little danger now I'm dangerous
Gettin' high now I'm the supply now
Laying low cause it won't fade us
Deliver how I deliver cause nigga I need to
Still feel like I deserve it
How I feel like I deserve it
Still feel like I deserve it
How I feel like I deserve it"
14,Don't Tell Me You Love Me,2011,Finally Famous (2011),,Big Sean,"I know your tears more than you 'cause I see 'em so much
That's what happens when you're here with no trust, okay
I lied, cheated, you cried
You done worse shit, and I'm still here, right?
And motherfuck your friends
All them hoes hatin'
If you're not down, then what's your location?
I called and checked in every night and that was not probation
They gave they two cents and we ain't ask for no donation
Man, you on some other other shit
Just found out about my other other bitch
Went from ""I love ya"" to ""Ya don't know who ya fuckin' with""
Fresh off of vacay and already need another trip
She said I had enough tries
Oh, and I'm the reason that she doesn't trust guys
What's the perfect girl if it's not the perfect time?
If you wanna leave fine
Just don't tell me you love me
You're gonna make it too hard for me
I wish you were ugly
It'd wouldn't be so hard to leave
'Cause baby I hate to love you
I can't make up my mind
'Cause right when I tell you it's over
By the end of the night, I be right back in bed witchu
I be right back in bed witchu
So don't tell me you love me
Wishin' I would've tried more
She wanted the truth
Truthfully I wish I lied more
'Cause when I was true, all I heard was buy more,
Fuck you, who is that? And I don't know why more
We were picture perfect and I tore it all apart
But if I pick up all the pieces we could still be a collage
Feelin' like we ended too soon
Used to stay home and do it in all the rooms
Back shots, I know what you like
Had you hittin' high notes and you don't even need no autotune
Nights I was Patron'ed up
Girls dressed alike lookin' like they cloned up
Same nights I wouldn't pick my phone up
And you was thinkin' ""Damn boy, grow up!""
And I could still hear her leavin'
Crazy, when a heart breaks it never breaks even
I even found another girl that's perfect
And I'm the only reason we're not workin'
'Cause what's the perfect girl if it's not the perfect time?
And if you wanna stay, fine
Just don't tell me you love me
You're gonna make it too hard for me
I wish you were ugly
It'd wouldn't be so hard to leave
'Cause baby I hate to love you
I can't make up my mind
'Cause right when I tell you it's over
By the end of the night, I be right back in bed witchu
I be right back in bed witchu
So don't tell me you love me
So don't tell me you love me, whatever you do, whatever you do
So don't tell me you love me
So don't tell me you love me, whatever you do, whatever you do
So don't tell me you love me"
15,Fire,2013,Hall of Fame (2013),,Big Sean,"Tell 'em that I need more
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire
I woke up this morning, rolled a joint, then got to it
Dealt with real life shit, Manned up and got through it
I'm a real D Boy, take a look up in my face
Never did real estate, but still put you in your place
I don't trust dog hoes, dog hoes got fleas
From where they rock ski-masks and don't nobody ski
Every time I spit a verse, my city like ""Preach!""
Niggas thought I got evicted how my shit up in the streets
B-I-G Sean, ain't nothing obese, but the feast
Swear I'm skinny 'cause I'm always on my feet
Gotta hustle every second, stacking paper every week
Boy I'm in the field for real, I might run up in some cleats
Was in Japan so long, I almost learn to speak, had to leave
Back to the hood, where they don't understand unless you speaking trapanese
If I fall down, bet I only trampoline, bounce back
Back on my feet, that's just how I be
I be out of town repping valid as an absentee
Lord G's, jealous motherfuckers trying to absent me
Fuck these niggas up, now it's absent teeth
Trying to pass on me, when I'm first place in the Playoffs bitch
I'm even working half days on my day off bitch
Say it's gon kill me fuck it, I work graveyard shifts
'Long as that weed and money chilling and the power
Bitch I need that fucking fire
Tell 'em that I need more
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire
Right now, right now, right now,
I know it's been a long, long
It's been a long, long time,
A long time, I know it's been a long, long time
I woke up this morning, rolled a joint, then got to it
Can do anything in the world except not do it
Bought my fam new six star crib
Momma feeling like she jewish, I'm the motherfucking truest
Yeah I talk about my mom, but shoutout to my dad
Would drive me to school every single chance he had
Tell me 'bout the crazy girls and all about his past
And gave me the talks that made me to a man
Not everybody got a dad but they got a Uncle Sam
And he ain't came around till I made a 100 grand
Coming from Detroit where everybody say ""whaddup doe?""
Horror movie nigga, cause everybody there cut throat
Watch who you hustle with you might not get a cut though,
Even though you deserved a commission plus mo
The grandma sad when she saw my commercial
""Stop having people at your show that wasn't at rehearsal's""
I'm tryna to get a office at the Empire State
To bring it back to empire's plate, that's home
Man, I'm reppin' for my entire state
Prayin' that I won't be late, when it's all finished at the endin'
After all bottles spill it, throttle gripping, models switching
Chin chilling in my villa, fucking like I tryna populate a village
I'm replenished, I done do it just for the money
Man, for the feeling, I made it through the...
Tell 'em that I need more
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire, fire, fire
Fire, fire
Right now, right now, right now,
I know it's been a long, long
It's been a long, long time,
A long time, I know it's been a long, long time
But it's never, never been to late
It's never, never been to late
It's never, never been to late
It's never ever been to late
Right now, right now
I know it's been a long time
I know it's been a long, long time
Just know it's never, never been to late
It's never, never been to late
It's never ever been to late
It's never ever been to late
To do what you wanna do
Fuck everything else"
16,First Chain,2013,Hall of Fame (2013),,Big Sean,"Coming from a city where bullets turn bro's into souls
Who knew from that concrete that a rose had arose
Good girls stopped being good when I turned 'em into hoes
Annotate Dreams stopped being dreams when I turned 'em into goals
BIG was the first one that had it
Then I saw Nas' chain, man, that was illmatic
Then I saw Kanye's hanging from his gold necklace
Then Ye gave me mine, that show you my work ethic
Mom had that hooptie that she ran in the dirt
Used to pick me up from school right after work
Now she rolling up in that Caddy like she coming to church
She's ask why I rock all this gold, 'cause I'm coming in first
Got the streets behind me like I was staring in the rear-view
Used to have to take showers standing in the mildew
Now I'm in the penthouse, look what a mill do
Looking in the mirror and I'm still you, I'm still you
Got my first chain
Feeling like I got my first chain
I be stunting, stunting like I got my first chain
I be stunting, stunting like I got my first chain
BIG was the first one that had it
Now Jacob the Jeweler benefit from my habits
I be stunting, stunting like I got my first chain
I be stunting, stunting like I got my first chain
What's the noise all about with this rap stuff
I can say I never been punked, robbed or smacked up
I can say I never been chased, jumped or backed up
I learned to patch it up to get passes to niggas who be acting up
'Cause it's a mental game, I learned that when I got my first initial chain
I didn't fake it, it was gold plated, I was posing relatin'
To those dealing with blow, had the big gold, bold anchors it was those gangsters
That bonus, that culture, those projects
Shiny shit on their necks, making both of my eyes squint
They got in my bones, now I'm coppin' stones
Sorry Sierra Leone, one day we'll right the wrongs
18 karat gold Cuban on, not too short, not too wide, not too long
My pendant offensive, in the truest form
Platinum gold, rose gold, what you want?
Got my first chain
Feeling like I got my first chain
I be stunting, stunting like I got my first chain
I be stunting, stunting like I got my first chain
BIG was the first one that had it
Then I saw Nas' chain, man, that was illmatic
And I be stunting, stunting like I got my first chain
I be stunting, stunting like I got my first chain
On a highway to heaven, look at all the tolls I paid
I done gave my city drive all the roads I paved
No matter what way I turn things go my way
I'm rocking chains everyday, so you know I slave
Even when I'm just walking 'round the crib, nigga
To remind me of everything that we did, nigga
Look up in the mirror, chain only thing lyin'
No heroes where I'm from, bullets only thing flying
I know the higher that I go, the harder to climb
But after that, the bigger the muscle and smarter the mind
Police only work 12-hour shifts
Cause in Detroit that's cheaper than the bailout, bitch
Trap house built brick by brick, paid dues on dues
FF, GOOD, you know I'm reppin' crew on crews
Stack bills on bills till my backyards got pools on pools
Girls on girls, lingerie and Moulin Rouge
God damn, I think I'm gon' O.D.
Off this asparagus and bread and pasta
Need a doctor, I've been dogding shady hoes and rainy days
It's like I got a built-in doppler
And it's a shame, a fuckin' shame
I don't remember my first love or my first time prayin'
But remember my first ass and the first time she came
It almost felt as good as when I got my first chain
Got my first chain
Feeling like I got my first chain
I be stunting, stunting like I got my first chain
I be stunting, stunting like I got my first chain
Jay-Z taught me money ain't a thing
Came from the streets, headed to the hall of fame
Stunting, stunting like I got my first chain
I be stunting, stunting like I got my first chain
It's such a wonderful thing, to see the end of all things
Niggas and bitches, where you at?
I got my mind is on me, a couple others and dreams
Would've seen me and my niggas in this bitch
About two months in a week's time
Went from feelin' hellish to godly with lemon-lime shine
Now how the fuck can I chill now? Kanye think I'm dope
See this piece that I own now, how sick is the rope?
Taking life for what it is, the troublesome chick
Who throws fists; sometimes it's the weather
Things switch up, people trip up
The money come down, then climb up, but when it come again
The most creepin', deceivin', men are scheme-schemin'
Saying that you love me, I surely hope and if you don't
Motherfuck that sometimes, so dead it
Shred it; young nigga lost to the night
I'm so ready to let it go, my life is fucking awesome
I could be fuckin' dead right now but I'm awesome
So fuck whoever has a bad thought don't know the god
'Cause when I leave this bitch you all gon' wish you knew the God
It might be too late, but the songs will live on
Just know this fact, you were all wrong
Now watch me do my silly dance, not really a dance
More like a prance - I'm signing off with a crotch grab
Thank you man for letting me get on this record, Sean
You the coolest
GOOD Music nigga forever
Understand? Yum."
17,Freaky,2013,Hall of Fame (2013),,Big Sean,"Goddamn you got a lot of meat hangin' there (mmm)
You're kinda large
But when I look at a big, shiny, greasy dick like that (yeah)
My pussy almost jump out my drawers ooh shit
Ooh shit I can't wait (oh fuck yeah)
Oh I wanna sippy the straw that motherfucker (ooh)
Ooh please let me enjoy this good big dick while it's here (oh my God)
Ooh I wanna ride this big pig
Ooh I wanna put the dogs on the head of this good motherfucker
Ooh now look at here baby
If the jaws of my pussy start to grippin' (mhm)
Don't pay that no mind, it's just that my pussy done got nervous
And a dick like that will make any pussy excited
Ooh shit, I could take a little bit more of this good motherfucker (oh my God, oh God, oh shit)
Baby, oh (oh, oh, oh sh-)"
18,Get It (DT),2011,Finally Famous (2011),,Big Sean,"Yo! It's money time!
Yezzir...
I'm tryna stuff 'em until I can't fit no more
I'm talking Donald Trump level
I'm trying to get these dreams off the ground
All aboard for the shuttle
All the hoes, screaming ""ho!""
That nigga go, from the go
Okay, ""B-I, B-I"", bitches do it to death
If I come with half, bet I leave with the rest
OK, you might be cool getting 50%
I'm like ""what you doing? I need Diddy's percent!""
Got a million on line 1 and
Another mil' dialing in, momma on line 4
Telling me how much not to spend
'Ye on line 3 telling me how we about to win
You on hold tryna get conferenced in
I just gotta have it, trying to imagine
Making it happen, I prayed about it and grabbed it
My life is a fucking movie, the baddest bitches
Get casted, I'm in a race with myself to see
Who could get it the fastest
Sipping on shit older than me
The warmer the weather, the colder the drink
The colder the weather, the warmer the mink
I'm living life like a found a fucking check
With no ink - I get it
I'm tryna stuff 'em until I can't fit no more
I'm talking Donald Trump level
I'm trying to get these dreams off the ground
All the hoes! Screaming ""ho!""
That nigga go, from the go
Get it, get it, nigga we gonna get it
Get it, get it, nigga you gonna get it
Whoa! The sky never seemed so low
Looking at her like ""you never seemed so close""
I had a dream about a trillion in cash
It's time to make it happen!
I'm back to dreaming what you can't imagine
Talking cash, you ain't got to fake an accent
I've broke enough tree down that I couldMake a cabin
Look: I turn all my problems to ash
All my ones that I have is then divided by half
Pass it on to my man, write my will out then
Pass it on to my fam and finally become a man
I had a dream I was greatest of all time
Greatest of all Big's, greatest of all Sean's
Sipping on shit older than me
The warmer the weather, the colder the drink
The colder the weather, the warmer the mink
I'm living life like a found a fucking check
With no ink - I get it"
19,Guap,2013,Hall of Fame (2013),,Big Sean,"God, oh, God
I've been working all god damn year, I just got my check
I'm 'bout to spend it all on me, I'm worth it
Hol' up, tell me what you see
Pull up, watch these motherfuckers freak
Why don't ya say waddup though when you see me in the streets
G.O.O.D. Music in this bitch now drop that motherfuckin beat
Okay, this to all my enemies that see me gettin' guap right now
See me gettin' guap right, see me gettin' guap right now
This to all my hatin' hoes that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
This to all my old hoes that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
See me gettin' guap right now, hell nah, won't stop right now
Hell nah, won't stop right now, see me gettin' guap right now
Okay, I need 50k large (right now)
My momma needed a new crib (right now)
My daddy need a new car (right now)
So I be goin' so hard (right now)
Detroit is my yard (right now)
I need a 17 car garage (right now)
I need a 17 broad menage (right now)
I need a jail house to free my dogs (right now)
I pay taxes, pay dues, pay bills my whole life
So I'mma throw money in the air, like I'm tryin' to pay the sky
Told myself man if I can't life like this, I'd rather die
I give it up to God, and he always replies
""Control yo' hoes, you let her talk to you crazy
You got baby mama drama, you ain't even got you a baby!""
You fugazi, b-boss up, boss up with your time dog
You ain't got time for no hoes, I ain't even got time for time off
Okay, this to all my enemies that see me gettin' guap right now
See me gettin' guap right, see me gettin' guap right now
This to all my hatin' hoes that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
This to all my old hoes that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
See me gettin' guap right now, hell nah, won't stop right now
Hell nah, won't stop right now, see me gettin' guap right now
Okay, I need 50k large (right now)
My homie just beat the charge (right now)
My brother need a new job (right now)
So I be goin' so hard (right now)
I need my face on a black card (right now)
My iPhone need a charge (right now)
My fish tank need sharks (right now)
I need a blimp to say the worlds ours (right now)
So these niggas can know I do what they can't
I'm stuntin' for all the people who ain't
You still hatin'? You should be fuckin' ashamed
Far as I came, guess when you're running the game they want you to sprain
Yeah, I know, but I don't get my stress on
Takin' shots, swear is like my stomachs made of Teflon
They like, ""Boy, won't you get your rest on?""
Bitch, 'cause I'm up for every hour I was slept on
The last time I dreamt about two girls, bisexual
They was tryin' things, trisexual
Then I woke up in a city where the population match the death toll
Drew my blueprint, got it illustrated, F.F. affiliated
Millions chasin' go to sleep wake up continuated
Life of a Don, Sean Don sippin', never had a palm readin'
Always had my palms itchin' time to get it
Boy, I was taught to get it till it's gone
Even when I got it, watch me get it like I don't
Okay, this to all my enemies that see me gettin' guap right now
See me gettin' guap right, see me gettin' guap right now
This to all my hatin' hoes that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
This to all my old hoes that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
See me gettin' guap right now, hell nah, won't stop right now
Hell nah, won't stop right now, see me gettin' guap right now
Right now, whoa
Right now, whoa
Right now, whoa
Right now, whoa
Right now, whoa
Right now, whoa
This to all my enemies that see me gettin' guap right now
See me gettin' guap right now, hell yeah, won't stop right now
See me gettin' guap right now, hell nah, won't stop right now
Hell nah, won't stop right now, see me gettin' guap right now"
20,High,2011,Finally Famous (2011),,Big Sean,"I don't give a fuck about anything, that you're telling me
Cause right now it's all, irrelevant
I'm so high I won't, remember it
And I wish that this could last forever
But maybe one night is even better
Real nigga mayne
All the people plotted with
Is the same ones I'm dividin' the profits with
Now I'm in the building like two planes bitch
Kickin' it with my shirt off, on some liu kang shit
Sleep with the sun up like I grew fangs bitch
I come alive in the night, on some bruce wayne shit
Livin' my life, gettin' high payments
Fuckin' with some new broads and they high maintenance
And they wearin' high heels, trip so we're high heels
Tipsy and high, rollin' zips, gettin' high man errthang' high
High, high, high, high, high, high
Errthang' high, high, high, high, high, high
Errthang' high, high, high, high, high, high
It's time to go, it's time to go, it's time to go, it's time to go
It's time to go, go
I don't give a fuck about anything, that you're telling me
Cause right now it's all, irrelevant
I'm so high I won't, remember it
Cause' the penthouse 90 floors up
Make love andthen join the mile high club
Yeah I'm on camera, fresh out of a sex scene
I just turn all my nightmares into wet dreams
I'm in a new crib, so big, I'm talkin' town size
Sippin' somethin' cold, smokin' weed by the pound size
Yeah I gotta big head ho, I think it's crown size
Bitch I do it big, and I never plan to down size
People who talk shit, is feelin' like dickheads
Saw me on the web like I had a extra six legs
Lookin' at my highlights
With a bitch with highlights
Crowd wavin' at me, all tryna' say hi right
Everything high
High, high, high, high, high, high
Errthang' high, high, high, high, high, high
Errthang' high, high, high, high, high, high
It's time to go, it's time to go, it's time to go, it's time to go
It's time to go, go
(Wiz Khalifa)
If you roll one up, I'mma roll one too
Oh you sayin' you don't smoke?
Well that's all that we do
You be up in the club
I be up in the clouds
Oh, don't gotta ask me if I burn enough cause' we don't run out
Blow it by the o, even my fans smoke it
Cause' they throw it at my shows
Hidin' it when I travel in case the police gotta know
Rollin' it up in traffic
Make you smoke out of a bong, put you on different hashes
My chick is the baddest, my spliff is the fattest
I'm livin' so lavish
Gotta patch a lil kid tryna' get at this cabbage
My pinky ring a v8, I filled it with carrots
I'm popeye with spinach, till the day I die I'm gettin' high
High, high, high, high, high, high
Errthang' high, high, high, high, high, high
Errthang' high, high, high, high, high, high
It's time to go, it's time to go, it's time to go, it's time to go
It's time to go, go
I don't give a fuck about anything, that you're telling me
Cause right now it's all, irrelevant
I'm so high I won't
(Chiddy Bang)
I'm fly, my ... on priceline
Truthfully I want this shit to last a lifetime
Simply amazing, we blazin' while we just right rhymes
Cold flow, ice time, breakin' down bright pines
Enough with all the beefin' I'm over it
Outta town kush, but they smokin' that local shit
I always knew that I would be the man
They ride the greyhound, but I'm more a peter pan, we the fam
Off the scale, yeah we about to break the richter quick
Loud years, work a thousand words we should picture shit
When I come to smokin' we have a certificate
I know them haters is wishin' we fakin', licorice
Fuck it we up, my niggas strong, give me another l
I need a high class chich that I might travel well
She familiar with Fendi, comfortable in the Chanel
And you errthang' high when you livin' swell
High, high, high, high, high, high
Errthang' high, high, high, high, high, high
Errthang' high, high, high, high, high, high
It's time to go, it's time to go, it's time to go, it's time to go
It's time to go, go"
